,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff
ADORA2A,-0.3080460166330226,0.23914950447668587,-0.6048911261083845,0.0479445569449783,-2.7724141496972035
ADORA2B,-0.3233550480586229,0.2509027984874603,-0.6048911261083845,0.0479445569449783,-2.5868403844689833
ADRA1A,-0.4859549329026392,0.3044955464849155,-1.2871471573376765,0.1308612357733878,-46.651673558653364
ADRA1B,-0.46616061110346796,0.3012758883029455,-1.2871471573376765,0.1308612357733878,-34.49588522165663
ADRA1D,-0.41787471183100977,0.32460985052889113,-1.0221840402638254,0.1308612357733878,-13.371990778592313
ADRA2A,-0.47054849039046076,0.31691848445597787,-1.360518672475873,0.401810761221526,-42.34936413514147
ADRA2B,-0.4554665715307277,0.32431754512408983,-1.360518672475873,0.401810761221526,-31.882660007150943
ADRA2C,-0.43732199394488835,0.32143468015683585,-1.360518672475873,0.401810761221526,-32.79914954586663
ADRB1,-0.5156602335441371,0.29619617310422935,-1.0070394025827394,0.0226506539966209,-13.922826305691702
ADRB2,-0.5202784949556364,0.3067616749189987,-1.0070394025827394,0.0226506539966209,-12.486683878935272
ADRB3,-0.5577509222378119,0.35576895267557046,-1.0070394025827394,-0.0444584813353881,-3.904256455664683
AGTR1,-0.3500414988453522,0.5767222608195243,-1.009051765619958,0.3977086226612929,-1.4001659953814087
AGXT,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
AGXT2,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
AKR1B1,-0.9239249681871975,1.1721034743020393,-1.7527272831184817,-0.0951226532559132,-1.847849936374395
AKR1B10,-0.9239249681871975,1.1721034743020393,-1.7527272831184817,-0.0951226532559132,-1.847849936374395
AKR1C1,0.2356475934686344,,0.2356475934686344,0.2356475934686344,0.2356475934686344
AKR1C2,0.2356475934686344,,0.2356475934686344,0.2356475934686344,0.2356475934686344
AKR1C3,0.2356475934686344,,0.2356475934686344,0.2356475934686344,0.2356475934686344
AKR1C4,0.2356475934686344,,0.2356475934686344,0.2356475934686344,0.2356475934686344
ALAS1,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
ALAS2,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
ALB,-0.3009145838493818,0.6253254723030559,-1.901196468100899,2.580384974496262,-27.684141714143127
ALOX5,-0.008611568116272061,0.6429370646645102,-0.4929166784717722,0.7208340089508507,-0.025834704348816184
AMY2A,0.5108256237660376,,0.5108256237660376,0.5108256237660376,0.5108256237660376
ANXA1,-0.4874833813163697,0.38512313437583107,-0.93218411340378,-0.2642539292953962,-1.462450143949109
ANXA2,-1.0120386970902733,0.564693147838142,-1.7549956285381008,-0.4797598041911008,-4.048154788361093
AOX1,-0.539951940747963,0.1760752375907233,-0.7575862513884761,-0.296612434859222,-3.2397116444877785
AR,-0.7692626267886182,0.414083284628211,-1.1762069099477337,-0.3337073330542832,-3.077050507154473
ATM,-0.3383156358842629,0.2108063684872305,-0.6019786260559563,-0.1125481496176217,-2.029893815305577
ATP7A,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
ATP7B,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
AVPR1A,-0.06216426152664754,0.158119105944619,-0.1739713535752418,0.0496428305219467,-0.12432852305329509
AVPR1B,0.0496428305219467,,0.0496428305219467,0.0496428305219467,0.0496428305219467
AVPR2,-0.06216426152664754,0.158119105944619,-0.1739713535752418,0.0496428305219467,-0.12432852305329509
BAAT,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
BCAT1,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
BCHE,-0.5646157534893165,0.34466470082800027,-1.077719263108631,-0.1987468697915204,-4.516926027914532
BCL2,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
BCR,0.010478103044642495,0.6091666054484091,-0.9458878868462754,0.656957082371072,0.052390515223212475
BDKRB1,-0.5297276125581747,0.769206582137139,-1.340930746824771,0.4786825935646952,-2.1189104502326988
BECN1,-0.4569307938774507,0.17636355244677143,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
BRAF,0.0447967858307993,,0.0447967858307993,0.0447967858307993,0.0447967858307993
BTK,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
C1QA,-0.2096964880826551,0.7294484139905758,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
C1QB,-0.20969648808265506,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479652
C1QC,-0.2096964880826551,0.7294484139905758,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
C1R,-0.2096964880826551,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
C1S,-0.45441382298337907,0.8395656813741579,-1.0480764095345505,0.1392487635677923,-0.9088276459667581
C5,-0.4643107612465096,0.7896298991230383,-1.0226634175440594,0.0940418950510402,-0.9286215224930192
CACNA1B,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
CACNA2D1,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
CACNA2D2,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
CALM3,-0.6115227690424927,0.3619471041817484,-1.1762069099477337,-0.2098084951311083,-6.115227690424927
CALR,-1.0120386970902733,0.564693147838142,-1.7549956285381008,-0.4797598041911008,-4.048154788361093
CALY,-0.4580215443382926,0.2468716651322399,-0.926819571051034,-0.1960273652769775,-4.122193899044634
CAMK2G,-0.9458878868462754,,-0.9458878868462754,-0.9458878868462754,-0.9458878868462754
CANX,-1.0120386970902733,0.564693147838142,-1.7549956285381008,-0.4797598041911008,-4.048154788361093
CASP1,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
CASP3,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
CBR1,-0.2683522025606053,0.3588894542117266,-0.5974019599710729,0.2356475934686344,-1.0734088102424213
CBR3,0.2356475934686344,,0.2356475934686344,0.2356475934686344,0.2356475934686344
CCL2,-1.065235969578584,,-1.065235969578584,-1.065235969578584,-1.065235969578584
CCR5,1.0076055670571096,2.3470410714196683,-0.6520030902670779,2.667214224381297,2.015211134114219
CD80,-1.6593820499899312,,-1.6593820499899312,-1.6593820499899312,-1.6593820499899312
CD86,-1.6593820499899312,,-1.6593820499899312,-1.6593820499899312,-1.6593820499899312
CDK2,-0.9458878868462754,,-0.9458878868462754,-0.9458878868462754,-0.9458878868462754
CES1,-0.1558334226531922,0.2766807073339847,-0.3748419221742001,0.3251206454185329,-0.779167113265961
CES2,-0.1665744940904758,,-0.1665744940904758,-0.1665744940904758,-0.1665744940904758
CFTR,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
CHRM1,-0.4670728237887733,0.2740692823666714,-1.3298291530646846,0.1308612357733878,-34.563388960369224
CHRM2,-0.47176926116636253,0.2808286563615816,-1.3298291530646846,0.1308612357733878,-28.777924931148114
CHRM3,-0.4768349208602397,0.2653674887033825,-1.3298291530646846,0.1308612357733878,-30.99426985591558
CHRM4,-0.4720121972265164,0.27448115508075394,-1.3298291530646846,0.1308612357733878,-26.904695241911433
CHRM5,-0.4742320808885399,0.27160997339910764,-1.3298291530646846,0.1308612357733878,-25.134300287092614
CHRNA2,-0.37824612563217386,0.4403484540013684,-0.8961750085251179,0.1528266445650228,-1.5129845025286954
CHRNA3,-0.33144525384633,0.39545123429523066,-0.8961750085251179,0.1528266445650228,-1.65722626923165
CHRNA4,-0.2822839961989477,0.26927377231335775,-0.6695614321233592,0.1528266445650228,-2.8228399619894766
CHRNA7,-0.08368092085308317,0.21279179105040044,-0.2596276404213178,0.1528266445650228,-0.2510427625592495
CHRNB2,-0.25210522964737436,0.29861826434825683,-0.6695614321233592,0.1528266445650228,-1.7647366075316206
CHRNB4,-0.37824612563217386,0.4403484540013684,-0.8961750085251179,0.1528266445650228,-1.5129845025286954
CHUK,-0.4929166784717722,,-0.4929166784717722,-0.4929166784717722,-0.4929166784717722
CKS1B,-0.7030917533362002,0.2730609581553126,-0.8961750085251179,-0.5100084981472826,-1.4061835066724004
CLEC3B,-1.0120386970902733,0.564693147838142,-1.7549956285381008,-0.4797598041911008,-4.048154788361093
CNR1,-0.1164145854550273,,-0.1164145854550273,-0.1164145854550273,-0.1164145854550273
CNR2,-0.1164145854550273,,-0.1164145854550273,-0.1164145854550273,-0.1164145854550273
COMT,-0.4938459875744196,0.3278825961931992,-0.8698317743030746,-0.267343186135438,-1.4815379627232588
CPNE1,0.0479445569449783,,0.0479445569449783,0.0479445569449783,0.0479445569449783
CRBN,0.1878986383258936,0.7057427759037279,-0.8066897149118955,0.7312326029000751,0.7515945533035744
CREB1,-0.26534948335938674,0.03313936836530913,-0.2887825554547358,-0.2419164112640377,-0.5306989667187735
CSF1R,-0.1577439437870591,,-0.1577439437870591,-0.1577439437870591,-0.1577439437870591
CSF2RA,-0.3689605682963659,,-0.3689605682963659,-0.3689605682963659,-0.3689605682963659
CSF2RB,-0.3689605682963659,,-0.3689605682963659,-0.3689605682963659,-0.3689605682963659
CSF3R,0.2143192012936188,,0.2143192012936188,0.2143192012936188,0.2143192012936188
CSK,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
CXCL12,-0.11882601332882044,0.2238077321472723,-0.3590972515014865,0.0837244105509213,-0.3564780399864613
CXCR1,-0.24861535663273374,0.2845260375743894,-0.4705952514928366,0.0721334065028944,-0.7458460698982012
CYCS,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
CYP11A1,-0.40469527166363123,0.29736465065797113,-0.93218411340378,-0.2273188813147637,-2.023476358318156
CYP11B1,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
CYP11B2,-0.596203513472795,0.34143708364095837,-0.8376359906638751,-0.3547710362817149,-1.19240702694559
CYP17A1,-0.5309714341789398,0.3268803373986819,-0.93218411340378,-0.2642539292953962,-2.654857170894699
CYP19A1,-0.6515783093527544,0.4016930306512555,-1.065235969578584,-0.2642539292953962,-3.9094698561165266
CYP1A1,-0.3436072457845024,0.4782616816521172,-1.7527272831184817,0.7312326029000751,-13.400682585595595
CYP1A2,-0.40007016501916987,0.4783503803317317,-1.7527272831184817,2.611716231332508,-49.608700462377065
CYP1B1,-0.3765273473102112,0.3916741797218173,-1.1705119419266277,0.656957082371072,-9.41318368275528
CYP2A13,-0.3337073330542832,,-0.3337073330542832,-0.3337073330542832,-0.3337073330542832
CYP2A6,-0.5047280456753714,0.2880053814868565,-0.9501123357607176,-0.1164145854550273,-11.104017004858171
CYP2B6,-0.4746184707618415,0.3573658220499937,-1.3298291530646846,0.3251206454185329,-18.98473883047366
CYP2C18,-0.5309730453057173,0.39397919251054997,-1.0567399606511465,-0.1017835461429168,-5.84070349836289
CYP2C19,-0.4046735986396139,0.4121117888051948,-1.901196468100899,0.7312326029000751,-34.801929483006795
CYP2C8,-0.3111270475091121,0.49579044833971764,-1.3298291530646846,2.580384974496262,-19.601003993074062
CYP2C9,-0.38019770825148885,0.3693355106640697,-1.3298291530646846,0.7312326029000751,-33.83759603438251
CYP2D6,-0.42029938657277854,0.49203441300524176,-1.340930746824771,2.580384974496262,-66.40730307849901
CYP2E1,-0.3766140782099149,0.39472309626597807,-1.1762069099477337,0.7312326029000751,-20.337160223335403
CYP3A4,-0.36462983019039447,0.5103677221349496,-1.9788186985822251,2.667214224381297,-71.46744671731732
CYP3A43,-0.4490393692508481,0.3237153904421066,-0.93218411340378,-0.2642539292953962,-1.7961574770033923
CYP3A5,-0.3389219034684431,0.423802939554727,-1.1355480737708683,0.7312326029000751,-29.48620560175455
CYP3A7,-0.3816705180671904,0.4287288303873898,-1.1355480737708683,0.7195017661471432,-16.411832276889186
CYP4A11,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
DDC,0.3676635027890395,1.2313791580305111,-0.5549610438892962,2.514772844129258,1.8383175139451975
DDR1,-0.1577439437870591,,-0.1577439437870591,-0.1577439437870591,-0.1577439437870591
DDR2,0.0447967858307993,,0.0447967858307993,0.0447967858307993,0.0447967858307993
DPP4,0.2385611311535278,,0.2385611311535278,0.2385611311535278,0.2385611311535278
DRD1,-0.40289758149064375,0.470189382706294,-1.360518672475873,2.514772844129258,-32.2318065192515
DRD2,-0.4236761934499696,0.44349566862666107,-1.360518672475873,2.514772844129258,-48.299086053296534
DRD3,-0.3864375654857399,0.47285733557508064,-1.360518672475873,2.514772844129258,-30.14213010788771
DRD4,-0.3785979393941406,0.4837660643056579,-1.360518672475873,2.514772844129258,-27.259051636378125
DRD5,-0.32024613166201876,0.527292031260639,-1.360518672475873,2.514772844129258,-16.012306583100937
EGFR,-0.5363231022128028,0.3350105163234992,-1.0480764095345505,-0.1029224797047856,-3.754261715489619
ELANE,0.2143192012936188,,0.2143192012936188,0.2143192012936188,0.2143192012936188
EPHA2,0.29452210977094967,0.3212672654362087,0.0447967858307993,0.656957082371072,0.883566329312849
EPHA5,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
EPHB4,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
ERBB2,-0.5325727337880908,0.4468474173519034,-1.0480764095345505,-0.2557267970101513,-1.5977182013642723
ESR1,-0.47391730951775707,0.31276095512303626,-1.065235969578584,-0.2419164112640377,-2.8435038571065423
ESR2,-0.4569307938774507,0.17636355244677143,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
ESRRG,-0.4569307938774507,0.17636355244677138,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
F10,-0.2245581602303183,0.43086815594346883,-0.6848591163442599,0.1906756653533126,-1.1227908011515915
F2,-1.086637690901973,0.07644050036608553,-1.140689287068125,-1.0325860947358212,-2.173275381803946
FAAH,-0.1655406646250501,,-0.1655406646250501,-0.1655406646250501,-0.1655406646250501
FABP2,-0.3740813530985487,0.19011612458692964,-0.5816386577667121,-0.2083824715407445,-1.122244059295646
FCGR1A,-0.20969648808265506,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479652
FCGR2A,-0.20969648808265506,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479652
FCGR2B,-0.2096964880826551,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
FCGR2C,-0.2096964880826551,0.7294484139905758,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
FCGR3A,-0.2096964880826551,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
FCGR3B,-0.2096964880826551,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
FGA,-0.7291971097000821,0.6814271466726549,-1.993921625236842,0.31425142338243,-8.021168206700903
FGF1,-0.11001158210686815,0.39852944491103454,-0.6587282536891639,0.1885610217331716,-0.4400463284274726
FGF19,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
FGF2,0.15801689018126908,0.5854559970151765,-0.6587282536891639,0.7195017661471432,0.7900844509063454
FGF4,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
FGFR1,-0.023094029880304196,0.47745022772370327,-0.7851376622656989,0.5222216338254775,-0.18475223904243357
FGFR2,0.04723685952176174,0.5400878760983646,-0.8066897149118955,0.7312326029000751,0.5668423142611408
FGFR3,0.11752386940411659,0.5184435436100204,-0.7851376622656989,0.5222216338254775,0.5876193470205829
FGFR4,-0.0778386369465367,0.43426029685145906,-0.6587282536891639,0.3172528023744974,-0.3113545477861468
FGR,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
FKBP1A,0.44455324274570174,0.4587467672489173,-0.0850320728298843,0.7195017661471432,1.3336597282371052
FLT1,0.06303266609537697,0.5063807750776785,-0.7851376622656989,0.5222216338254775,0.3151633304768849
FLT3,0.09976458132185284,0.596888316013385,-0.7851376622656989,0.5222216338254775,0.39905832528741136
FLT4,0.06303266609537697,0.5063807750776785,-0.7851376622656989,0.5222216338254775,0.3151633304768849
FMO1,-0.49230002086644253,0.030385634826507243,-0.5173696063400754,-0.4490428356905909,-1.9692000834657701
FMO3,-0.35407237645773054,0.3616615941846396,-0.926819571051034,0.656957082371072,-6.019230399781419
FRK,0.29452210977094967,0.3212672654362087,0.0447967858307993,0.656957082371072,0.883566329312849
FYN,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
GABRA1,-0.5914051827163961,0.15845242452924063,-0.6850847532173159,-0.4084578135763266,-1.7742155481491881
GABRB2,-0.1655406646250501,,-0.1655406646250501,-0.1655406646250501,-0.1655406646250501
GABRB3,-0.1655406646250501,,-0.1655406646250501,-0.1655406646250501,-0.1655406646250501
GARS,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GARS1,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GATM,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GCAT,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GCSH,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GJA1,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
GLDC,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLP1R,0.2385611311535278,,0.2385611311535278,0.2385611311535278,0.2385611311535278
GLRA1,-0.40066859738446,0.2138066835829402,-0.6695614321233592,-0.0401780619153644,-2.40401158430676
GLRA2,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLRA3,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLRB,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLYAT,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLYATL1,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLYATL2,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GNMT,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GNRHR,-0.6421798665094163,0.4132366284983538,-1.0701330305147323,0.245765087485239,-5.13743893207533
GP1BA,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
GPER1,-0.4569307938774507,0.17636355244677138,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
GPR18,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GRIN1,-0.45410918316981136,0.1350506558439202,-0.6085435185284602,-0.3581515061424927,-1.362327549509434
GRIN2A,-0.42831871337675376,0.1019119566981449,-0.6085435185284602,-0.3581515061424927,-2.1415935668837687
GRIN2B,-0.4763866057985723,0.11784177182739863,-0.6085435185284602,-0.3581515061424927,-2.3819330289928615
GRIN2C,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GRIN3A,-0.37314473762286804,0.3241343958054252,-0.9521137418296064,0.1528266445650228,-2.9851579009829443
GRIN3B,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GRM5,-0.4140710556179092,0.45461030445296263,-0.73552908469388,-0.0926130265419384,-0.8281421112358184
GSS,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GSTM1,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
GSTP1,-0.5315867528327536,0.3012680470025523,-0.943374659083517,-0.1960273652769775,-4.252694022662029
GSTT1,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
HCAR2,-0.0620793681923093,,-0.0620793681923093,-0.0620793681923093,-0.0620793681923093
HCAR3,-0.0620793681923093,,-0.0620793681923093,-0.0620793681923093,-0.0620793681923093
HCK,-0.9458878868462754,,-0.9458878868462754,-0.9458878868462754,-0.9458878868462754
HDAC2,-0.060574558279710346,0.1534692045274833,-0.169093673504399,0.0479445569449783,-0.12114911655942069
HGF,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
HIF1A,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
HLCS,-1.1705119419266277,,-1.1705119419266277,-1.1705119419266277,-1.1705119419266277
HM13,0.0479445569449783,,0.0479445569449783,0.0479445569449783,0.0479445569449783
HPSE,-0.15619585579870335,0.3613669096636371,-0.6587282536891639,0.1808246557315165,-0.6247834231948134
HRH1,-0.5143393567501635,0.29802058521987324,-1.3298291530646846,0.1308612357733878,-40.11846982651275
HRH2,-0.46952496796400284,0.21391610663667002,-0.7742453080292844,0.0226506539966209,-10.799074263172065
HRH3,-0.41301267594755875,0.25854581182796305,-0.6559961283807034,0.0226506539966209,-3.30410140758047
HRH4,-0.459501499025026,0.20902961897498135,-0.926819571051034,0.0226506539966209,-14.244546469775807
HSD11B1,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
HSD11B2,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
HSD17B2,-0.4569307938774507,0.17636355244677138,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
HSPA8,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
HTR1A,-0.42538978242971365,0.45684174492415663,-1.360518672475873,2.611716231332508,-42.96436802540108
HTR1B,-0.40358449503283966,0.48218416367232503,-1.360518672475873,2.611716231332508,-28.654499147331617
HTR1D,-0.3985570958383573,0.4808012047376686,-1.360518672475873,2.611716231332508,-28.696110900361727
HTR1E,-0.4769746167189863,0.24383595263168284,-0.926819571051034,0.1308612357733878,-14.786213118288575
HTR1F,-0.075512496097155,1.2202421423175371,-0.8595706615867158,2.611716231332508,-0.528587472680085
HTR2A,-0.4605557158863223,0.33640940239185896,-1.360518672475873,0.401810761221526,-49.27946159983649
HTR2B,-0.4218735232290463,0.3511415627222875,-1.360518672475873,0.401810761221526,-20.249929114994224
HTR2C,-0.4761594390743364,0.32358844724438524,-1.360518672475873,0.401810761221526,-45.235146712061955
HTR3A,-0.4824512851606408,0.2511334983391964,-1.1360095220884947,0.1308612357733878,-20.262953976746914
HTR4,-0.596203513472795,0.34143708364095837,-0.8376359906638751,-0.3547710362817149,-1.19240702694559
HTR5A,-0.46113853811204963,0.2175106005508481,-0.7536416673914612,0.0226506539966209,-7.839355147904843
HTR6,-0.46544580603419033,0.23759923493434315,-0.926819571051034,0.1308612357733878,-24.203181913777897
HTR7,-0.46106310632618325,0.2607343339414497,-0.926819571051034,0.1308612357733878,-30.430165017528093
Htr2c,-0.5942547426646245,0.3943436869181504,-1.1360095220884947,-0.1128962895265104,-5.942547426646245
IFNG,0.7943008267116998,,0.7943008267116998,0.7943008267116998,0.7943008267116998
IKBKB,-0.4929166784717722,,-0.4929166784717722,-0.4929166784717722,-0.4929166784717722
IL1B,-0.36788277846338285,0.16140524553303412,-0.482013522098871,-0.2537520348278947,-0.7357655569267657
IL1R1,-0.8404536830994633,,-0.8404536830994633,-0.8404536830994633,-0.8404536830994633
IL2,-0.527403940076514,0.1711653288442312,-0.724809404776563,-0.420282081983748,-1.582211820229542
IL2RA,0.08578702040977144,0.2005928404856798,-0.1954482853067212,0.2797381817187929,0.3431480816390858
IL2RB,0.08578702040977144,0.2005928404856798,-0.1954482853067212,0.2797381817187929,0.3431480816390858
IL2RG,-0.037919431823749704,0.22277944106070247,-0.1954482853067212,0.1196094216592218,-0.07583886364749941
IL3RA,-0.3689605682963659,,-0.3689605682963659,-0.3689605682963659,-0.3689605682963659
IL6,-1.9788186985822251,,-1.9788186985822251,-1.9788186985822251,-1.9788186985822251
ITGA2B,-0.00253692498144531,0.9043189422649416,-0.6419869814124315,0.6369131314495409,-0.00507384996289062
ITGA4,-0.11882601332882044,0.22380773214727231,-0.3590972515014865,0.0837244105509213,-0.3564780399864613
ITGB3,-0.16179029036679493,0.5558341020565631,-0.6419869814124315,0.6369131314495409,-0.6471611614671797
ITK,0.1885610217331716,,0.1885610217331716,0.1885610217331716,0.1885610217331716
JAK1,-0.6140616988985568,0.9963818766972117,-1.901196468100899,0.1784953886169393,-2.456246795594227
JAK2,-0.6140616988985568,0.9963818766972117,-1.901196468100899,0.1784953886169393,-2.456246795594227
JAK3,-0.5183583503190577,1.197585270759461,-1.901196468100899,0.1784953886169393,-1.5550750509571731
JUN,-0.3791874067375502,,-0.3791874067375502,-0.3791874067375502,-0.3791874067375502
KCNA1,-0.42693534154258117,0.22239262009772623,-0.7264757988413955,-0.2004136481148748,-1.7077413661703247
KCND2,-0.4235390080141967,0.2342454216508041,-0.7264757988413955,-0.1017835461429168,-2.964773056099377
