Gene,Mean Difference in -log(BH)
KCNMA1,-0.7734495813219016
KCNQ2,-0.2004136481148748
KIT,-0.4572275253496576
KL,-0.3550529343007707
KNG1,-0.09135139522763353
KRAS,-0.600880662648489
KRT16,-0.4587986753631451
LDLR,-0.7087376151228698
LDLRAP1,-0.7750300753246618
LIG4,-0.28474807583188344
LPAR1,-0.03650461273604807
LPAR2,-0.03650461273604807
LRP2,-0.5218068405261094
LTA,-0.10559289202241827
LTA4H,-0.8291411514213198
LTB,-0.3425687346156963
LTB4R,-0.3227969148363867
LY96,1.618671028433667
MAOA,-0.749816668331448
MAOB,-0.749816668331448
MAP2K1,-0.4505455505077381
MAP3K7,-0.24695380641250608
MAP3K8,-0.4929166784717722
MET,-0.6587282536891639
MMP1,0.025580724006696115
MMP14,-0.427521145551303
MMP9,-0.25932656780264257
MPO,-0.30873985537097165
MTNR1A,-0.776134310284146
MTNR1B,-0.776134310284146
MTOR,0.7093459005334948
MYD88,0.49539308552296796
MYLK,-0.3953737532807275
NCAM1,0.10778674882553216
NCOA3,-0.3792063064673046
NDUFAF1,-0.999252666038501
NDUFAF2,-0.999252666038501
NDUFAF3,-0.999252666038501
NDUFAF4,-0.999252666038501
NDUFAF5,-0.999252666038501
NDUFS1,-0.999252666038501
NDUFS2,-0.999252666038501
NDUFS3,-0.999252666038501
NDUFS4,-0.999252666038501
NDUFS6,-0.999252666038501
NDUFV1,-0.999252666038501
NDUFV2,-0.999252666038501
NEFL,-0.600880662648489
NFKB1,-0.3213097014854765
NFKB2,-0.4929166784717722
NFKBIA,-0.6088630416241676
NGF,-0.4387633123015213
NHEJ1,-0.1125481496176217
NLRC4,-0.353067206696437
NOD1,-0.4929166784717722
NOD2,-0.6498031966918338
NOS2,-0.2642539292953962
NPHS1,-0.3523049266025464
NPW,-0.04529631776685497
NPY,-0.522507272549922
NR1I2,-0.36980630169212453
NR3C1,-0.4874833813163697
NRAS,-0.13768393871510412
NRG1,-0.6587282536891639
NTS,-0.10135716104854264
OCRL,-0.3007391362481131
OPRD1,-0.7405108844489435
OPRK1,-0.6337979677861898
OXT,-0.19657352036130057
OXTR,-0.1989451027427437
P2RY1,-0.6529143176659855
P2RY11,-0.7743899192280307
P2RY12,-0.6662249891252959
P2RY2,-0.4988853033481366
PALB2,0.20483674210392788
PARP1,0.0479445569449783
PCCA,-1.1705119419266277
PCCB,-1.1705119419266277
PDE4B,-0.7043377083931887
PDGFA,-0.3849955958268323
PDGFB,-0.7314126992839803
PDGFRA,-0.07163666109165083
PDGFRB,-0.42984342050970403
PECAM1,0.01884975261616928
PF4,0.006468348007572053
PIK3CA,0.08603839058936842
PIK3CB,-0.3909552895637205
PIK3CD,-0.6202448956234056
PIK3R1,-1.2419640671273318
PLA2G1B,-0.4929166784717722
PLAT,-0.2083824715407445
PLAU,-0.8404624603216913
PLAUR,-0.5347082327123243
PNOC,-1.0226634175440594
POMC,-0.3506767029337703
PPARA,-1.1242436096639352
PPARG,-0.3985735649169664
PPBP,-0.34150049512171193
PSPN,-0.7030656611725566
PTAFR,-0.3146805070883325
PTGDR,-0.05200006245279232
PTGDR2,-0.0432712602233517
PTGER1,-0.5495417895309078
PTGER2,-0.7405464602826421
PTGER3,-0.17317195351093523
PTH1R,-0.1861554054838198
PTHLH,-0.1861554054838198
PTPN11,-0.27879984184857776
PTPN22,0.05903730876131341
PTPN6,0.1676260285267865
PTPRA,-0.40471600294608034
RAD51C,-0.1125481496176217
RAF1,-1.7527272831184817
RAMP1,-0.8291371210649605
RASGRP1,0.4540313939401574
REN,-0.429923099603793
RFC2,-0.5763823945868634
RHOA,-0.434591193976449
RIPK1,-0.22603943189139125
RIT1,-0.2004136481148748
RLN2,-0.8291371210649605
ROCK1,0.5008393168621037
RYR1,-0.5763823945868634
S1PR1,-0.08377241109341738
S1PR3,0.00687523122821877
SAA1,-0.6113205557359874
SCARB2,-0.3007391362481131
SCN5A,-0.7878985180723267
SELP,-0.40471600294608034
SERPINB2,-1.7549956285381008
SERPINC1,0.019985956575157893
SERPINE1,-1.1293390879283
SERPING1,-0.5731994929430632
SF3B1,0.1818124611109777
SHANK3,-0.600880662648489
SHC1,-0.1507037522029968
SLC10A1,-0.3337073330542832
SLC18A2,-0.5974019599710729
SLC22A1,0.18223884501920917
SLC25A13,-0.35129239545759827
SLC6A3,-0.2661335537870224
SLC6A4,-0.6732860197628976
SLCO1B1,-0.0850320728298843
SOCS1,-1.901196468100899
SOCS3,-0.8667852197870562
SOS1,-0.4464137558324609
SPTBN4,-0.6587282536891639
SPTBN5,-0.6587282536891639
SRC,-0.4748154873992245
SRSF2,0.1818124611109777
SST,-0.026349513528339374
SSTR1,-0.047392517990549145
STAT1,-0.4143335880490595
STAT2,-0.901171744637054
SYT1,-0.5917718426913918
TAB2,-0.24695380641250608
TAB3,2.580384974496262
TAC1,-0.33082014200621607
TACR1,-0.46609567512565664
TAS2R50,-0.6337979677861898
TBXA2R,-0.7119007873726799
TEK,-0.27225298518811547
TF,-0.6222296482887618
TFRC,-0.36717261890605607
TICAM1,2.580384974496262
TIMP2,-0.427521145551303
TLR3,2.580384974496262
TLR4,-0.4713167667672469
TMEM126B,-0.999252666038501
TNFRSF1A,-0.33292973632625655
TP53,-0.1887330316810631
TPMT,0.7943008267116998
TRAF6,2.580384974496262
TRH,-0.5100084981472826
TRIP10,-0.46701762148302495
TSHR,-0.7062071514303319
TTN,-0.5611598748196297
TTR,-0.8830400778091878
TXNRD2,-0.8698317743030746
TYK2,-0.901171744637054
UGT1A1,-0.05025305801388049
UTS2,-0.776924483722557
UTS2B,-0.7575735137416671
UTS2R,-0.9121098039599747
VAMP8,-0.7750300753246618
VIM,-0.2098084951311083
VIP,-0.020739060216587113
VWF,0.656957082371072
WNT5A,-0.743506778119467
XRCC2,-0.1125481496176217
