Gene,Drug,Adverse Event,Difference in -log(BH),Adverse Event Count,Adverse event mean -log(BH) diff,All Adverse Event Counts,All Adverse events mean -log(BH) diff
CYP3A7,fentanyl,Sepsis,3.955252905996076e-05,3.0,-0.15490647283746442,43,-0.3816705180671904
CYP3A7,aripiprazole,Myocardial Infarction,-0.5601201197567622,7.0,-0.7114018659972202,43,-0.3816705180671904
CYP3A7,dexamethasone,Myocardial Infarction,-0.93218411340378,7.0,-0.7114018659972202,43,-0.3816705180671904
CYP3A7,estradiol,Myocardial Infarction,-0.5816386577667121,7.0,-0.7114018659972202,43,-0.3816705180671904
CYP3A7,fentanyl,Myocardial Infarction,-0.3296246199192971,7.0,-0.7114018659972202,43,-0.3816705180671904
CYP3A7,imipramine,Myocardial Infarction,-0.69967517097359,7.0,-0.7114018659972202,43,-0.3816705180671904
CYP3A7,propranolol,Myocardial Infarction,-0.8162595651340006,7.0,-0.7114018659972202,43,-0.3816705180671904
CYP3A7,trazodone,Myocardial Infarction,-1.0603108150263996,7.0,-0.7114018659972202,43,-0.3816705180671904
CYP3A7,aripiprazole,Hyperlipidemia,-0.4804867508112256,5.0,-0.41115902377908886,43,-0.3816705180671904
CYP3A7,estradiol,Hyperlipidemia,-0.3322229299881893,5.0,-0.41115902377908886,43,-0.3816705180671904
CYP3A7,quetiapine,Hyperlipidemia,-0.6820592237269825,5.0,-0.41115902377908886,43,-0.3816705180671904
CYP3A7,saquinavir,Hyperlipidemia,-0.2273188813147637,5.0,-0.41115902377908886,43,-0.3816705180671904
CYP3A7,testosterone,Hyperlipidemia,-0.3337073330542832,5.0,-0.41115902377908886,43,-0.3816705180671904
CYP3A7,dextromethorphan,Gastric ulcer,0.1528266445650228,2.0,-0.3604601402039851,43,-0.3816705180671904
CYP3A7,lidocaine,Gastric ulcer,-0.873746924972993,2.0,-0.3604601402039851,43,-0.3816705180671904
CYP3A7,aripiprazole,Delirium,0.0226506539966209,5.0,0.07490823533718928,43,-0.3816705180671904
CYP3A7,buspirone,Delirium,0.2418399384670237,5.0,0.07490823533718928,43,-0.3816705180671904
CYP3A7,iloperidone,Delirium,0.0809728945918308,5.0,0.07490823533718928,43,-0.3816705180671904
CYP3A7,imipramine,Delirium,-0.1017835461429168,5.0,0.07490823533718928,43,-0.3816705180671904
CYP3A7,quetiapine,Delirium,0.1308612357733878,5.0,0.07490823533718928,43,-0.3816705180671904
CYP1A2,atropine,Sepsis,-0.3586910540490571,2.0,-0.3130171200922476,40,-0.45180647489435666
CYP1A2,epinephrine,Sepsis,-0.267343186135438,2.0,-0.3130171200922476,40,-0.45180647489435666
CYP1A2,thalidomide,Pulmonary Edema,0.7312326029000751,1.0,0.7312326029000751,40,-0.45180647489435666
CYP1A2,atropine,Gastric ulcer,-0.0401780619153644,3.0,-0.00706185519764977,40,-0.45180647489435666
CYP1A2,diphenhydramine,Gastric ulcer,-0.1621698859814664,3.0,-0.00706185519764977,40,-0.45180647489435666
CYP1A2,thalidomide,Gastric ulcer,0.1811623823038815,3.0,-0.00706185519764977,40,-0.45180647489435666
CYP1A2,fluphenazine,Tardive Dyskinesia,-1.1762069099477337,3.0,-0.9470926101283373,40,-0.45180647489435666
CYP1A2,iloperidone,Tardive Dyskinesia,-0.9074846690488024,3.0,-0.9470926101283373,40,-0.45180647489435666
CYP1A2,ziprasidone,Tardive Dyskinesia,-0.7575862513884761,3.0,-0.9470926101283373,40,-0.45180647489435666
CYP1A2,apomorphine,Pneumonia,-0.3013332624474252,9.0,-0.22299356000273185,40,-0.45180647489435666
CYP1A2,buprenorphine,Pneumonia,-0.2333058203883933,9.0,-0.22299356000273185,40,-0.45180647489435666
CYP1A2,fluphenazine,Pneumonia,-0.501900294573872,9.0,-0.22299356000273185,40,-0.45180647489435666
CYP1A2,iloperidone,Pneumonia,-0.3667479433831939,9.0,-0.22299356000273185,40,-0.45180647489435666
CYP1A2,metoclopramide,Pneumonia,-0.3547710362817149,9.0,-0.22299356000273185,40,-0.45180647489435666
CYP1A2,nefazodone,Pneumonia,-0.362377007997523,9.0,-0.22299356000273185,40,-0.45180647489435666
CYP1A2,thalidomide,Pneumonia,0.6458892830115133,9.0,-0.22299356000273185,40,-0.45180647489435666
CYP1A2,thioridazine,Pneumonia,-0.0915600296991847,9.0,-0.22299356000273185,40,-0.45180647489435666
CYP1A2,ziprasidone,Pneumonia,-0.4408359282647929,9.0,-0.22299356000273185,40,-0.45180647489435666
CYP1A2,atropine,Pancreatitis,-0.6695614321233592,4.0,-0.6286871148436712,40,-0.45180647489435666
CYP1A2,oxaliplatin,Pancreatitis,-0.943374659083517,4.0,-0.6286871148436712,40,-0.45180647489435666
CYP1A2,sulindac,Pancreatitis,-0.0951226532559132,4.0,-0.6286871148436712,40,-0.45180647489435666
CYP1A2,thalidomide,Pancreatitis,-0.8066897149118955,4.0,-0.6286871148436712,40,-0.45180647489435666
CYP1A2,apomorphine,Myocardial Infarction,-0.5398531574849681,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,atropine,Myocardial Infarction,-0.5563150188446446,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,bromocriptine,Myocardial Infarction,-0.5066459573765147,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,diphenhydramine,Myocardial Infarction,-1.0567399606511465,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,disopyramide,Myocardial Infarction,-0.4555729728125453,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,epinephrine,Myocardial Infarction,-0.8698317743030746,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,irbesartan,Myocardial Infarction,-0.3791874067375502,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,losartan,Myocardial Infarction,-1.009051765619958,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,metoclopramide,Myocardial Infarction,-0.8376359906638751,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,rizatriptan,Myocardial Infarction,-0.6871929884170065,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,sulindac,Myocardial Infarction,-1.7527272831184817,11.0,-0.7864322069117968,40,-0.45180647489435666
CYP1A2,ziprasidone,Hyperlipidemia,-0.7238184736771327,1.0,-0.7238184736771327,40,-0.45180647489435666
CYP1A2,bromocriptine,Edema,0.0152974591084706,2.0,-0.16453277158813776,40,-0.45180647489435666
CYP1A2,epinephrine,Edema,-0.3443630022847461,2.0,-0.16453277158813776,40,-0.45180647489435666
CYP1A2,iloperidone,Delirium,0.0809728945918308,3.0,-0.18004112689951057,40,-0.45180647489435666
CYP1A2,nefazodone,Delirium,-0.3244838404311405,3.0,-0.18004112689951057,40,-0.45180647489435666
CYP1A2,ziprasidone,Delirium,-0.296612434859222,3.0,-0.18004112689951057,40,-0.45180647489435666
CYP1A2,ziprasidone,Cerebral Infarction,-0.5495417895309078,1.0,-0.5495417895309078,40,-0.45180647489435666
ALB,aripiprazole,Delirium,0.0226506539966209,3.0,0.054235682106909266,38,-0.13425718437086087
ALB,buspirone,Delirium,0.2418399384670237,3.0,0.054235682106909266,38,-0.13425718437086087
ALB,imipramine,Delirium,-0.1017835461429168,3.0,0.054235682106909266,38,-0.13425718437086087
ALB,carvedilol,Edema,-0.999252666038501,2.0,-0.3803457674424866,38,-0.13425718437086087
ALB,liraglutide,Edema,0.2385611311535278,2.0,-0.3803457674424866,38,-0.13425718437086087
ALB,aripiprazole,Myocardial Infarction,-0.5601201197567622,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,cyclobenzaprine,Myocardial Infarction,-0.4713167667672469,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,dexamethasone,Myocardial Infarction,-0.93218411340378,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,fentanyl,Myocardial Infarction,-0.3296246199192971,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,imipramine,Myocardial Infarction,-0.69967517097359,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,irbesartan,Myocardial Infarction,-0.3791874067375502,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,levodopa,Myocardial Infarction,-0.1983071491784933,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,morphine,Myocardial Infarction,0.0192379029844644,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,olmesartan,Myocardial Infarction,-0.4096354456851934,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,oxycodone,Myocardial Infarction,-0.4141763355844539,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,propranolol,Myocardial Infarction,-0.8162595651340006,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,tolmetin,Myocardial Infarction,0.9818616389731174,12.0,-0.3507822625985655,38,-0.13425718437086087
ALB,aripiprazole,Hyperlipidemia,-0.4804867508112256,1.0,-0.4804867508112256,38,-0.13425718437086087
ALB,aripiprazole,Pancreatitis,-0.4884361485179074,5.0,-0.13985380797420355,38,-0.13425718437086087
ALB,levodopa,Pancreatitis,0.2210546295866837,5.0,-0.13985380797420355,38,-0.13425718437086087
ALB,nintedanib,Pancreatitis,-0.7851376622656989,5.0,-0.13985380797420355,38,-0.13425718437086087
ALB,olmesartan,Pancreatitis,0.3977086226612929,5.0,-0.13985380797420355,38,-0.13425718437086087
ALB,propranolol,Pancreatitis,-0.0444584813353881,5.0,-0.13985380797420355,38,-0.13425718437086087
ALB,aripiprazole,Pneumonia,-0.6559961283807034,7.0,0.06116469946888538,38,-0.13425718437086087
ALB,asenapine,Pneumonia,-0.6656210872091517,7.0,0.06116469946888538,38,-0.13425718437086087
ALB,dexamethasone,Pneumonia,-0.2642539292953962,7.0,0.06116469946888538,38,-0.13425718437086087
ALB,doxepin,Pneumonia,-0.4777324410676122,7.0,0.06116469946888538,38,-0.13425718437086087
ALB,fentanyl,Pneumonia,-0.3677379132473319,7.0,0.06116469946888538,38,-0.13425718437086087
ALB,levodopa,Pneumonia,2.514772844129258,7.0,0.06116469946888538,38,-0.13425718437086087
ALB,nintedanib,Pneumonia,0.3447215513531354,7.0,0.06116469946888538,38,-0.13425718437086087
ALB,dexamethasone,Sepsis,-0.2660121012499328,4.0,0.5947641780444077,38,-0.13425718437086087
ALB,fentanyl,Sepsis,3.955252905996076e-05,4.0,0.5947641780444077,38,-0.13425718437086087
ALB,morphine,Sepsis,2.580384974496262,4.0,0.5947641780444077,38,-0.13425718437086087
ALB,oxycodone,Sepsis,0.0646442864022418,4.0,0.5947641780444077,38,-0.13425718437086087
ALB,aripiprazole,Tardive Dyskinesia,-0.5549177615706657,3.0,-0.8146922726495814,38,-0.13425718437086087
ALB,asenapine,Tardive Dyskinesia,-0.7536416673914612,3.0,-0.8146922726495814,38,-0.13425718437086087
ALB,buspirone,Tardive Dyskinesia,-1.1355173889866172,3.0,-0.8146922726495814,38,-0.13425718437086087
ALB,nintedanib,Thrombocytopenia,0.5222216338254775,1.0,0.5222216338254775,38,-0.13425718437086087
HTR2B,aripiprazole,Pneumonia,-0.6559961283807034,6.0,-0.1643448506488451,27,-0.42163342962394484
HTR2B,mirtazapine,Pneumonia,-0.0302973919320468,6.0,-0.1643448506488451,27,-0.42163342962394484
HTR2B,olanzapine,Pneumonia,-0.4811959370645429,6.0,-0.1643448506488451,27,-0.42163342962394484
HTR2B,paroxetine,Pneumonia,-0.5401661056107603,6.0,-0.1643448506488451,27,-0.42163342962394484
HTR2B,pramipexole,Pneumonia,0.3197756978734567,6.0,-0.1643448506488451,27,-0.42163342962394484
HTR2B,ropinirole,Pneumonia,0.401810761221526,6.0,-0.1643448506488451,27,-0.42163342962394484
HTR2B,paroxetine,Sepsis,-0.5917718426913918,3.0,-0.26482872159615906,27,-0.42163342962394484
HTR2B,pramipexole,Sepsis,-0.212455025917599,3.0,-0.26482872159615906,27,-0.42163342962394484
HTR2B,ropinirole,Sepsis,0.0097407038205137,3.0,-0.26482872159615906,27,-0.42163342962394484
HTR2B,aripiprazole,Tardive Dyskinesia,-0.5549177615706657,2.0,-0.5114403626213804,27,-0.42163342962394484
HTR2B,olanzapine,Tardive Dyskinesia,-0.467962963672095,2.0,-0.5114403626213804,27,-0.42163342962394484
HTR2B,aripiprazole,Delirium,0.0226506539966209,1.0,0.0226506539966209,27,-0.42163342962394484
HTR2B,olanzapine,Edema,-0.116281308388082,1.0,-0.116281308388082,27,-0.42163342962394484
HTR2B,paroxetine,Gastric ulcer,-0.2135129107515823,3.0,-0.37013726424596055,27,-0.42163342962394484
HTR2B,pramipexole,Gastric ulcer,-0.4389631562289331,3.0,-0.37013726424596055,27,-0.42163342962394484
HTR2B,ropinirole,Gastric ulcer,-0.4579357257573662,3.0,-0.37013726424596055,27,-0.42163342962394484
HTR2B,aripiprazole,Hyperlipidemia,-0.4804867508112256,2.0,-0.34067483235016116,27,-0.42163342962394484
HTR2B,olanzapine,Hyperlipidemia,-0.2008629138890967,2.0,-0.34067483235016116,27,-0.42163342962394484
HTR2B,aripiprazole,Pancreatitis,-0.4884361485179074,2.0,-0.42843367537325605,27,-0.42163342962394484
HTR2B,olanzapine,Pancreatitis,-0.3684312022286047,2.0,-0.42843367537325605,27,-0.42163342962394484
HTR2B,aripiprazole,Myocardial Infarction,-0.5601201197567622,7.0,-0.8340581633351464,27,-0.42163342962394484
HTR2B,cyclobenzaprine,Myocardial Infarction,-0.4713167667672469,7.0,-0.8340581633351464,27,-0.42163342962394484
HTR2B,mirtazapine,Myocardial Infarction,-0.5564977606077797,7.0,-0.8340581633351464,27,-0.42163342962394484
HTR2B,olanzapine,Myocardial Infarction,-0.631909386264736,7.0,-0.8340581633351464,27,-0.42163342962394484
HTR2B,paroxetine,Myocardial Infarction,-1.3298291530646846,7.0,-0.8340581633351464,27,-0.42163342962394484
HTR2B,pramipexole,Myocardial Infarction,-1.360518672475873,7.0,-0.8340581633351464,27,-0.42163342962394484
HTR2B,ropinirole,Myocardial Infarction,-0.9282152844089424,7.0,-0.8340581633351464,27,-0.42163342962394484
CYP3A5,ziprasidone,Cerebral Infarction,-0.5495417895309078,1.0,-0.5495417895309078,26,-0.4355316082206118
CYP2D6,ziprasidone,Tardive Dyskinesia,-0.7575862513884761,1.0,-0.7575862513884761,26,-0.16592891179232985
CYP2D6,dexamethasone,Sepsis,-0.2660121012499328,3.0,0.7747045256889477,26,-0.16592891179232985
CYP2D6,morphine,Sepsis,2.580384974496262,3.0,0.7747045256889477,26,-0.16592891179232985
CYP2D6,ropinirole,Sepsis,0.0097407038205137,3.0,0.7747045256889477,26,-0.16592891179232985
CYP2D6,captopril,Proteinuria,-1.340930746824771,1.0,-1.340930746824771,26,-0.16592891179232985
CYP2D6,dexamethasone,Pneumonia,-0.2642539292953962,4.0,0.5528734369476487,26,-0.16592891179232985
CYP2D6,levodopa,Pneumonia,2.514772844129258,4.0,0.5528734369476487,26,-0.16592891179232985
CYP2D6,ropinirole,Pneumonia,0.401810761221526,4.0,0.5528734369476487,26,-0.16592891179232985
CYP2D6,ziprasidone,Pneumonia,-0.4408359282647929,4.0,0.5528734369476487,26,-0.16592891179232985
CYP2D6,levodopa,Pancreatitis,0.2210546295866837,1.0,0.2210546295866837,26,-0.16592891179232985
CYP3A4,trimipramine,Delirium,-0.2845567208125228,1.0,-0.2845567208125228,26,-0.4216145174687538
CYP3A4,ibuprofen,Gastric ulcer,-0.2083824715407445,4.0,-0.023993811480786047,26,-0.4216145174687538
CYP3A4,octreotide,Gastric ulcer,0.7838558621265488,4.0,-0.023993811480786047,26,-0.4216145174687538
CYP3A4,paroxetine,Gastric ulcer,-0.2135129107515823,4.0,-0.023993811480786047,26,-0.4216145174687538
CYP3A4,ropinirole,Gastric ulcer,-0.4579357257573662,4.0,-0.023993811480786047,26,-0.4216145174687538
CYP3A4,propofol,Hyperlipidemia,-0.1655406646250501,1.0,-0.1655406646250501,26,-0.4216145174687538
CYP3A4,leuprolide,Myocardial Infarction,-1.0701330305147323,7.0,-0.9472302881788498,26,-0.4216145174687538
CYP3A4,metoclopramide,Myocardial Infarction,-0.8376359906638751,7.0,-0.9472302881788498,26,-0.4216145174687538
CYP3A4,octreotide,Myocardial Infarction,-0.6949396663894518,7.0,-0.9472302881788498,26,-0.4216145174687538
CYP3A4,paroxetine,Myocardial Infarction,-1.3298291530646846,7.0,-0.9472302881788498,26,-0.4216145174687538
CYP3A4,pasireotide,Myocardial Infarction,-0.6338493701217676,7.0,-0.9472302881788498,26,-0.4216145174687538
CYP3A4,ropinirole,Myocardial Infarction,-0.9282152844089424,7.0,-0.9472302881788498,26,-0.4216145174687538
CYP3A4,trimipramine,Myocardial Infarction,-1.1360095220884947,7.0,-0.9472302881788498,26,-0.4216145174687538
CYP3A4,nintedanib,Pancreatitis,-0.7851376622656989,1.0,-0.7851376622656989,26,-0.4216145174687538
CYP3A4,metoclopramide,Pneumonia,-0.3547710362817149,6.0,-0.11630572861921025,26,-0.4216145174687538
CYP3A4,nintedanib,Pneumonia,0.3447215513531354,6.0,-0.11630572861921025,26,-0.4216145174687538
CYP3A4,octreotide,Pneumonia,0.0382128487838802,6.0,-0.11630572861921025,26,-0.4216145174687538
CYP3A4,paroxetine,Pneumonia,-0.5401661056107603,6.0,-0.11630572861921025,26,-0.4216145174687538
CYP3A4,prochlorperazine,Pneumonia,-0.587642391181328,6.0,-0.11630572861921025,26,-0.4216145174687538
CYP3A4,ropinirole,Pneumonia,0.401810761221526,6.0,-0.11630572861921025,26,-0.4216145174687538
CYP3A4,niacin,Sepsis,-0.0620793681923093,4.0,-0.2114309267093062,26,-0.4216145174687538
CYP3A4,paroxetine,Sepsis,-0.5917718426913918,4.0,-0.2114309267093062,26,-0.4216145174687538
CYP3A4,ropinirole,Sepsis,0.0097407038205137,4.0,-0.2114309267093062,26,-0.4216145174687538
CYP3A4,ticlopidine,Sepsis,-0.2016131997740373,4.0,-0.2114309267093062,26,-0.4216145174687538
CYP2D6,captopril,Myocardial Infarction,-0.427521145551303,7.0,-0.5101409430103097,26,-0.16592891179232985
CYP2D6,dexamethasone,Myocardial Infarction,-0.93218411340378,7.0,-0.5101409430103097,26,-0.16592891179232985
CYP2D6,irbesartan,Myocardial Infarction,-0.3791874067375502,7.0,-0.5101409430103097,26,-0.16592891179232985
CYP2D6,levodopa,Myocardial Infarction,-0.1983071491784933,7.0,-0.5101409430103097,26,-0.16592891179232985
CYP2D6,morphine,Myocardial Infarction,0.0192379029844644,7.0,-0.5101409430103097,26,-0.16592891179232985
CYP2D6,pseudoephedrine,Myocardial Infarction,-0.724809404776563,7.0,-0.5101409430103097,26,-0.16592891179232985
CYP2D6,ropinirole,Myocardial Infarction,-0.9282152844089424,7.0,-0.5101409430103097,26,-0.16592891179232985
CYP3A5,caffeine,Sepsis,-0.1653136832911652,3.0,-0.21939693641129246,26,-0.4355316082206118
CYP3A5,fentanyl,Sepsis,3.955252905996076e-05,3.0,-0.21939693641129246,26,-0.4355316082206118
CYP3A5,sulfasalazine,Sepsis,-0.4929166784717722,3.0,-0.21939693641129246,26,-0.4355316082206118
CYP3A5,caffeine,Thrombocytopenia,-0.1125481496176217,1.0,-0.1125481496176217,26,-0.4355316082206118
CYP2D6,propofol,Hyperlipidemia,-0.1655406646250501,2.0,-0.4446795691510914,26,-0.16592891179232985
CYP2D6,ziprasidone,Hyperlipidemia,-0.7238184736771327,2.0,-0.4446795691510914,26,-0.16592891179232985
ABCB1,caffeine,Thrombocytopenia,-0.1125481496176217,1.0,-0.1125481496176217,26,-0.2600234607911549
ABCB1,imatinib,Thrombocytopenia,-0.1577439437870591,1.0,-0.1125481496176217,26,-0.2600234607911549
ABCB1,ponatinib,Thrombocytopenia,0.3172528023744974,1.0,-0.1125481496176217,26,-0.2600234607911549
ABCB1,escitalopram,Tardive Dyskinesia,-0.2089667088802898,2.0,-0.4576897303343692,26,-0.2600234607911549
ABCB1,fluvoxamine,Tardive Dyskinesia,-0.6493454017624014,2.0,-0.4576897303343692,26,-0.2600234607911549
ABCB1,paliperidone,Tardive Dyskinesia,-0.7064127517884486,2.0,-0.4576897303343692,26,-0.2600234607911549
ABCB1,atropine,Sepsis,-0.3586910540490571,1.0,-0.1653136832911652,26,-0.2600234607911549
ABCB1,caffeine,Sepsis,-0.1653136832911652,1.0,-0.1653136832911652,26,-0.2600234607911549
ABCB1,caffeine,Pulmonary Edema,-0.3568412835404082,1.0,-0.3568412835404082,26,-0.2600234607911549
ABCB1,amantadine,Pneumonia,-0.1442417667029545,6.0,0.14228675425152973,26,-0.2600234607911549
ABCB1,dextromethorphan,Pneumonia,-0.2596276404213178,6.0,0.14228675425152973,26,-0.2600234607911549
ABCB1,metoclopramide,Pneumonia,-0.3547710362817149,6.0,0.14228675425152973,26,-0.2600234607911549
ABCB1,naltrexone,Pneumonia,2.3878245537366585,6.0,0.14228675425152973,26,-0.2600234607911549
ABCB1,nefazodone,Pneumonia,-0.362377007997523,6.0,0.14228675425152973,26,-0.2600234607911549
ABCB1,paliperidone,Pneumonia,-0.3557897377368384,6.0,0.14228675425152973,26,-0.2600234607911549
ABCB1,tramadol,Pneumonia,-0.4196738470846544,6.0,0.14228675425152973,26,-0.2600234607911549
ABCB1,atropine,Pancreatitis,-0.6695614321233592,1.0,-0.6019786260559563,26,-0.2600234607911549
ABCB1,caffeine,Pancreatitis,-0.6019786260559563,1.0,-0.6019786260559563,26,-0.2600234607911549
ABCB1,olmesartan,Pancreatitis,0.3977086226612929,1.0,-0.6019786260559563,26,-0.2600234607911549
ABCB1,atropine,Myocardial Infarction,-0.5563150188446446,5.0,-0.7806155639943178,26,-0.2600234607911549
ABCB1,escitalopram,Myocardial Infarction,-0.8673038141375802,5.0,-0.7806155639943178,26,-0.2600234607911549
ABCB1,losartan,Myocardial Infarction,-1.009051765619958,5.0,-0.7806155639943178,26,-0.2600234607911549
ABCB1,maprotiline,Myocardial Infarction,-0.818613548972376,5.0,-0.7806155639943178,26,-0.2600234607911549
ABCB1,metoclopramide,Myocardial Infarction,-0.8376359906638751,5.0,-0.7806155639943178,26,-0.2600234607911549
ABCB1,naltrexone,Myocardial Infarction,-0.4274107243681513,5.0,-0.7806155639943178,26,-0.2600234607911549
ABCB1,olmesartan,Myocardial Infarction,-0.4096354456851934,5.0,-0.7806155639943178,26,-0.2600234607911549
ABCB1,tramadol,Myocardial Infarction,-0.9521137418296064,5.0,-0.7806155639943178,26,-0.2600234607911549
ABCB1,saquinavir,Hyperlipidemia,-0.2273188813147637,1.0,-0.3337073330542832,26,-0.2600234607911549
ABCB1,testosterone,Hyperlipidemia,-0.3337073330542832,1.0,-0.3337073330542832,26,-0.2600234607911549
ABCB1,atropine,Gastric ulcer,-0.0401780619153644,4.0,-0.1456218960189543,26,-0.2600234607911549
ABCB1,cabergoline,Gastric ulcer,-0.0364710283284068,4.0,-0.1456218960189543,26,-0.2600234607911549
ABCB1,caffeine,Gastric ulcer,-0.2168296782135623,4.0,-0.1456218960189543,26,-0.2600234607911549
ABCB1,dextromethorphan,Gastric ulcer,0.1528266445650228,4.0,-0.1456218960189543,26,-0.2600234607911549
ABCB1,donepezil,Gastric ulcer,-0.482013522098871,4.0,-0.1456218960189543,26,-0.2600234607911549
ABCB1,cabergoline,Edema,-0.2910154107323386,3.0,-0.2928813864240869,26,-0.2600234607911549
ABCB1,caffeine,Edema,-0.5763823945868634,3.0,-0.2928813864240869,26,-0.2600234607911549
ABCB1,paliperidone,Edema,-0.0112463539530587,3.0,-0.2928813864240869,26,-0.2600234607911549
ABCB1,nefazodone,Delirium,-0.3244838404311405,1.0,0.2356475934686344,26,-0.2600234607911549
ABCB1,oxcarbazepine,Delirium,0.2356475934686344,1.0,0.2356475934686344,26,-0.2600234607911549
CYP3A5,fluvoxamine,Tardive Dyskinesia,-0.6493454017624014,3.0,-0.6658972449505912,26,-0.4355316082206118
CYP3A5,risperidone,Tardive Dyskinesia,-0.5907600817008962,3.0,-0.6658972449505912,26,-0.4355316082206118
CYP3A5,ziprasidone,Tardive Dyskinesia,-0.7575862513884761,3.0,-0.6658972449505912,26,-0.4355316082206118
CYP3A5,caffeine,Pulmonary Edema,-0.3568412835404082,1.0,-0.3568412835404082,26,-0.4355316082206118
CYP3A5,caffeine,Pancreatitis,-0.6019786260559563,2.0,-0.666301413244609,26,-0.4355316082206118
CYP3A5,risperidone,Pancreatitis,-0.7306242004332617,2.0,-0.666301413244609,26,-0.4355316082206118
CYP3A5,ziprasidone,Hyperlipidemia,-0.7238184736771327,1.0,-0.7238184736771327,26,-0.4355316082206118
CYP3A5,caffeine,Gastric ulcer,-0.2168296782135623,2.0,-0.03200151682426976,26,-0.4355316082206118
CYP3A5,dextromethorphan,Gastric ulcer,0.1528266445650228,2.0,-0.03200151682426976,26,-0.4355316082206118
CYP3A5,caffeine,Edema,-0.5763823945868634,1.0,-0.5763823945868634,26,-0.4355316082206118
CYP3A5,nefazodone,Delirium,-0.3244838404311405,2.0,-0.31054813764518124,26,-0.4355316082206118
