,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff
AR,-0.8390536022608028,0.4768067803298067,-1.1762069099477337,-0.501900294573872,-1.6781072045216057
BCHE,-0.6205600484685353,0.38226900678692927,-1.077719263108631,-0.1987468697915204,-3.723360290811212
BCR,0.2270085332316635,0.40922665383272827,-0.1577439437870591,0.656957082371072,0.6810255996949905
BDKRB1,-0.5297276125581747,0.769206582137139,-1.340930746824771,0.4786825935646952,-2.1189104502326988
BECN1,-0.4569307938774507,0.17636355244677143,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
BTK,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
CACNA1B,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
CALM3,-0.6115227690424927,0.36194710418174836,-1.1762069099477337,-0.2098084951311083,-6.115227690424927
CBR1,0.2356475934686344,,0.2356475934686344,0.2356475934686344,0.2356475934686344
CBR3,0.2356475934686344,,0.2356475934686344,0.2356475934686344,0.2356475934686344
CES1,-0.24314861217009798,0.045030488699502304,-0.2887825554547358,-0.1987468697915204,-0.7294458365102939
CES2,-0.1665744940904758,,-0.1665744940904758,-0.1665744940904758,-0.1665744940904758
CHRM1,-0.552642146943768,0.34083988545388577,-1.3298291530646846,-0.2004136481148748,-6.079063616381449
CHRM2,-0.547877672286093,0.36491049790883295,-1.3298291530646846,-0.2004136481148748,-4.383021378288744
CHRM3,-0.5402626857772171,0.324856287531597,-1.3298291530646846,-0.2004136481148748,-5.402626857772171
CHRM4,-0.5273833789530681,0.32348584011543524,-1.3298291530646846,-0.2004136481148748,-5.801217168483749
CHRM5,-0.470171945074164,0.29512095388806764,-1.3298291530646846,-0.116281308388082,-7.052579176112459
CHRNA2,-0.7030917533362002,0.2730609581553126,-0.8961750085251179,-0.5100084981472826,-1.4061835066724004
CHRNA3,-0.5168084244584517,0.3760127381986879,-0.8961750085251179,-0.1442417667029545,-1.550425273375355
CHRNA4,-0.3395048707666477,0.24972752924774957,-0.6695614321233592,-0.0331900447429003,-2.7160389661331816
CHRNA7,-0.1442417667029545,,-0.1442417667029545,-0.1442417667029545,-0.1442417667029545
CHRNB2,-0.33158712233506515,0.2913005068100157,-0.6695614321233592,-0.0331900447429003,-1.6579356116753257
CHRNB4,-0.7030917533362002,0.2730609581553126,-0.8961750085251179,-0.5100084981472826,-1.4061835066724004
CKS1B,-0.7030917533362002,0.2730609581553126,-0.8961750085251179,-0.5100084981472826,-1.4061835066724004
COMT,-0.4938459875744196,0.32788259619319926,-0.8698317743030746,-0.267343186135438,-1.4815379627232588
CPNE1,0.0479445569449783,,0.0479445569449783,0.0479445569449783,0.0479445569449783
CSK,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
CYP11A1,-0.4224422563159682,0.3402958676204885,-0.93218411340378,-0.2273188813147637,-1.6897690252638728
CYP11B1,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
CYP11B2,-0.596203513472795,0.34143708364095837,-0.8376359906638751,-0.3547710362817149,-1.19240702694559
CYP17A1,-0.596203513472795,0.34143708364095837,-0.8376359906638751,-0.3547710362817149,-1.19240702694559
CYP19A1,-0.6276316383709148,0.421243423184288,-1.0480764095345505,-0.2642539292953962,-2.5105265534836594
CYP1A1,-0.3690521317564799,0.38535686265476676,-0.943374659083517,-0.1164145854550273,-1.4762085270259195
CYP1A2,-0.45180647489435666,0.4615754591992378,-1.7527272831184817,0.7312326029000751,-18.072258995774266
CYP1B1,-0.5477023787013758,0.307154030527228,-0.943374659083517,-0.1960273652769775,-5.477023787013758
CYP2A6,-0.3663433515572971,0.3921187400188976,-0.9501123357607176,-0.1164145854550273,-1.4653734062291883
CYP2B6,-0.5368470214735588,0.40556536583725084,-1.0567399606511465,-0.1621698859814664,-3.2210821288413527
CYP2C18,-0.7606922768415809,0.40601091760155206,-1.0567399606511465,-0.1621698859814664,-3.0427691073663237
CYP2C19,-0.47836269646676505,0.41663594680083493,-1.3298291530646846,0.0447967858307993,-5.74035235760118
CYP2C8,-0.37547755224463975,0.3703719056884115,-1.3298291530646846,0.1528266445650228,-6.383118388158875
CYP2C9,-0.2302579765389622,0.3294752691157111,-0.93218411340378,0.3742117306595141,-2.7630957184675466
CYP2D6,-0.16592891179232985,0.8998104858460935,-1.340930746824771,2.580384974496262,-4.314151706600576
CYP2E1,-0.45783774837946006,0.31108290903107805,-1.0042388336439263,0.1528266445650228,-9.156754967589201
CYP3A4,-0.4216145174687538,0.6097949296585748,-1.9788186985822251,0.7838558621265488,-10.961977454187599
CYP3A5,-0.4355316082206118,0.26793501224216026,-1.009051765619958,0.1528266445650228,-11.323821813735908
CYP3A7,-0.3816705180671904,0.4287288303873898,-1.1355480737708683,0.7195017661471432,-16.411832276889186
DRD1,-0.33334508773415217,0.6017803678393219,-1.360518672475873,0.401810761221526,-2.6667607018732173
DRD2,-0.5351197920826364,0.38947832323345755,-1.3298291530646846,-0.0302973919320468,-4.816078128743728
DRD3,-0.370118150764855,0.6084253457205994,-1.1355173889866172,0.2418399384670237,-1.48047260305942
DRD4,-0.4468387252597968,0.9739387063594496,-1.1355173889866172,0.2418399384670237,-0.8936774505195936
DRD5,-0.33334508773415217,0.6017803678393218,-1.360518672475873,0.401810761221526,-2.6667607018732173
EPHA5,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
EPHB4,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
ESR1,-0.3337073330542832,,-0.3337073330542832,-0.3337073330542832,-0.3337073330542832
ESRRG,-0.4569307938774507,0.17636355244677143,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
FGF1,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
FGF19,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
FGF2,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
FGF4,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
FGFR1,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
FGFR2,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
FGFR4,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
FGR,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
FRK,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
GARS,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GARS1,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLRA1,-0.40618639173310633,0.2757552786902773,-0.6695614321233592,-0.0401780619153644,-1.6247455669324253
GLYATL1,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLYATL2,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GP1BA,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
GPER1,-0.4569307938774507,0.17636355244677138,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
GRIN2A,-0.45410918316981136,0.1350506558439202,-0.6085435185284602,-0.3581515061424927,-1.362327549509434
GRIN2B,-0.45410918316981136,0.1350506558439202,-0.6085435185284602,-0.3581515061424927,-1.362327549509434
GRIN3A,-0.546823027684739,0.24631910567457513,-0.9521137418296064,-0.3581515061424927,-2.734115138423695
GSTP1,-0.5118664973301886,0.2747041791441456,-0.926819571051034,-0.1960273652769775,-3.071198983981132
HGF,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
HM13,0.0479445569449783,,0.0479445569449783,0.0479445569449783,0.0479445569449783
HRH1,-0.6117896975404535,0.3455596259003021,-1.3298291530646846,-0.2135129107515823,-4.2825278827831745
HRH2,-0.44293809804439116,0.22552503692083814,-0.7742453080292844,0.0226506539966209,-5.758195274577085
HRH3,-0.41301267594755875,0.2585458118279631,-0.6559961283807034,0.0226506539966209,-3.30410140758047
HRH4,-0.4153291638789834,0.21136504419880117,-0.6559961283807034,0.0226506539966209,-4.983949966547801
HSD11B1,-0.4874833813163697,0.38512313437583107,-0.93218411340378,-0.2642539292953962,-1.462450143949109
HSD11B2,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
HSD17B2,-0.4569307938774507,0.17636355244677143,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
HSPA8,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
HTR1A,-0.381222804223766,0.34737355067795145,-0.9282152844089424,0.401810761221526,-5.337119259132724
HTR1B,-0.35238602952716963,0.4578312761071354,-1.360518672475873,0.401810761221526,-4.933404413380375
HTR1D,-0.35238602952716963,0.4578312761071354,-1.360518672475873,0.401810761221526,-4.933404413380375
HTR1E,-0.37777395191785956,0.19140438281916314,-0.631909386264736,-0.116281308388082,-2.2666437115071574
HTR2A,-0.4517615357843911,0.5564593122035439,-1.360518672475873,0.401810761221526,-5.421138429412693
HTR2B,-0.42163342962394484,0.4006807317176237,-1.360518672475873,0.401810761221526,-11.38410259984651
HTR2C,-0.48930848131386867,0.4747047598522651,-1.360518672475873,0.401810761221526,-8.318244182335768
HTR3A,-0.29339757626991325,0.3720798489534721,-0.5564977606077797,-0.0302973919320468,-0.5867951525398265
HTR5A,-0.4153291638789834,0.21136504419880114,-0.6559961283807034,0.0226506539966209,-4.983949966547801
HTR6,-0.49697408208355814,0.09037337415811272,-0.5974019599710729,-0.4222035195123546,-1.4909222462506744
HTR7,-0.4459245762349267,0.23763063094380354,-0.8611946433904603,-0.0112463539530587,-8.02664237222868
Htr2c,-0.5942547426646245,0.3943436869181504,-1.1360095220884947,-0.1128962895265104,-5.942547426646245
IL1B,-0.482013522098871,,-0.482013522098871,-0.482013522098871,-0.482013522098871
KCND2,-0.42693534154258117,0.22239262009772623,-0.7264757988413955,-0.2004136481148748,-1.7077413661703247
KCND3,-0.42693534154258117,0.22239262009772623,-0.7264757988413955,-0.2004136481148748,-1.7077413661703247
KCNH1,-0.4007293585582534,0.4227732223324122,-0.69967517097359,-0.1017835461429168,-0.8014587171165068
KCNH2,-0.5329937882793351,0.21191842156580676,-0.8961750085251179,-0.3244838404311405,-3.1979627296760107
KCNJ2,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
KCNJ4,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
KCNQ3,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
KCNQ5,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
LY96,1.2998114387403632,1.8110044618820595,0.0192379029844644,2.580384974496262,2.5996228774807264
LYN,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
MAOA,-0.4303590232346943,0.5457457800811257,-0.8162595651340006,-0.0444584813353881,-0.8607180464693887
MAOB,-0.4725488403075486,0.7773015541358146,-1.0221840402638254,0.0770863596487281,-0.9450976806150972
MAP3K20,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
MAPK14,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
MCHR1,-0.5098027397417138,0.12388400530166734,-0.5974019599710729,-0.4222035195123546,-1.0196054794834275
MT-ATP6,-0.4569307938774507,0.17636355244677138,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
NCOA2,-0.4569307938774507,0.17636355244677138,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
NFKB1,-0.527403940076514,0.1711653288442312,-0.724809404776563,-0.420282081983748,-1.582211820229542
NOMO1,0.0479445569449783,,0.0479445569449783,0.0479445569449783,0.0479445569449783
NOS1,-0.482013522098871,,-0.482013522098871,-0.482013522098871,-0.482013522098871
NR1I2,-0.4193140566656117,0.34273621496374057,-0.93218411340378,-0.2148060827133378,-1.677256226662447
NR1I3,-0.0757745184419125,,-0.0757745184419125,-0.0757745184419125,-0.0757745184419125
NR3C2,-0.3337073330542832,,-0.3337073330542832,-0.3337073330542832,-0.3337073330542832
NR4A3,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
OPRD1,-0.45288437584010727,0.2413810617440854,-0.6559961283807034,0.0226506539966209,-2.7173062550406435
OPRK1,-0.45288437584010727,0.24138106174408544,-0.6559961283807034,0.0226506539966209,-2.7173062550406435
OPRL1,-0.2333058203883933,,-0.2333058203883933,-0.2333058203883933,-0.2333058203883933
OPRM1,-0.45288437584010727,0.2413810617440854,-0.6559961283807034,0.0226506539966209,-2.7173062550406435
ORM1,-0.7365271844622063,0.5091232536777048,-1.1355480737708683,0.2418399384670237,-5.1556902912354445
ORM2,-0.5326946537255113,0.3345799760736843,-0.873746924972993,-0.1017835461429168,-2.130778614902045
PAH,-0.4938459875744196,0.3278825961931992,-0.8698317743030746,-0.267343186135438,-1.4815379627232588
PARP1,0.0479445569449783,,0.0479445569449783,0.0479445569449783,0.0479445569449783
PDGFRA,0.027268507637637995,0.7091399075585714,-0.7851376622656989,0.5222216338254775,0.08180552291291399
PDGFRB,0.027268507637637995,0.7091399075585714,-0.7851376622656989,0.5222216338254775,0.08180552291291399
PF4,-0.2095357833868814,0.42285716010149155,-0.6587282536891639,0.1808246557315165,-0.6286073501606442
PLAT,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
PPARA,-0.3351765337915591,0.733930899001817,-1.1242436096639352,0.3270964798300024,-1.0055296013746773
PPARG,-0.3985735649169664,1.026252419089054,-1.1242436096639352,0.3270964798300024,-0.7971471298339328
PPAT,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
PTGS1,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
RET,-0.5067190825917264,0.011724937504716008,-0.5173696063400754,-0.4941551110670765,-1.5201572477751792
RIC3,0.0479445569449783,,0.0479445569449783,0.0479445569449783,0.0479445569449783
S100A7,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
SCN11A,-0.1987468697915204,,-0.1987468697915204,-0.1987468697915204,-0.1987468697915204
SCN2A,-0.6858937944571304,0.3764918601484072,-0.9521137418296064,-0.4196738470846544,-1.3717875889142608
SCN4A,-0.873746924972993,,-0.873746924972993,-0.873746924972993,-0.873746924972993
SCN5A,0.2356475934686344,,0.2356475934686344,0.2356475934686344,0.2356475934686344
SCN9A,-0.873746924972993,,-0.873746924972993,-0.873746924972993,-0.873746924972993
SERPINA7,-0.17267167958823837,0.3530457484447412,-0.6587282536891639,0.1808246557315165,-0.6906867183529535
SIGMAR1,-0.3783617190379913,0.17233267244592299,-0.5974019599710729,-0.1987468697915204,-1.5134468761519653
SLC15A1,0.05980141061496421,1.2439668767898537,-1.340930746824771,2.514772844129258,0.4186098743047495
SLC18A2,-0.5098027397417138,0.12388400530166734,-0.5974019599710729,-0.4222035195123546,-1.0196054794834275
SLC22A1,-0.3122255420640764,0.49764314784130737,-1.0567399606511465,0.5222216338254775,-4.058932046832993
SLC22A2,-0.3139757049061693,0.3618956405674033,-0.5173696063400754,0.3251206454185329,-1.5698785245308464
SLC22A3,-0.40517369796064634,0.6086101589294989,-1.360518672475873,0.3197756978734567,-2.0258684898032318
SLC22A4,-0.4240087206409293,0.12563148944588898,-0.6085435185284602,-0.3337073330542832,-1.6960348825637173
SLC22A5,-0.4938459875744196,0.32788259619319926,-0.8698317743030746,-0.267343186135438,-1.4815379627232588
SLC22A7,-0.21851597760787214,0.204451373185273,-0.4705952514928366,0.0721334065028944,-1.529611843255105
SLC22A8,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
SLC2A9,-1.009051765619958,,-1.009051765619958,-1.009051765619958,-1.009051765619958
SLC36A1,-0.4018520321525383,0.26289792882786095,-0.73552908469388,-0.0926130265419384,-1.6074081286101531
SLC47A1,-0.45410918316981136,0.1350506558439202,-0.6085435185284602,-0.3581515061424927,-1.362327549509434
SLC6A2,-0.3455916421213794,0.23105116983943821,-0.5564977606077797,-0.0302973919320468,-1.3823665684855175
SLC6A3,-0.40315067297321266,0.24365041891212094,-0.6559961283807034,0.0226506539966209,-3.628356056758914
SLC6A4,-0.45551757454398434,0.2204598609463493,-0.6559961283807034,0.0226506539966209,-3.1886230218078904
SLC7A5,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
SLC9A1,-0.45410918316981136,0.1350506558439202,-0.6085435185284602,-0.3581515061424927,-1.362327549509434
SLCO1A2,-0.3337073330542832,,-0.3337073330542832,-0.3337073330542832,-0.3337073330542832
SLCO1B1,-0.28897437565082823,0.2884179705909796,-0.4929166784717722,-0.0850320728298843,-0.5779487513016565
SLCO1B3,-0.3783712149886797,0.07804953416044341,-0.4929166784717722,-0.3244838404311405,-1.5134848599547188
SLCO2B1,-0.3232910123434621,0.11455701291271193,-0.4929166784717722,-0.209358653502111,-1.6164550617173103
SULT1A3,-0.4725488403075486,0.7773015541358146,-1.0221840402638254,0.0770863596487281,-0.9450976806150972
TACR1,-0.6858937944571304,0.3764918601484072,-0.9521137418296064,-0.4196738470846544,-1.3717875889142608
TLR4,-0.4713167667672469,,-0.4713167667672469,-0.4713167667672469,-0.4713167667672469
TNFAIP6,-0.482013522098871,,-0.482013522098871,-0.482013522098871,-0.482013522098871
TRPV1,-0.6858937944571304,0.3764918601484072,-0.9521137418296064,-0.4196738470846544,-1.3717875889142608
TTLL3,0.0479445569449783,,0.0479445569449783,0.0479445569449783,0.0479445569449783
TYK2,-0.5183583503190577,1.197585270759461,-1.901196468100899,0.1784953886169393,-1.5550750509571731
UGT1A1,-0.30910870789363626,0.45086539425108785,-0.999252666038501,0.5222216338254775,-4.018413202617271
UGT1A10,0.027268507637637995,0.7091399075585714,-0.7851376622656989,0.5222216338254775,0.08180552291291399
UGT1A4,-0.404154713131339,0.1850177986515814,-0.7264757988413955,-0.116281308388082,-4.445701844444729
UGT1A7,0.027268507637637995,0.7091399075585714,-0.7851376622656989,0.5222216338254775,0.08180552291291399
UGT1A8,0.027268507637637995,0.7091399075585714,-0.7851376622656989,0.5222216338254775,0.08180552291291399
UGT1A9,-0.6873956257485515,0.39450494521377527,-0.9458409790480732,-0.2333058203883933,-2.0621868772456544
UGT2B10,-0.4358116265875143,0.19361766522309684,-0.7264757988413955,-0.2004136481148748,-2.1790581329375716
UGT2B17,-1.009051765619958,,-1.009051765619958,-1.009051765619958,-1.009051765619958
UGT2B4,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
UGT2B7,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
rpsD,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
rpsI,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
tynA,-1.2871471573376765,,-1.2871471573376765,-1.2871471573376765,-1.2871471573376765
