Gene,Mean Difference in -log(BH)
F2RL3,-0.5495417895309078
F3,-0.8289904598638325
F5,-1.0575093492808156
F7,-0.3949210106835636
FABP2,-0.4569307938774507
FABP5,-0.0295847671461526
FCGR2C,-1.0480764095345505
FCGR3A,-1.0480764095345505
FCGR3B,0.2094934726432926
FGA,-0.5143625185623655
FGB,-0.6934021502817477
FGF7,0.656957082371072
FGFR1,-0.30313807362755796
FGFR3,-0.5630024744339592
FGFR4,-0.600880662648489
FGG,-0.8340701715388961
FMO3,-0.529581339634869
FN1,-0.5841040149319826
FPR1,-0.3568412835404082
FSHR,-0.2582169111136173
FYN,-1.0303811815551192
GAL,-0.48388954757419333
GAST,-0.27490330102084615
GCG,-0.8389882299706076
GFAP,-0.7641200899972768
GHR,-0.9405545112632989
GHRH,-0.9484105724975317
GHRL,-0.7964082097177787
GHSR,-1.0736393567628653
GJC2,-0.3433359475365328
GNAQ,-0.23980845498122147
GRIN2A,-0.38950594942460626
GRM8,-0.6836647111720907
GRP,-0.3753281295207098
GRPR,-0.3753281295207098
GSN,-0.6804691474661108
HGF,-0.5752516084647721
HLA-DPB1,-0.7851376622656989
HLA-DRB1,0.11617415727967781
HLA-E,-0.7851376622656989
HP,-0.5450221870323909
HPSE,-0.6587282536891639
HRAS,-0.5510799091933958
HRG,-1.2714029079889126
HTR1F,-0.7572177964164238
HTR2A,-1.1443669784424078
HTR6,-0.7204342299577359
IAPP,-0.44844944099314965
ICOS,-0.10929535321828561
IFNA2,-1.4011841063689765
IFNAR1,-0.901171744637054
IFNG,-0.8667852197870562
IGF2R,-0.5183530304566311
IL10RA,-1.901196468100899
IL2,-0.9323583332207996
IL2RA,-0.47724496990465326
IL2RB,-0.437120333469231
IL2RG,-1.901196468100899
IL3,-0.4606309550962557
IL4,-0.6430062416269445
IL5,0.07451288665995466
IL5RA,0.07451288665995466
IL7,-0.6430062416269445
IL7R,-0.8667852197870562
INPPL1,-0.437120333469231
IRS1,-0.629338254258375
ITGA2,-0.6153595279341082
ITGA2B,-0.5794669001784458
ITGA4,-0.0811051990358961
ITGB3,-0.17446629169734293
JAK1,-0.5629755919911499
JAK2,-0.7540373082420746
KCNMA1,-0.7734495813219016
KCNQ2,-0.2004136481148748
KNG1,-0.06612160862994909
KRAS,-0.600880662648489
KRT16,-1.7549956285381008
LDLR,-0.7087376151228698
LDLRAP1,-0.7750300753246618
LIG4,-0.28474807583188344
LPAR1,-0.03650461273604807
LPAR2,-0.03650461273604807
LRP2,-0.5218068405261094
LTA,-0.10559289202241827
LTA4H,-0.8291411514213198
LTB4R,-0.3227969148363867
MAOA,-0.749816668331448
MAOB,-0.749816668331448
MAP2K1,-0.4505455505077381
MMP1,0.025580724006696115
MMP14,-0.427521145551303
MMP9,-0.25932656780264257
MPO,-0.30873985537097165
MTNR1A,-0.776134310284146
MTNR1B,-0.776134310284146
MYD88,-0.547102858963679
MYLK,-0.3953737532807275
NCOA3,-0.6404047733705263
NDUFAF1,-0.999252666038501
NDUFAF2,-0.999252666038501
NDUFAF3,-0.999252666038501
NDUFAF4,-0.999252666038501
NDUFAF5,-0.999252666038501
NDUFS1,-0.999252666038501
NDUFS2,-0.999252666038501
NDUFS3,-0.999252666038501
NDUFS4,-0.999252666038501
NDUFS6,-0.999252666038501
NDUFV1,-0.999252666038501
NDUFV2,-0.999252666038501
NEFL,-0.600880662648489
NFKB2,-0.4929166784717722
NFKBIA,-0.4929166784717722
NHEJ1,-0.1125481496176217
NLRC4,-0.353067206696437
NOD1,-0.4929166784717722
NOD2,-0.6498031966918338
NPHS1,-0.3523049266025464
NPW,-0.04529631776685497
NPY,-0.48388954757419333
NR3C1,-0.4874833813163697
NRAS,-0.13768393871510412
NTS,-0.10135716104854264
OCRL,-0.3007391362481131
OPRD1,-0.7426078749812456
OXT,-0.1989451027427437
OXTR,-0.1989451027427437
P2RY1,-0.6633943814302175
P2RY11,-0.7743899192280307
P2RY12,-0.6836647111720907
P2RY2,-0.5039827431907675
PALB2,-0.1125481496176217
PCCA,-1.1705119419266277
PCCB,-1.1705119419266277
PDE4B,-0.7043377083931887
PDGFA,-0.29375137653938843
PDGFB,-0.7314126992839803
PDGFRA,-0.30313807362755796
PDGFRB,-0.42984342050970403
PECAM1,0.01884975261616928
PF4,0.006468348007572053
PIK3CA,-0.600880662648489
PIK3CB,-1.1699798902012102
PIK3CD,-1.901196468100899
PIK3R1,-1.2419640671273318
PLA2G1B,-0.4929166784717722
PLAT,-0.2083824715407445
PLAU,-0.871037883082628
PNOC,-1.0226634175440594
POMC,-0.24654146585451878
PSPN,-0.7030656611725566
PTAFR,-0.3146805070883325
PTGDR,-0.05200006245279232
PTGDR2,-0.0432712602233517
PTGER1,-0.5495417895309078
PTGER2,-0.7405464602826421
PTGER3,-0.17317195351093523
PTH1R,-0.1861554054838198
PTPN11,-0.3017810667275825
PTPN22,0.05903730876131341
RAD51C,-0.1125481496176217
RAF1,-1.7527272831184817
RAMP1,-0.9484105724975317
REN,-0.429923099603793
RFC2,-0.5763823945868634
RHOA,-0.5240233924595978
RIT1,-0.2004136481148748
RLN2,-0.9484105724975317
ROCK1,0.5008393168621037
RYR1,-0.5763823945868634
S1PR3,0.00687523122821877
SAA1,-0.49869241440074097
SCARB2,-0.3007391362481131
SCN5A,-0.7878985180723267
SELP,-0.40471600294608034
SERPINB2,-1.7549956285381008
SERPINE1,-1.1293390879283
SERPING1,-0.5731994929430632
SHANK3,-0.600880662648489
SLC10A1,-0.3337073330542832
SLC25A13,-0.35129239545759827
SLC6A4,-0.7183053273345814
SOCS1,-1.901196468100899
SOCS3,-0.8667852197870562
SOS1,-0.4464137558324609
SRC,-0.4748154873992245
SST,-1.0226634175440594
STAT1,-0.4143335880490595
STAT2,-0.901171744637054
SYT1,-0.5917718426913918
TAC1,-0.3161636417293012
TACR1,-0.46609567512565664
TBXA2R,-0.7119007873726799
TEK,-0.5647368609915722
TF,-0.6222296482887618
TFRC,-0.36717261890605607
TIMP2,-0.427521145551303
TMEM126B,-0.999252666038501
TNFRSF1A,-0.33292973632625655
TP53,-0.19381202381862586
TRIP10,-0.46701762148302495
TTN,-0.9145315307990023
TYK2,-0.901171744637054
UGT1A1,-0.05025305801388049
UTS2,-1.0736393567628653
UTS2R,-1.0736393567628653
VAMP8,-0.7750300753246618
VIM,-0.2098084951311083
VIP,0.23042968905431196
WNT5A,-0.5917718426913918
XRCC2,-0.1125481496176217
