,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff
ADORA2A,-0.3080460166330226,0.23914950447668587,-0.6048911261083845,0.0479445569449783,-2.7724141496972035
ADORA2B,-0.27847328458170306,0.4616245384875845,-0.6048911261083845,0.0479445569449783,-0.5569465691634061
ADRA1A,-0.4938563712086804,0.30659472706486324,-1.2871471573376765,0.0809728945918308,-41.977791552737834
ADRA1B,-0.46525982355755474,0.30044996502237703,-1.2871471573376765,0.0770863596487281,-32.102927825471276
ADRA1D,-0.4066308660150725,0.3256868685578851,-1.0221840402638254,0.0770863596487281,-10.979033382406957
ADRA2A,-0.4884517267267403,0.3132939099781478,-1.360518672475873,0.3197756978734567,-37.610782957959
ADRA2B,-0.48022486175885903,0.2885518229569396,-1.1360095220884947,0.1308612357733878,-25.45191767321953
ADRA2C,-0.4584919640881534,0.28969702629169813,-0.999252666038501,0.1308612357733878,-24.30007409667213
ADRB1,-0.558880257795328,0.3067147907196297,-1.0070394025827394,-0.0364710283284068,-10.618724898111232
ADRB2,-0.5739114044596751,0.32232174926651275,-1.0070394025827394,-0.0364710283284068,-9.182582471354802
ADRB3,-0.47189303011956163,0.39254865866783295,-0.8162595651340006,-0.0444584813353881,-1.4156790903586849
AGTR1,-0.3500414988453522,0.5767222608195243,-1.009051765619958,0.3977086226612929,-1.4001659953814087
AGXT,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
AGXT2,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
AKR1B1,-0.9239249681871975,1.1721034743020393,-1.7527272831184817,-0.0951226532559132,-1.847849936374395
ALAS1,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
ALAS2,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
ALB,-0.4181920131120447,0.4550326675999473,-1.901196468100899,0.4786825935646952,-22.582368708050414
ALOX5,-0.008611568116272061,0.6429370646645102,-0.4929166784717722,0.7208340089508507,-0.025834704348816184
AMY2A,0.5108256237660376,,0.5108256237660376,0.5108256237660376,0.5108256237660376
ANXA1,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
ANXA2,-1.0120386970902733,0.564693147838142,-1.7549956285381008,-0.4797598041911008,-4.048154788361093
AR,-0.6994716513164336,0.5172688595184822,-1.065235969578584,-0.3337073330542832,-1.3989433026328673
ATM,-0.3383156358842629,0.2108063684872305,-0.6019786260559563,-0.1125481496176217,-2.029893815305577
ATP7A,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
ATP7B,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
AVPR1A,-0.06216426152664754,0.158119105944619,-0.1739713535752418,0.0496428305219467,-0.12432852305329509
AVPR1B,0.0496428305219467,,0.0496428305219467,0.0496428305219467,0.0496428305219467
AVPR2,-0.06216426152664754,0.158119105944619,-0.1739713535752418,0.0496428305219467,-0.12432852305329509
BAAT,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
BCAT1,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
BCHE,-0.3967828685516599,0.16060505861065813,-0.5103477945881192,-0.2832179425152006,-0.7935657371033198
BCL2,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
BCR,-0.31431754223588904,0.8931753469406578,-0.9458878868462754,0.3172528023744974,-0.6286350844717781
BRAF,0.0447967858307993,,0.0447967858307993,0.0447967858307993,0.0447967858307993
C1QA,-0.2096964880826551,0.7294484139905758,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
C1QB,-0.2096964880826551,0.7294484139905758,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
C1QC,-0.2096964880826551,0.7294484139905758,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
C1R,-0.2096964880826551,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
C1S,-0.45441382298337907,0.8395656813741579,-1.0480764095345505,0.1392487635677923,-0.9088276459667581
C5,-0.4643107612465096,0.7896298991230383,-1.0226634175440594,0.0940418950510402,-0.9286215224930192
CACNA2D1,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
CACNA2D2,-0.3059212743427677,0.3991264256630476,-0.68586457362575,0.0787767388431266,-1.223685097371071
CALR,-1.0120386970902733,0.564693147838142,-1.7549956285381008,-0.4797598041911008,-4.048154788361093
CALY,-0.4580215443382926,0.24687166513223993,-0.926819571051034,-0.1960273652769775,-4.122193899044634
CAMK2G,-0.9458878868462754,,-0.9458878868462754,-0.9458878868462754,-0.9458878868462754
CANX,-1.0120386970902733,0.564693147838142,-1.7549956285381008,-0.4797598041911008,-4.048154788361093
CASP1,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
CASP3,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
CBR1,-0.4363521345703519,0.1544622853155735,-0.5974019599710729,-0.2894509242276282,-1.3090564037110557
CCL2,-1.065235969578584,,-1.065235969578584,-1.065235969578584,-1.065235969578584
CCR5,1.0076055670571096,2.3470410714196683,-0.6520030902670779,2.667214224381297,2.015211134114219
CD80,-1.6593820499899312,,-1.6593820499899312,-1.6593820499899312,-1.6593820499899312
CD86,-1.6593820499899312,,-1.6593820499899312,-1.6593820499899312,-1.6593820499899312
CDK2,-0.9458878868462754,,-0.9458878868462754,-0.9458878868462754,-0.9458878868462754
CES1,-0.024860638377833588,0.49494827812156866,-0.3748419221742001,0.3251206454185329,-0.049721276755667176
CFTR,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
CHRM1,-0.4521321483172662,0.2611079170343468,-0.9501123357607176,0.1308612357733878,-28.484325343987773
CHRM2,-0.4602811991105541,0.26841528267055453,-1.0567399606511465,0.1308612357733878,-24.39490355285937
CHRM3,-0.46530259996624374,0.25493441004459017,-0.9521137418296064,0.1308612357733878,-25.591642998143406
CHRM4,-0.45877126246581923,0.2637681343091102,-0.9501123357607176,0.1308612357733878,-21.103478073427684
CHRM5,-0.4758347660784251,0.265922599820412,-0.9501123357607176,0.1308612357733878,-18.081721110980155
CHRNA2,-0.05340049792814751,0.29164922184329023,-0.2596276404213178,0.1528266445650228,-0.10680099585629502
CHRNA3,-0.05340049792814751,0.29164922184329023,-0.2596276404213178,0.1528266445650228,-0.10680099585629502
CHRNA4,-0.05340049792814751,0.29164922184329023,-0.2596276404213178,0.1528266445650228,-0.10680099585629502
CHRNA7,-0.05340049792814751,0.29164922184329023,-0.2596276404213178,0.1528266445650228,-0.10680099585629502
CHRNB2,-0.05340049792814751,0.29164922184329023,-0.2596276404213178,0.1528266445650228,-0.10680099585629502
CHRNB4,-0.05340049792814751,0.29164922184329023,-0.2596276404213178,0.1528266445650228,-0.10680099585629502
CHUK,-0.4929166784717722,,-0.4929166784717722,-0.4929166784717722,-0.4929166784717722
CLEC3B,-1.0120386970902733,0.564693147838142,-1.7549956285381008,-0.4797598041911008,-4.048154788361093
CNR1,-0.1164145854550273,,-0.1164145854550273,-0.1164145854550273,-0.1164145854550273
CNR2,-0.1164145854550273,,-0.1164145854550273,-0.1164145854550273,-0.1164145854550273
CRBN,0.1878986383258936,0.7057427759037279,-0.8066897149118955,0.7312326029000751,0.7515945533035744
CREB1,-0.26534948335938674,0.03313936836530915,-0.2887825554547358,-0.2419164112640377,-0.5306989667187735
CSF1R,-0.1577439437870591,,-0.1577439437870591,-0.1577439437870591,-0.1577439437870591
CSF2RA,-0.3689605682963659,,-0.3689605682963659,-0.3689605682963659,-0.3689605682963659
CSF2RB,-0.3689605682963659,,-0.3689605682963659,-0.3689605682963659,-0.3689605682963659
CSF3R,0.2143192012936188,,0.2143192012936188,0.2143192012936188,0.2143192012936188
CXCL12,-0.11882601332882044,0.22380773214727231,-0.3590972515014865,0.0837244105509213,-0.3564780399864613
CXCR1,-0.24861535663273374,0.2845260375743894,-0.4705952514928366,0.0721334065028944,-0.7458460698982012
CYCS,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
CYP11A1,-0.3337073330542832,,-0.3337073330542832,-0.3337073330542832,-0.3337073330542832
CYP17A1,-0.4874833813163697,0.38512313437583107,-0.93218411340378,-0.2642539292953962,-1.462450143949109
CYP19A1,-0.6994716513164336,0.5172688595184822,-1.065235969578584,-0.3337073330542832,-1.3989433026328673
CYP1A1,-0.34069925881627644,0.49239855616736167,-1.7527272831184817,0.7312326029000751,-11.924474058569675
CYP1A2,-0.37543382698336664,0.48690903366938687,-1.3298291530646846,2.611716231332508,-31.5364414666028
CYP1B1,-0.2624106597161015,0.40921242629738286,-1.1705119419266277,0.656957082371072,-3.9361598957415227
CYP2A13,-0.3337073330542832,,-0.3337073330542832,-0.3337073330542832,-0.3337073330542832
CYP2A6,-0.5354801999238323,0.2642407516496105,-0.93218411340378,-0.1960273652769775,-9.638643598628983
CYP2B6,-0.46363696181271496,0.3538083728352351,-1.3298291530646846,0.3251206454185329,-15.763656701632309
CYP2C18,-0.3997049129995095,0.34784059721225186,-1.052191632560783,-0.1017835461429168,-2.7979343909965664
CYP2C19,-0.39272401520818395,0.4129894766375145,-1.901196468100899,0.7312326029000751,-29.061577125405613
CYP2C8,-0.2873453392372866,0.536426196439884,-1.052191632560783,2.580384974496262,-13.217885604915185
CYP2C9,-0.4035649391677268,0.37166139502923456,-1.3298291530646846,0.7312326029000751,-31.074500315914964
CYP2D6,-0.4704026619083214,0.3467869352642074,-1.3298291530646846,0.3172528023744974,-62.09315137189843
CYP2E1,-0.32883544869841774,0.43378165678298075,-1.1762069099477337,0.7312326029000751,-11.180405255746203
CYP3A4,-0.3559145250772336,0.4949393523482357,-1.901196468100899,2.667214224381297,-60.50546926312971
CYP3A43,-0.4490393692508481,0.3237153904421066,-0.93218411340378,-0.2642539292953962,-1.7961574770033923
CYP3A5,-0.29774399652489575,0.47091288495934913,-1.1355480737708683,0.7312326029000751,-18.16238378801864
CYP4A11,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
DDC,0.3676635027890395,1.231379158030511,-0.5549610438892962,2.514772844129258,1.8383175139451975
DDR1,-0.1577439437870591,,-0.1577439437870591,-0.1577439437870591,-0.1577439437870591
DDR2,0.0447967858307993,,0.0447967858307993,0.0447967858307993,0.0447967858307993
DPP4,0.2385611311535278,,0.2385611311535278,0.2385611311535278,0.2385611311535278
DRD1,-0.41062563635247606,0.4579068832758307,-1.1762069099477337,2.514772844129258,-29.565045817378277
DRD2,-0.414123884995741,0.44818957641505,-1.360518672475873,2.514772844129258,-43.4830079245528
DRD3,-0.38731969601119315,0.46969934313320955,-1.360518672475873,2.514772844129258,-28.66165750482829
DRD4,-0.3766482026551219,0.4763685949040301,-1.360518672475873,2.514772844129258,-26.36537418585853
DRD5,-0.31775109241018373,0.5200186682160708,-0.7871506637445247,2.514772844129258,-13.345545881227718
EGFR,-0.5363231022128028,0.3350105163234992,-1.0480764095345505,-0.1029224797047856,-3.754261715489619
ELANE,0.2143192012936188,,0.2143192012936188,0.2143192012936188,0.2143192012936188
EPHA2,0.29452210977094967,0.3212672654362087,0.0447967858307993,0.656957082371072,0.883566329312849
ERBB2,-0.5325727337880909,0.4468474173519034,-1.0480764095345505,-0.2557267970101513,-1.5977182013642726
ESR1,-0.5019593048104518,0.34114017289360105,-1.065235969578584,-0.2419164112640377,-2.509796524052259
ESR2,-0.4569307938774507,0.17636355244677138,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
F10,-0.2245581602303183,0.43086815594346883,-0.6848591163442599,0.1906756653533126,-1.1227908011515915
F2,-1.086637690901973,0.07644050036608553,-1.140689287068125,-1.0325860947358212,-2.173275381803946
FAAH,-0.1655406646250501,,-0.1655406646250501,-0.1655406646250501,-0.1655406646250501
FABP2,-0.3740813530985487,0.19011612458692964,-0.5816386577667121,-0.2083824715407445,-1.122244059295646
FCGR1A,-0.2096964880826551,0.7294484139905758,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
FCGR2A,-0.2096964880826551,0.7294484139905758,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
FCGR2B,-0.2096964880826551,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
FCGR2C,-0.20969648808265506,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479652
FCGR3A,-0.20969648808265506,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479652
FCGR3B,-0.2096964880826551,0.7294484139905758,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
FGA,-0.7291971097000821,0.6814271466726548,-1.993921625236842,0.31425142338243,-8.021168206700903
FGF1,0.1885610217331716,,0.1885610217331716,0.1885610217331716,0.1885610217331716
FGF2,0.7093459005334948,0.014362562888460197,0.6991900349198463,0.7195017661471432,1.4186918010669896
FGFR1,0.08877102222364215,0.5175046261176804,-0.7851376622656989,0.5222216338254775,0.44385511111821074
FGFR2,0.13282774049130947,0.5686935616733223,-0.8066897149118955,0.7312326029000751,1.1954496644217851
FGFR3,0.11752386940411659,0.5184435436100204,-0.7851376622656989,0.5222216338254775,0.5876193470205829
FGFR4,0.3172528023744974,,0.3172528023744974,0.3172528023744974,0.3172528023744974
FKBP1A,0.44455324274570174,0.45874676724891733,-0.0850320728298843,0.7195017661471432,1.3336597282371052
FLT1,0.06303266609537699,0.5063807750776785,-0.7851376622656989,0.5222216338254775,0.31516333047688494
FLT3,0.09976458132185284,0.596888316013385,-0.7851376622656989,0.5222216338254775,0.39905832528741136
FLT4,0.06303266609537697,0.5063807750776785,-0.7851376622656989,0.5222216338254775,0.3151633304768849
FMO1,-0.49230002086644253,0.03038563482650724,-0.5173696063400754,-0.4490428356905909,-1.9692000834657701
FMO3,-0.35407237645773054,0.3616615941846396,-0.926819571051034,0.656957082371072,-6.019230399781419
FRK,0.0447967858307993,,0.0447967858307993,0.0447967858307993,0.0447967858307993
FYN,0.41938477174102484,0.33597798373732646,0.1818124611109777,0.656957082371072,0.8387695434820497
GABRA1,-0.5914051827163961,0.15845242452924066,-0.6850847532173159,-0.4084578135763266,-1.7742155481491881
GABRB2,-0.1655406646250501,,-0.1655406646250501,-0.1655406646250501,-0.1655406646250501
GABRB3,-0.1655406646250501,,-0.1655406646250501,-0.1655406646250501,-0.1655406646250501
GATM,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GCAT,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GCSH,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GJA1,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
GLDC,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLP1R,0.2385611311535278,,0.2385611311535278,0.2385611311535278,0.2385611311535278
GLRA1,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLRA2,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLRA3,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLRB,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GLYAT,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GNMT,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GNRHR,-0.6421798665094163,0.4132366284983538,-1.0701330305147323,0.245765087485239,-5.13743893207533
GPR18,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GRIN1,-0.45410918316981136,0.1350506558439202,-0.6085435185284602,-0.3581515061424927,-1.362327549509434
GRIN2A,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GRIN2B,-0.5098027397417138,0.12388400530166734,-0.5974019599710729,-0.4222035195123546,-1.0196054794834275
GRIN2C,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GRIN3A,-0.08368092085308317,0.21279179105040041,-0.2596276404213178,0.1528266445650228,-0.2510427625592495
GRIN3B,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GRM5,-0.4140710556179092,0.45461030445296263,-0.73552908469388,-0.0926130265419384,-0.8281421112358184
GSS,-0.3896330086871673,0.008843974973542335,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GSTM1,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
GSTP1,-0.5907475193404483,0.4986900834854804,-0.943374659083517,-0.2381203795973796,-1.1814950386808967
GSTT1,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
HCAR2,-0.0620793681923093,,-0.0620793681923093,-0.0620793681923093,-0.0620793681923093
HCAR3,-0.0620793681923093,,-0.0620793681923093,-0.0620793681923093,-0.0620793681923093
HCK,-0.9458878868462754,,-0.9458878868462754,-0.9458878868462754,-0.9458878868462754
HDAC2,-0.060574558279710346,0.1534692045274833,-0.169093673504399,0.0479445569449783,-0.12114911655942069
HIF1A,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
HLCS,-1.1705119419266277,,-1.1705119419266277,-1.1705119419266277,-1.1705119419266277
HPSE,-0.15619585579870335,0.3613669096636371,-0.6587282536891639,0.1808246557315165,-0.6247834231948134
HRH1,-0.5047315766722476,0.29397167129514623,-1.1360095220884947,0.1308612357733878,-35.83594194372957
HRH2,-0.5040878988594979,0.20419177918831413,-0.7536416673914612,-0.2004136481148748,-5.040878988594979
HRH4,-0.48739981595936877,0.20832294631297552,-0.926819571051034,-0.1960273652769775,-9.260596503228006
HTR1A,-0.43249711225595805,0.4733606246687216,-1.360518672475873,2.611716231332508,-37.62724876626835
HTR1B,-0.41615955673598676,0.49107162407695465,-1.0070394025827394,2.611716231332508,-23.721094733951244
HTR1D,-0.40970183598243715,0.4893799126805703,-1.1360095220884947,2.611716231332508,-23.762706486981354
HTR1E,-0.5007827762712567,0.25226355448787025,-0.926819571051034,0.1308612357733878,-12.519569406781418
HTR1F,-0.07551249609715503,1.2202421423175371,-0.8595706615867158,2.611716231332508,-0.5285874726800852
HTR2A,-0.46166655968867154,0.30227848248640443,-1.3298291530646846,0.1308612357733878,-43.858323170423795
HTR2B,-0.42218221500703396,0.28468788495553166,-0.8595706615867158,0.0152974591084706,-8.865826515147713
HTR2C,-0.47329362217597676,0.284527355050195,-1.1360095220884947,0.1308612357733878,-36.91690252972619
HTR3A,-0.4919039706051772,0.24663318757583994,-1.1360095220884947,0.1308612357733878,-19.67615882420709
HTR4,-0.596203513472795,0.34143708364095837,-0.8376359906638751,-0.3547710362817149,-1.19240702694559
HTR5A,-0.5710810362714085,0.21208962192430134,-0.7536416673914612,-0.2549523982006807,-2.8554051813570425
HTR6,-0.46351550341892295,0.24408092284647304,-0.926819571051034,0.1308612357733878,-22.712259667527224
HTR7,-0.4667400551104044,0.27105868367155045,-0.926819571051034,0.1308612357733878,-22.40352264529941
IFNG,0.7943008267116998,,0.7943008267116998,0.7943008267116998,0.7943008267116998
IKBKB,-0.4929166784717722,,-0.4929166784717722,-0.4929166784717722,-0.4929166784717722
IL1B,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
IL1R1,-0.8404536830994633,,-0.8404536830994633,-0.8404536830994633,-0.8404536830994633
IL2,-0.527403940076514,0.1711653288442312,-0.724809404776563,-0.420282081983748,-1.582211820229542
IL2RA,0.08578702040977144,0.2005928404856798,-0.1954482853067212,0.2797381817187929,0.3431480816390858
IL2RB,0.08578702040977144,0.20059284048567982,-0.1954482853067212,0.2797381817187929,0.3431480816390858
IL2RG,-0.037919431823749704,0.22277944106070247,-0.1954482853067212,0.1196094216592218,-0.07583886364749941
IL3RA,-0.3689605682963659,,-0.3689605682963659,-0.3689605682963659,-0.3689605682963659
IL6,-1.9788186985822251,,-1.9788186985822251,-1.9788186985822251,-1.9788186985822251
ITGA2B,-0.00253692498144531,0.9043189422649416,-0.6419869814124315,0.6369131314495409,-0.00507384996289062
ITGA4,-0.11882601332882044,0.22380773214727231,-0.3590972515014865,0.0837244105509213,-0.3564780399864613
ITGB3,-0.16179029036679493,0.5558341020565633,-0.6419869814124315,0.6369131314495409,-0.6471611614671797
ITK,0.1885610217331716,,0.1885610217331716,0.1885610217331716,0.1885610217331716
JAK1,-0.6140616988985568,0.9963818766972117,-1.901196468100899,0.1784953886169393,-2.456246795594227
JAK2,-0.6140616988985568,0.9963818766972117,-1.901196468100899,0.1784953886169393,-2.456246795594227
JAK3,-0.5183583503190577,1.197585270759461,-1.901196468100899,0.1784953886169393,-1.5550750509571731
JUN,-0.3791874067375502,,-0.3791874067375502,-0.3791874067375502,-0.3791874067375502
KCNA1,-0.42693534154258117,0.22239262009772623,-0.7264757988413955,-0.2004136481148748,-1.7077413661703247
KCND2,-0.41901056330968406,0.3006180402140843,-0.69967517097359,-0.1017835461429168,-1.2570316899290521
KCND3,-0.41901056330968406,0.3006180402140843,-0.69967517097359,-0.1017835461429168,-1.2570316899290521
KCNH2,-0.4933608256123839,0.3478082145882179,-1.0042388336439263,-0.0915600296991847,-4.440247430511455
KCNQ2,-0.42693534154258117,0.22239262009772623,-0.7264757988413955,-0.2004136481148748,-1.7077413661703247
KCNQ3,-0.42693534154258117,0.22239262009772623,-0.7264757988413955,-0.2004136481148748,-1.7077413661703247
KDR,-0.11261339290211698,0.49259020180480545,-0.7851376622656989,0.5222216338254775,-1.013520536119053
KIT,0.2052727016055765,0.27383264608144325,-0.1577439437870591,0.656957082371072,1.231636209633459
KLK1,-0.7606499747302051,0.38945505530789176,-1.077719263108631,-0.2016072320688664,-3.0425998989208205
KRT8,-1.0120386970902733,0.564693147838142,-1.7549956285381008,-0.4797598041911008,-4.048154788361093
LCK,0.20630464479491017,0.5134038590494232,-0.7851376622656989,0.656957082371072,1.237827868769461
LHCGR,-0.2741025828005797,0.4502303012332428,-0.5372811355387537,0.245765087485239,-0.8223077484017391
LRP1,-1.0120386970902733,0.564693147838142,-1.7549956285381008,-0.4797598041911008,-4.048154788361093
LTA4H,-0.5297276125581747,0.769206582137139,-1.340930746824771,0.4786825935646952,-2.1189104502326988
LYN,-0.10936591231177281,0.6970542039053997,-0.9458878868462754,0.5222216338254775,-0.5468295615588641
MAOA,-0.25229617794798,0.9140091575543008,-1.0221840402638254,2.611716231332508,-3.2798503133237396
MAOB,-0.44702921751720126,0.42820611945788417,-0.749816668331448,-0.1442417667029545,-0.8940584350344025
MAP2K1,-0.9458878868462754,,-0.9458878868462754,-0.9458878868462754,-0.9458878868462754
MAP2K2,-0.9458878868462754,,-0.9458878868462754,-0.9458878868462754,-0.9458878868462754
MAP3K2,-0.9458878868462754,,-0.9458878868462754,-0.9458878868462754,-0.9458878868462754
MAPK11,0.0447967858307993,,0.0447967858307993,0.0447967858307993,0.0447967858307993
MAPK3,-0.9239249681871975,1.1721034743020393,-1.7527272831184817,-0.0951226532559132,-1.847849936374395
MCCC1,-1.1705119419266277,,-1.1705119419266277,-1.1705119419266277,-1.1705119419266277
MCCC2,-1.1705119419266277,,-1.1705119419266277,-1.1705119419266277,-1.1705119419266277
MET,-0.5460224975591581,0.07758116107623414,-0.600880662648489,-0.4911643324698271,-1.0920449951183162
MME,0.2385611311535278,,0.2385611311535278,0.2385611311535278,0.2385611311535278
MMP2,-0.5297276125581747,0.769206582137139,-1.340930746824771,0.4786825935646952,-2.1189104502326988
MMP9,-0.4745324970121187,0.6774891721666382,-1.340930746824771,0.4786825935646952,-2.3726624850605935
MPO,-0.2601376532133731,0.7174174095998543,-1.140689287068125,0.9818616389731174,-2.8615141853471044
MT1A,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
MT2A,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
MTOR,0.7093459005334948,0.014362562888460197,0.6991900349198463,0.7195017661471432,1.4186918010669896
NDUFC2,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
NFATC1,-0.527403940076514,0.1711653288442312,-0.724809404776563,-0.420282081983748,-1.582211820229542
NFKB1,0.1878986383258936,0.7057427759037279,-0.8066897149118955,0.7312326029000751,0.7515945533035744
NNMT,-0.0620793681923093,,-0.0620793681923093,-0.0620793681923093,-0.0620793681923093
NOS2,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
NPPB,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
NPY2R,-0.1580581771887512,,-0.1580581771887512,-0.1580581771887512,-0.1580581771887512
NQO1,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
NR0B1,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
NR1I2,-0.37440674708567084,0.18969108100408458,-0.5816386577667121,-0.209358653502111,-1.1232202412570125
NR3C1,-0.4874833813163697,0.3851231343758311,-0.93218411340378,-0.2642539292953962,-1.462450143949109
