,Count
CCR5,2
SLC47A1,2
GLRA2,2
GARS,2
GLRA3,2
GLRB,2
GLRA1,2
SLC6A9,2
SLC6A5,2
PIPOX,2
SLC32A1,2
GLYAT,2
GPR18,2
BAAT,2
ALAS1,2
CHRNA4,2
GCAT,2
AVPR1A,2
YES1,2
ABL2,2
AR,2
MAPK3,2
ADORA2B,2
IL2RG,2
PLA2G4A,2
MAOB,2
HDAC2,2
PDE3A,2
AVPR2,2
FYN,2
SCN10A,2
SHMT1,2
CES1,2
GSTP1,2
C1S,2
BCHE,2
MET,2
BCR,2
F2,2
ITGA2B,2
STAT5B,2
PTGDR2,2
AKR1B1,2
PGRMC1,2
AGXT2,2
FGF2,2
SLCO4A1,2
ESR2,2
SLCO1C1,2
ABCC10,2
SLC18A2,2
GRM5,2
TTR,2
C5,2
CHRNB4,2
CHRNA2,2
ADA,2
CHRNB2,2
CHRNA7,2
CHRNA3,2
UGT1A6,1
SCN2A,1
NT5E,1
FGF1,1
FAAH,1
GABRB3,1
GABRB2,1
VKORC1,1
ABCC5,1
FGFR4,1
TK1,1
SLC28A1,1
ITK,1
SH2B3,1
SLC29A2,1
SCN4A,1
CSF2RA,1
S100A4,1
TNNC1,1
SLC7A11,1
SLC46A1,1
CHUK,1
IKBKB,1
ACAT1,1
TBXAS1,1
PLA2G1B,1
IL6,1
SI,1
ABCA5,1
PRG2,1
SDC2,1
CSF2RB,1
ATP7A,1
IL3RA,1
FRK,1
DDR2,1
SLC10A1,1
CYP2A13,1
MAPK11,1
RAF1,1
BRAF,1
TDO2,1
SSTR3,1
CD86,1
ATP7B,1
CAMK2G,1
VCAM1,1
NPPB,1
GJA1,1
SELE,1
HIF1A,1
SST,1
NPY2R,1
TFPI,1
PGR,1
CCL2,1
AVPR1B,1
TAAR1,1
CD80,1
ACHE,1
CNR1,1
NDUFC2,1
MAP3K2,1
SLC31A1,1
MAP2K2,1
ADK,1
SLC28A3,1
IL1R1,1
PC,1
PCCB,1
HLCS,1
SLC5A6,1
MCCC2,1
ACACB,1
MCCC1,1
PCCA,1
ACACA,1
HCK,1
CDK2,1
MAP2K1,1
CNR2,1
PTGIS,1
CSF3R,1
ELANE,1
SLC16A3,1
SLC16A1,1
HCAR3,1
HCAR2,1
QPRT,1
NNMT,1
SLC5A8,1
TPMT,1
IFNG,1
GSTM1,1
GSTT1,1
NQO1,1
SOD1,1
MT1A,1
MT2A,1
CYCS,1
CASP3,1
CASP1,1
DDR1,1
PLAT,1
THBD,1
CFTR,1
BCL2,1
AMY2A,1
CSF1R,1
ABCA3,1
IL1B,1
JUN,1
GLP1R,1
MME,1
DPP4,1
UGT1A10,1
SLC22A12,1
TERT,1
