,Count
MICAL2,80
MIPEPP2,80
MIR103B1,80
MIR106B,80
MIR1269A,80
MIR1302-7,80
MIR135A2,80
MIR147A,80
MIR17HG,80
MIR2052HG,80
MIR208A,80
MIR297,80
MIR3122,80
MIR3201,80
MIR34A,80
MIR34C,80
MIR3607,80
MIR3664,80
PSMA6P4,80
RDX,80
PSMB4,80
SRIP1,80
ST20-MTHFS,80
ST6GALNAC3,80
STARD3NL,80
STEAP2-AS1,80
STOX2,80
STXBP2,80
SUCLG2,80
SUGT1P1,80
SULT1B1,80
SULT2B1,80
SUSD4,80
SVEP1,80
SWAP70,80
SYNDIG1,80
SYNE2,80
SYT14,80
TAB2,80
TAF4,80
TARBP1,80
TARID,80
TASP1,80
TAZ,80
TBC1D9,80
TCF25,80
TCHP,80
TDRKH,80
TENM2,80
TFF1,80
TGFBR1,80
SS18L2P2,80
SPTLC3,80
PSMB9,80
SPTBN5,80
SLC26A4,80
SLC30A8,80
SLC35F3,80
SLC38A4,80
SLC3A2,80
SLC6A15,80
SLC7A15P,80
SLC7A8,80
SLCO5A1,80
SMAD1,80
SMAD4,80
SMARCA2,80
SMOC2,80
SNAPIN,80
SNCA,80
SNTG1,80
SOAT1,80
SORBS2,80
SORCS2,80
SOX17,80
SOX6,80
SP140,80
SPAG16,80
SPAG6,80
SPATA8,80
SPATS1,80
SPC24,80
SPOCK2,80
SPTBN4,80
THAP5,80
THOC3,80
TIGIT,80
TMEM132D,80
UMAD1,80
UNC5C,80
UNQ6494,80
USP29,80
UST,80
UTS2B,80
VANGL1,80
VDAC1,80
VENTXP3,80
VLDLR,80
VLDLR-AS1,80
VN1R86P,80
VN2R20P,80
VOPP1,80
VWA2,80
WASF2,80
WDFY1,80
WIPI2,80
WNK2,80
WNT11,80
WNT3,80
WNT5A,80
WWOX,80
WWP2,80
XBP1,80
XIRP2,80
XPO7,80
YES1,80
ZBED1P1,80
UHRF1,80
UGGT2,80
UBE2Q2,80
TRAPPC9,80
TMEM14A,80
TMEM220-AS1,80
TMEM244,80
TMEM41B,80
TMEM68,80
TNFAIP6,80
TNRC18,80
TNRC6C,80
TOMM22P3,80
TOP3B,80
TP53COR1,80
TP73,80
TRAM2-AS1,80
TRC-GCA17-1,80
UBD,80
TRC-GCA9-4,80
TRE-CTC12-1,80
TRPM3,80
TRS-AGA2-6,80
TSG1,80
TSHR,80
TSHZ2,80
TSPAN9,80
TTC28-AS1,80
TTN,80
TTR,80
TUBAP,80
TWISTNB,80
SLC25A6P5,80
SLC25A5P8,80
SLC25A5P2,80
RPL23P9,80
RNA5SP228,80
RNA5SP271,80
RNA5SP348,80
RNA5SP349,80
RNA5SP353,80
RNA5SP371,80
RNA5SP431,80
RNA5SP450,80
RNA5SP63,80
RNA5SP87,80
RNF182,80
RNU105C,80
RNU6-15P,80
RNU6-36P,80
RNU7-6P,80
RNY4P17,80
ROBO1,80
ROBO2,80
ROR1,80
RPA2P3,80
RPA3,80
RPL10AP9,80
RPL10P9,80
RPL15P22,80
RPL17P19,80
RPL18P1,80
RPL19P11,80
RPL21P106,80
RPL21P61,80
RNA5SP208,80
RNA5SP189,80
RNA5SP173,80
RASL10B,80
PTGER4,80
PTPRD,80
PTPRN2,80
PUM2,80
PVALB,80
ZC3H12C,80
RAB38,80
RAB9BP1,80
RAD17P1,80
RANP7,80
RAP1GAP2,80
RAPGEF5,80
RAPH1,80
RBFOX1,80
RNA5SP156,80
RBM38,80
RBMS3-AS2,80
RBMS3-AS3,80
RD3,80
LINC01163,80
REM1,80
REXO2,80
RFPL4B,80
RGPD4-AS1,80
RGS12,80
RHOA,80
RIOK3P1,80
RMC1,80
RPL23P3,80
RPL24P2,80
SLC25A23,80
RPL26P23,80
RPSAP50,80
RRP15,80
RSPH1,80
RSPO3,80
RSRP1,80
RYR2,80
SAFB,80
SALL4,80
SBF1,80
SBF1P1,80
SCCPDH,80
SCD5,80
SCHLAP1,80
SDCBPP2,80
SDHD,80
SDK1,80
SEMA3C,80
SEMA5A,80
SENP1,80
SEPT9,80
SFMBT2,80
SGCZ,80
SH3BP5,80
SH3RF1,80
SHBG,80
SHH,80
SIRPB3P,80
SLC13A1,80
SLC22A18,80
RPSAP40,80
RPS3P7,80
RPS3AP44,80
RPL6P10,80
RPL26P5,80
RPL29P17,80
RPL29P6,80
RPL31P48,80
RPL34P29,80
RPL36AP23,80
RPL36AP6,80
RPL37P6,80
RPL38P1,80
RPL4P5,80
RPL5P20,80
RPL5P21,80
RPL5P34,80
RPL6P25,80
RPS2P38,80
RPL6P28,80
RPL7AP12,80
RPL7AP61,80
RPL7AP69,80
RPL7P20,80
RPL7P61,80
RPLP0P9,80
RPP40,80
RPS12P10,80
RPS12P24,80
RPS17P11,80
RPS27AP16,80
RPS2P21,80
LINC01197,80
LGALS8,80
LINC01125,80
CEP295NL,80
CDH19,80
CDH2,80
CDH23,80
CDH4,80
CDH8,80
CDH9,80
CDK5PS,80
CDKAL1,80
CEACAM1,80
CEP112,80
CFAP44,80
CD83,80
CFL1,80
CFL1P8,80
CHRM1,80
CHRM3,80
CHRNA4,80
CHST3,80
CHTOP,80
CISD1,80
CLLU1OS,80
CLYBL,80
CDCA2,80
CD82,80
DNM1P49,80
CASQ2,80
C9orf171,80
CA10,80
CABS1,80
CACNA2D3,80
CALCR,80
CAMSAP1,80
CARF,80
CASC20,80
CASP12,80
CASP7,80
CBX4,80
CD300LB,80
CBX8,80
CCAT1,80
CCAT2,80
CCDC167,80
CCDC185,80
CCL16,80
CCT2,80
CD200,80
CD276,80
CD300A,80
CMA1,80
CMIP,80
LINC01029,80
DAG1,80
CTNND2,80
CUL3,80
CUL9,80
CUX1,80
CXCR1,80
CXCR2,80
CYCSP17,80
CYP11B1,80
CYP1B1,80
CYP2R1,80
DCC,80
CMTR1,80
DCDC5,80
DCST1,80
DCST2,80
DCSTAMP,80
DEFB125,80
DERL3,80
DIDO1,80
DIP2C,80
DLG2,80
DNAJC10,80
CTNNAL1,80
CTNNA3,80
CST7,80
CST6,80
CNEP1R1,80
CNR2,80
CNTN1,80
CNTN5,80
CNTN6,80
CNTNAP2,80
COL13A1,80
COL21A1,80
COL5A2,80
COPS5P1,80
COX6CP3,80
CPLX2,80
CPNE4,80
CPSF4,80
CRACR2A,80
CREB3L1,80
CSN3,80
CSNK2A1,80
CSNK2B,80
CST2,80
CST5,80
C9orf139,80
C9orf106,80
C8orf34,80
AFAP1L2,80
ADAMTS9-AS2,80
ADAMTSL1,80
ADAMTSL3,80
ADCY8,80
ADGRB3,80
ADGRL3,80
ADGRL4,80
ADH5,80
ADIPOR1,80
ADIPOR2,80
AGMO,80
ANKS1B,80
AGPAT9,80
AHDC1,80
AHR,80
AIG1,80
AK1,80
AKAP13,80
AKAP8P1,80
ALCAM,80
ALX4,80
AMIGO2,80
ADAMTS6,80
ADAM24P,80
ACVR1B,80
ACTR3B,80
ZWINT,80
ZNF848P,80
ZNF83,80
ZNF784,80
ZNF664-FAM101A,80
ZNF385B,80
ZMYND11,80
ZFP64,80
ZFAT,80
ZC3H3,80
A4GALT,80
AARS2,80
ABCC1,80
ABCG5,80
ABCG8,80
ABI3BP,80
ABRAXAS2,80
ACO1,80
ACOXL,80
ACSS1,80
ACTG1P14,80
ANKRD6,80
ANP32BP3,80
C7orf66,80
BNIP3,80
BAG3,80
BCAS1,80
BCAS3,80
BDNF-AS,80
BDP1P,80
BEST1,80
BIN1,80
BMI1,80
BMPR1B,80
BMS1,80
BRINP1,80
AP1M1,80
BRMS1L,80
C11orf87,80
C12orf77,80
C14orf177,80
C15orf53,80
C15orf54,80
C19orf24,80
C2,80
C7orf62,80
C7orf65,80
BACE2,80
B3GNTL1,80
B3GNT2,80
AXIN2,80
AP1S3,80
APOD,80
APOL1,80
ARHGAP42,80
ARHGEF26,80
ARHGEF28,80
ARL15,80
ARL2BPP6,80
ARL2BPP7,80
ARL2BPP8,80
ARNT2,80
ARNTL,80
ARPC3P2,80
ARVCF,80
ASB17,80
ATF1P1,80
ATL1,80
ATP1A1,80
ATP5PF,80
ATP8A1,80
AUH,80
DNAJC6,80
CMKLR1,80
DNTT,80
IRAK1BP1,80
IL6RP1,80
IL9,80
ILF2P2,80
IMPAD1,80
IMPG1,80
INADL,80
INMT-FAM188B,80
IP6K3,80
IPMK,80
IPO7,80
IRF5,80
IKBKAP,80
ISCA1P3,80
ISM1-AS1,80
ISX,80
ITGA6,80
ITIH5,80
ITPK1,80
IVD,80
JAKMIP3,80
JCAD,80
JKAMPP1,80
IL1RAP,80
IGF2BP1,80
HLA-C,80
HS3ST4,80
HMGB1P1,80
HMGB1P5,80
HMGB2,80
HMGB3P23,80
HMGB3P25,80
HMGN1P19,80
HMGN2P7,80
HNRNPA1P20,80
HNRNPA3P8,80
HPRT1P2,80
HSBP1P2,80
IFT74,80
HSD17B12,80
HSD17B14,80
HSP90AA4P,80
HSP90AB2P,80
HSPA8P12,80
HSPA8P5,80
HTR1B,80
HTR1E,80
IFIT1,80
IFNGR2,80
DOCK2,80
KANK2,80
KATNBL1P4,80
LINC00547,80
LIN28AP1,80
LINC00210,80
LINC00244,80
LINC00290,80
LINC00347,80
LINC00381,80
LINC00470,80
LINC00473,80
LINC00476,80
LINC00525,80
LINC00587,80
KCCAT333,80
LINC00607,80
LINC00648,80
LINC00675,80
LINC00678,80
LINC00693,80
LINC00707,80
LINC00856,80
LINC00907,80
LINC00922,80
LINC00923,80
LILRB1,80
LIFR,80
LHFPL2,80
LGSN,80
KCNA3,80
KCNIP1,80
KCNIP4,80
KCNK10,80
KCNQ1OT1,80
KCTD8,80
KDELC1P1,80
KIAA0922,80
KIT,80
KL,80
KLF2,80
KLHL29,80
KNOP1P5,80
KRT18P32,80
KRT8P21,80
LARGE-AS1,80
LARGE2,80
LDB2,80
LDHBP3,80
LDLRAD3,80
ZC3H12A,80
HMCN2,80
JTB,80
HDAC4,80
EVA1C,80
EMP1,80
ENO1P1,80
ENPP6,80
EPDR1,80
EPS15P1,80
ERBB4,80
ERC2,80
ERGIC1,80
ETAA1,80
EVA1A,80
EXT1,80
ELOVL5,80
FAM124B,80
FAM155A,80
FAM188B,80
FAM196B,80
FAM19A5,80
FAM83E,80
FAM84B,80
FAP,80
FBN2,80
FBXL18,80
EMC8,80
ELOVL4,80
FBXO15,80
EAF2,80
HAPLN1,80
DOCK5,80
DPP6,80
DPYS,80
DRD1,80
DROSHA,80
DUT,80
DYM,80
DYNLRB2,80
DYRK2,80
EARS2,80
ELOVL2,80
EBF2,80
ECHDC3,80
EEF1B2P5,80
EFNA2,80
EFTUD1,80
EGLN1,80
EGR1,80
EIF2AK1,80
EIF3IP1,80
ELMO1,80
FBXL21,80
ZC2HC1A,80
FCN3,80
GPER1,80
GBP4,80
GBP5,80
GGCX,80
GHS,80
GIP,80
GLT1D1,80
GLULP5,80
GNAI2P2,80
GNAS-AS1,80
GNPATP,80
GPR12,80
GATSL3,80
GPR160,80
GPR17,80
GPR65,80
GPRIN3,80
GRIN2A,80
GRIP1,80
GRK2,80
GTF3AP5,80
GUCY1A2,80
FDX1,80
GBE1,80
GUCY1A1,80
GARS,80
FLRT2,80
FEM1A,80
FERD3L,80
FGF1,80
FGF20,80
FICD,80
FIGN,80
FLJ42102,80
FLJ45079,80
FLNB,80
FIS1,80
FOXN3,80
GALC,80
GAPDHP21,80
GALR1,80
FREM1,80
GALNTL6,80
GAPDHP30,80
GADD45G,80
GABPA,80
FSTL4,80
FRMD3,80
MAPK14,75
ISG20,73
NRP1,70
MYO18A,70
NOS2,70
NOD2,70
NLRP12,70
NELFCD,70
NBR1,70
NR0B2,70
IRAK4,70
MT1E,70
MORF4L1,70
MAPK3,70
ITGAE,70
ITCH,70
IRF7,70
IRF3,70
PEBP1,70
IL15,70
PDCD1,70
SELENON,70
PHLPP2,70
SESN2,70
HSPA4,70
UBAC1,70
TXN,70
TNFSF10,70
TNFRSF6B,70
TLR6,70
TEK,70
SMPD2,70
SFTPA1,70
SEMA7A,70
PIAS1,70
SELL,70
S1PR1,70
RNF19A,70
RAB9A,70
PTPN6,70
PRSS2,70
PRMT1,70
POLDIP2,70
PLEKHA7,70
HSPA5,70
CRK,70
HLA-DPB1,70
ATP12A,70
CEMIP,70
CD2,70
CCL18,70
GZMA,70
BUD23,70
BIRC3,70
ATXN7,70
ATP4A,70
APOE,70
CFH,70
APC,70
ANXA5,70
AKT2,70
AIMP2,70
AHSA1,70
ADAM8,70
ACTA1,70
ACKR3,70
CENPC,70
CCDC22,70
CFHR1,70
FER,70
GRAP2,70
GDF15,70
FXN,70
COX8A,70
FOXP3,70
FOXF1,70
FEV,70
FST,70
FCGR2C,70
CSF3,70
FCGR2B,70
CREBBP,70
EPG5,70
DUSP1,70
MIR216A,57
CTGF,57
MIR15A,57
CD44,56
MIR210,48
TPMT,47
DECR1,43
MIR29A,43
ACHE,42
BCHE,42
IL17A,42
NR1I2,42
PAEP,42
TLR2,42
HP,38
PRKN,34
ABCB1,34
ACAT1,33
ACOD1,33
SLC11A1,33
KIR3DL1,33
LIM2,33
SLC39A8,33
LINC00887,33
LNCR1,33
SLC20A2,33
SETMAR,33
ITGA9,33
SEMA6A,33
SELENOP,33
SDC1,33
S100B,33
S100A1,33
RTL1,33
ITGA9-AS1,33
IL33,33
RPS6KB1,33
GZMM,33
FUT1,33
GAK,33
GEM,33
GH1,33
GJA4,33
GSR,33
HMGA1,33
IFN1@,33
HPRT1,33
HRH1,33
HSP90B2P,33
HSPA14,33
HSPB3,33
HSPE1,33
RPTOR,33
RPS27P22,33
LOC100505909,33
MICU1,33
MPZ,33
MPHOSPH6,33
MOK,33
MIR223,33
MIR193B,33
MIF-AS1,33
MGC12916,33
NR1H3,33
MAT1A,33
MASP2,33
MARCO,33
MAP3K8,33
MAP2K3,33
MAP1LC3B,33
MSN,33
PAWR,33
RPS20P32,33
RNU7-34P,33
RPS18P12,33
RPL9,33
RPL7L1P4,33
RPL4,33
RPL3P12,33
RPE65,33
REL,33
PDCD4,33
RCAN1,33
RAB11A,33
PWAR4,33
PPM1D,33
PLAUR,33
PFKFB3,33
FOXD3,33
FBXO3,33
F9,33
ASCC1,33
SOX5,33
SRSF1P1,33
F8,33
ARHGEF7,33
SSTR1,33
AQP1,33
APRT,33
APOB,33
ADORA2B,33
ADAR,33
ACOT8,33
STK38,33
SULT1E1,33
TFAM,33
TGFBI,33
TM7SF2,33
TNPO1,33
TOP2A,33
TPT1P13,33
TRMO,33
USP12,33
VPS13A,33
LPP,33
AVP,33
CD40,33
DCP1B,33
DDAH2,33
DDT,33
DNAH8,33
EDA,33
ENO2,33
CYP2C8,33
SNRPFP3,33
CX3CR1,33
CTH,33
CETP,33
CLEC4D,33
CD3D,33
SMPD1,33
CCR5,33
SLC5A4,33
CCL1,33
CBLL2,33
C5AR2,33
ESM1,33
F2RL3,33
SELP,30
MIR130A,29
TP53,28
VPS33A,27
F13A1,26
ANXA1,26
CFTR,26
VCAM1,26
HNMT,26
IDUA,26
IL11,26
LGALS1,26
NFKB1,26
SOD1,26
SOD2,26
SPINK1,26
ABO,25
HDAC9,24
TOR1A,24
PPP1R1B,24
YWHAZ,24
RGS2,24
GNAL,24
ZNF701,24
MIR215,24
MIR20B,24
MIR200C,24
MIR200B,24
MIR200A,24
MIR192,24
MIR183,24
MIR182,24
MIR181D,24
MIR181C,24
MIR150,24
MIR148A,24
MIR141,24
AKR1A1,24
C3orf20,24
CPA2,24
TYRP1,24
CRISPLD2,24
MIR130B,24
MIR100,24
LOC101928923,24
CTRB1,24
KLF7,24
CUZD1,24
ASPG,24
EBPL,24
ELK3,24
ELOVL1,24
FGF21,24
IFNAR1,24
MIR214,24
ANXA2,24
MIR216B,24
MIR548B,24
MIRLET7C,24
RASSF1,24
MUM1L1,24
TMEM67,24
TBPL1,24
SERPINB5,24
SBSPON,24
SAMD12-AS1,24
NAP1L4P2,24
S100A8,24
MIR217,24
NEB,24
NR1H4,24
RPS26P35,24
RIPPLY1,24
MIR609,24
NUDT15,24
MIR31,24
MIR30A,24
MIR375,24
MIR376C,24
MIR379,24
MIR429,24
MIR532,24
MIR335,24
MIR361,24
MIR27B,24
MIR27A,24
MIR22,24
EPCAM,23
F7,23
ERCC1,23
ELN,23
EFNA5,23
EFL1,23
ETS1,23
F2R,23
GATA2,23
FCER1G,23
FBL,23
GAS6,23
FCGRT,23
GTF2I,23
FGA,23
FGF4,23
GSC,23
GP6,23
FGFR2,23
GNE,23
FHL3,23
FLII,23
FLOT2,23
FGFR1,23
CXCL8,23
E2F1,23
BCL2,23
CD34,23
CCL5,23
GTF2IRD1,23
C1GALT1,23
BLOC1S6,23
BCL2L1,23
B2M,23
DUOX2,23
ATP7A,23
ASXL1,23
ASGR1,23
APOH,23
ALOX5,23
AICDA,23
CD53,23
CDC20,23
CDKN1C,23
CDKN2B,23
CDSN,23
CHRD,23
COG4,23
CRLF2,23
CRP,23
CSF3R,23
CSN1S1,23
CXCL12,23
DDRGK1,23
DDX53,23
DNAJC21,23
DPYD,23
DUOX1,23
CACNB3,23
NAAA,23
HGF,23
SF3B1,23
SLFN14,23
SLCO1B3,23
SLC52A2,23
SLC28A1,23
SLC22A1,23
SLC17A5,23
SERPINF2,23
SRP54,23
SAMHD1,23
S1PR4,23
RRM1,23
RFWD3,23
RASGRP2,23
RASGRP1,23
SPARC,23
SRSF2,23
HLA-DPA1,23
UGT1A1,23
ZNF85,23
YWHAE,23
XRCC1,23
WBS2,23
VTN,23
USP18,23
TROVE2,23
STX2,23
TRIM21,23
TNF,23
TLR4,23
THBD,23
TET2,23
TBXA2R,23
RARA,23
PWAR1,23
PRB2,23
KRT20,23
MMRN1,23
MME,23
MIR142,23
MAD2L1,23
LTBR,23
LARS2,23
KDSR,23
POU2F1,23
ITGB2,23
IL6,23
IGHG3,23
IFNL3,23
HTC2,23
HPSE,23
MMS19,23
MPI,23
MTHFD1,23
MUC4,23
MXI1,23
MYH10,23
MYH2,23
MYL9,23
NEU1,23
NFE2,23
NPC1,23
PAFAH1B1,23
PDGFRA,23
PIGA,23
PLEK,23
PLG,23
PON1,23
ABCG2,23
CD209,23
AQP4,23
NT5E,22
LPA,21
C20orf181,20
WDHD1,19
DOCK7,19
HDL3,19
GREB1,19
GALNT2,19
FSD1L,19
FSD1,19
EPHB2,19
CYP3A51P,19
DEFA3,19
JPH3,19
CP,19
CHIT1,19
CEL,19
BAX,19
SERPIND1,19
INPP5F,19
HIF1A,19
KIDINS220,19
PLA2G1B,19
SERPINC1,19
RPL10,19
PRH2,19
PRH1,19
PPBP,19
PLXNA1,19
KLRC4-KLRK1,19
PLA2G7,19
PLB1,19
NOV,19
MIR33A,19
MIR30C2,19
MIR30C1,19
MIR24-1,19
MIR126,19
MAGEE1,19
LPAL2,19
PTHLH,18
ABCC8,18
CD55,18
KLKB1,18
KRT2,18
NLRC4,18
PLD1,18
TRPM4,18
USP8,18
NQO1,12
PIK3CG,11
MTNR1B,11
TH,11
NLRP3,11
SLC25A13,11
IL1B,11
HTR1A,11
GRN,11
COMT,11
POU5F1,5
MIR29B2,5
NPAS4,5
OLR1,5
OR2AG1,5
PART1,5
VDR,5
RIPK1,5
RIPK3,5
RPL13A,5
SCARB1,5
MIR195,5
TLX2,5
TNFRSF13B,5
TRPM7,5
STC1,5
HTRA2,5
MAP2K7,5
CD14,5
ADGRB2,5
AGER,5
APP,5
CAPN1,5
CASP6,5
CBSL,5
CCL2,5
CDKN2B-AS1,5
KCNJ13,5
CIRBP,5
COL11A2,5
DSCAM,5
ERCC6L,5
GPNMB,5
HSPA12B,5
IL16,5
UCP3,5
MIR29B1,5
ZBTB7C,5
LINC01248,4
NOTCH2,4
NCKAP5,4
NCF2,4
MIR4493,4
MGAT5,4
MDH2,4
MAX,4
LINC01249,4
LEPR,4
CACNA1A,4
LAGE3,4
HNRNPA1P74,4
GAS7,4
FH,4
FAS,4
FAM151B,4
COA7,4
CLMP,4
NPPB,4
NR4A1,4
OPTN,4
OSGEP,4
WT1,4
VENTXP7,4
TPRKB,4
TP53RK,4
TMEM163,4
TMEM127,4
TALDO1,4
SNRPD1,4
SMTNL2,4
SLC16A3,4
SDHC,4
SDHAF2,4
SDHA,4
SAMD3,4
RSL24D1,4
RNY4P22,4
PLXDC2,4
CCDC57,4
ZAP70,4
VWF,3
SLC29A1,3
ADIPOQ,3
EPAS1,3
HPGDS,3
IFNG,3
PECAM1,3
S1PR2,3
PTGDS,3
SLC29A2,3
STIM1,3
RBBP6,2
SURF4,2
SYT1,2
TSPAN15,2
WG,2
WNK1,2
STKLD1,2
SPI1,2
SLC44A2,2
SERPINB2,2
SERPINA10,2
RELA,2
PTPRJ,2
GORASP1,2
PRKRA,2
ATP1B1,2
CCDC181,2
CELF1,2
CSF2,2
EPO,2
F11-AS1,2
F13B,2
FNBP4,2
FUNDC2,2
GGT1,2
ZNF415,2
KBTBD4,2
KNG1,2
LINC00970,2
MIR483,2
MYBPC3,2
NME7,2
NUP160,2
PIGM,2
ACSF2,2
PLAU,2
ANO10,1
CHSY1,1
AP5Z1,1
ATP5F1E,1
NDUFAF6,1
NAB2,1
NAB1,1
MFF,1
MAP4,1
MAG,1
LRIG1,1
IDH2,1
IDH1,1
HSPB2,1
FOLR1,1
FLNC,1
EIF2B5,1
DSP,1
DCPS,1
PMP2,1
PNPLA2,1
PTPRB,1
TSFM,1
AUNX1,1
CD59,1
CHRNG,1
CSF1R,1
VAC14,1
TUBB1,1
TBL1XR1,1
PTRH2,1
TANK,1
STK11,1
SOX4,1
SERPINF1,1
RNMT,1
REN,1
RAB7B,1
