,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff
AHSG,-0.7734495813219016,0.3473902617638881,-1.7527272831184817,-0.2887825554547358,-17.789340370403735
AKT1,-0.8638735130654851,0.3001457416774244,-1.1762069099477337,-0.5103477945881192,-4.3193675653274255
ALAS1,-0.3833793740107314,,-0.3833793740107314,-0.3833793740107314,-0.3833793740107314
ALB,-0.39326599854551825,0.31382295853551473,-1.340930746824771,0.3270964798300024,-13.371043950547621
ALOX5,0.11395866523953926,0.8582513417463703,-0.4929166784717722,0.7208340089508507,0.22791733047907853
AMY2A,0.5108256237660376,,0.5108256237660376,0.5108256237660376,0.5108256237660376
ANGPT1,-0.23036200488328126,0.6699931285357086,-0.873746924972993,0.6991900349198463,-0.921448019533125
ANXA1,-0.5495417895309078,,-0.5495417895309078,-0.5495417895309078,-0.5495417895309078
AP2S1,-0.4650372648313587,0.20857952743162583,-0.6695614321233592,-0.0444584813353881,-3.255260853819511
APOA1,-0.47462315915475034,0.4822068680889007,-1.901196468100899,0.1784953886169393,-17.086433729571013
APOA2,-0.4678352773711401,0.4177704328915141,-1.7527272831184817,0.1784953886169393,-10.292376102165083
APOA4,-0.4678352773711401,0.41777043289151405,-1.7527272831184817,0.1784953886169393,-10.292376102165083
APOB,-0.7087376151228698,0.241558898723097,-1.3298291530646846,-0.2008629138890967,-17.009702762948876
APOC1,-0.5591424617421317,0.4434856268843069,-1.901196468100899,0.1784953886169393,-24.60226831665379
APOC2,-0.21577459348274078,0.22105462805081516,-0.5173696063400754,0.3270964798300024,-3.6681680892065933
APOC3,-0.4678352773711401,0.41777043289151405,-1.7527272831184817,0.1784953886169393,-10.292376102165083
APOE,-0.4830806976400506,0.3917211862915824,-1.901196468100899,0.3270964798300024,-47.82498906636501
APP,-0.07813061747526236,0.5942505101898389,-1.0226634175440594,2.580384974496262,-2.1095266718320835
AR,-1.065235969578584,,-1.065235969578584,-1.065235969578584,-1.065235969578584
ARHGEF7,0.3447215513531354,,0.3447215513531354,0.3447215513531354,0.3447215513531354
ARRB2,-0.6375955475148902,0.11499349214119817,-0.7575862513884761,-0.467962963672095,-5.100764380119122
ARTN,-0.5460224975591581,0.07758116107623414,-0.600880662648489,-0.4911643324698271,-1.0920449951183162
ATM,-0.5572426243204482,0.4615313094834772,-1.7527272831184817,0.1676260285267865,-8.915881989127172
AVPR1A,-0.7914789355902471,0.24593043710072218,-1.360518672475873,-0.3791874067375502,-38.782467843922106
BAAT,-0.3833793740107314,,-0.3833793740107314,-0.3833793740107314,-0.3833793740107314
BBC3,-0.3749620076542267,0.6857124679719473,-1.901196468100899,0.0721334065028944,-2.624734053579587
BCL2,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
BCR,0.1048425676353131,0.5414543394757642,-0.9458878868462754,0.7195017661471432,0.7338979734471918
BDKRB1,-0.5195114575245939,0.3815942765941134,-1.360518672475873,0.7838558621265488,-55.587725955131546
BDKRB2,-0.5321645729602262,0.3772335758325591,-1.360518672475873,0.7838558621265488,-56.40944473378398
BRAF,-0.5065517059419038,0.6376011691591985,-1.7527272831184817,0.0447967858307993,-3.5458619415933263
BRCA1,-0.1653136832911652,,-0.1653136832911652,-0.1653136832911652,-0.1653136832911652
BRCA2,-0.1125481496176217,,-0.1125481496176217,-0.1125481496176217,-0.1125481496176217
BRIP1,-0.1125481496176217,,-0.1125481496176217,-0.1125481496176217,-0.1125481496176217
BTK,0.341502112166022,0.1399508532508812,0.1818124611109777,0.5222216338254775,1.366008448664088
C3,-0.2973228537812289,0.68342677019708,-1.360518672475873,2.69020138254721,-42.517168090715735
C3AR1,-0.04589523211648188,0.7705463816803353,-1.0226634175440594,2.69020138254721,-3.855199497784478
C5,-0.047392517990549145,0.6223696145400122,-1.0226634175440594,2.580384974496262,-1.1374204317731795
C5AR1,-0.04589523211648189,0.7705463816803354,-1.0226634175440594,2.69020138254721,-3.8551994977844783
C6,-1.0226634175440594,,-1.0226634175440594,-1.0226634175440594,-1.0226634175440594
CALCA,-0.22706619798336614,0.3138536081521889,-0.999252666038501,0.3742117306595141,-7.9473169294178145
CALM3,-0.4911643324698271,,-0.4911643324698271,-0.4911643324698271,-0.4911643324698271
CALR,-1.7549956285381008,,-1.7549956285381008,-1.7549956285381008,-1.7549956285381008
CAMTA1,-0.3433359475365328,0.3454548014837745,-0.999252666038501,0.0152974591084706,-4.806703265511459
CARD11,-0.4929166784717722,,-0.4929166784717722,-0.4929166784717722,-0.4929166784717722
CASP1,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
CASP3,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
CASR,-0.6560862511179671,0.30493897381311147,-1.360518672475873,0.3977086226612929,-53.79907259167331
CAV1,-0.3953737532807275,0.2103375690764871,-0.7742453080292844,-0.2098084951311083,-2.372242519684365
CBL,-0.32830346208198813,0.29460682593238513,-0.999252666038501,0.0496428305219467,-3.2830346208198815
CCK,-0.2811452788605631,0.27894651285703503,-0.7306242004332617,0.3977086226612929,-7.3097772503746405
CCL19,-0.04529631776685498,0.8272025288927718,-0.7742453080292844,2.69020138254721,-2.717779066011299
CCL2,-1.065235969578584,,-1.065235969578584,-1.065235969578584,-1.065235969578584
CCL20,-0.04529631776685498,0.8272025288927717,-0.7742453080292844,2.69020138254721,-2.717779066011299
CCL5,-0.3082330129070028,0.6618501033038304,-1.360518672475873,2.69020138254721,-47.77611700058543
CCR1,-0.3329527116196753,0.6577754175894627,-1.360518672475873,2.69020138254721,-43.949757933797144
CCR2,-0.2973228537812289,0.6834267701970802,-1.360518672475873,2.69020138254721,-42.517168090715735
CCR3,-0.3626040588299379,0.6522138420051065,-1.360518672475873,2.69020138254721,-39.52384241246323
CCR5,-0.6503134979411944,0.2687368282275025,-1.360518672475873,0.0192379029844644,-39.018809876471664
CCR6,-0.04529631776685498,0.8272025288927716,-0.7742453080292844,2.69020138254721,-2.717779066011299
CCR7,-0.48388954757419333,0.21299376033762019,-0.7238184736771327,-0.1665744940904758,-3.8711163805935467
CCR8,-0.045296317766854985,0.8272025288927717,-0.7742453080292844,2.69020138254721,-2.7177790660112993
CCR9,-0.04529631776685498,0.8272025288927718,-0.7742453080292844,2.69020138254721,-2.717779066011299
CD14,-0.26534948335938674,0.03313936836530915,-0.2887825554547358,-0.2419164112640377,-0.5306989667187735
CD19,0.3736761682956349,0.4067088747130442,-0.1125481496176217,0.7195017661471432,1.4947046731825395
CD274,0.3447215513531354,,0.3447215513531354,0.3447215513531354,0.3447215513531354
CD28,-0.5763823945868634,,-0.5763823945868634,-0.5763823945868634,-0.5763823945868634
CD36,-0.2887825554547358,,-0.2887825554547358,-0.2887825554547358,-0.2887825554547358
CD4,-0.5050498145106512,0.22382670176612776,-0.7851376622656989,-0.0444584813353881,-4.04039851608521
CD80,-0.9123478666405482,1.0564658736490067,-1.6593820499899312,-0.1653136832911652,-1.8246957332810965
CD86,-0.19519603675202868,1.0386162402536383,-1.6593820499899312,0.6991900349198463,-0.7807841470081147
CDC42,-0.38189848238506424,0.678616934469974,-0.999252666038501,0.3447215513531354,-1.1456954471551928
CDCP1,-0.593987412515519,0.3856317915596976,-1.7527272831184817,0.1784953886169393,-21.977534263074205
CFB,-0.40922443505647127,0.6730826688985092,-1.901196468100899,0.1676260285267865,-3.6830199155082415
CFH,-0.7092774570476357,0.5287335394283061,-1.901196468100899,0.0721334065028944,-13.476271683905077
CHEK2,-0.5763823945868634,,-0.5763823945868634,-0.5763823945868634,-0.5763823945868634
CHRM2,-0.7459149988675619,0.23967685465080146,-1.3298291530646846,-0.3590972515014865,-15.6642149762188
CHUK,0.6458892830115133,,0.6458892830115133,0.6458892830115133,0.6458892830115133
CNR1,-0.654378465766144,0.2787488909391687,-1.360518672475873,0.2210546295866837,-58.894061918952964
CNR2,-0.42812792003079864,0.3002326889516545,-0.7306242004332617,0.2210546295866837,-4.709407120338785
CREB1,-0.2887825554547358,,-0.2887825554547358,-0.2887825554547358,-0.2887825554547358
CRH,-0.108653537232885,0.2420412316119065,-0.5307917003482245,0.3742117306595141,-1.08653537232885
CSF2,-0.26132925367253024,0.6124609426330868,-1.901196468100899,0.7195017661471432,-5.226585073450605
CST3,-0.7734495813219016,0.34739026176388804,-1.7527272831184817,-0.2887825554547358,-17.789340370403735
CTSL,-0.5225150331374616,0.37337600068529014,-1.340930746824771,0.3270964798300024,-7.837725497061925
CXCL1,-0.04503407794595368,0.813824554401374,-0.7742453080292844,2.69020138254721,-2.7921128326491282
CXCL10,-0.6821735727909355,0.26772804936312683,-1.360518672475873,0.0192379029844644,-34.79085221233771
CXCL12,-0.2882028933798022,0.6980423772525033,-1.360518672475873,2.69020138254721,-39.1955934996531
CXCL13,-0.04529631776685498,0.8272025288927718,-0.7742453080292844,2.69020138254721,-2.717779066011299
CXCL2,-0.049268672965088696,0.7579473691655517,-1.0226634175440594,2.69020138254721,-4.286374547962716
CXCL5,-0.04529631776685498,0.8272025288927717,-0.7742453080292844,2.69020138254721,-2.717779066011299
CXCL6,-0.7080602237994597,0.29364321223594825,-1.7527272831184817,0.0192379029844644,-39.65137253276974
CXCL8,-0.25963623918934847,0.6224671146367009,-1.360518672475873,2.69020138254721,-47.253795532461425
CXCL9,-0.04529631776685497,0.8272025288927717,-0.7742453080292844,2.69020138254721,-2.7177790660112984
CXCR2,-0.04589523211648189,0.7705463816803353,-1.0226634175440594,2.69020138254721,-3.8551994977844783
CXCR3,-0.04529631776685498,0.8272025288927718,-0.7742453080292844,2.69020138254721,-2.717779066011299
CXCR4,-0.05182048573312219,0.7678916629458322,-1.0226634175440594,2.69020138254721,-4.404741287315386
CXCR5,-0.6821735727909355,0.26772804936312683,-1.360518672475873,0.0192379029844644,-34.79085221233771
CYP11B2,-0.8376359906638751,,-0.8376359906638751,-0.8376359906638751,-0.8376359906638751
CYP17A1,-0.8849100520338276,0.06685561873784483,-0.93218411340378,-0.8376359906638751,-1.769820104067655
CYP19A1,-0.3337073330542832,,-0.3337073330542832,-0.3337073330542832,-0.3337073330542832
CYP1A1,-0.4764518704790793,0.4993969974354711,-1.7527272831184817,0.6458892830115133,-9.529037409581585
CYP1A2,-0.6736105258785059,0.3399736164118365,-1.7527272831184817,0.0479445569449783,-33.00691576804679
CYP2B6,-0.8694518581671827,0.2327551983201764,-1.3298291530646846,-0.4387633123015213,-10.433422298006192
CYP2C19,-0.4306031896421009,0.38820085562039947,-1.1360095220884947,0.3251206454185329,-15.501714827115633
CYP2C8,-0.3966374805341326,0.38454767723328315,-1.3298291530646846,0.3251206454185329,-9.519299532819183
CYP2C9,-0.4290611638911188,0.39081042932331217,-1.3298291530646846,0.3251206454185329,-15.875263063971396
CYP2D6,-0.6271246375074528,0.3467451670225281,-1.3298291530646846,0.4786825935646952,-47.661472450566414
CYP2E1,-0.2873999908248706,0.3222026880369093,-0.943374659083517,0.6458892830115133,-6.610199788972023
CYP3A4,-0.5383373888229112,0.3420044174696547,-1.1360095220884947,0.2418399384670237,-44.14366588347871
CYP3A5,-0.5390245775705514,0.36752182252990473,-1.1355480737708683,0.2418399384670237,-21.021958525251506
CYP4A11,-0.93218411340378,,-0.93218411340378,-0.93218411340378,-0.93218411340378
CYSLTR1,-0.3146805070883325,0.2539459763992506,-0.7742453080292844,0.401810761221526,-11.013817748091638
DAB2,-0.7564701900691333,0.231235679584683,-1.3298291530646846,-0.4387633123015213,-14.372933611313533
DCLRE1C,-0.28474807583188344,0.25393696519554687,-0.5763823945868634,-0.1125481496176217,-0.8542442274956503
DLD,-0.3833793740107314,,-0.3833793740107314,-0.3833793740107314,-0.3833793740107314
DLG4,-0.4911643324698271,,-0.4911643324698271,-0.4911643324698271,-0.4911643324698271
DRD1,-0.7200566319025071,0.20295406740873922,-1.1762069099477337,-0.467962963672095,-11.520906110440114
DRD2,-0.5364990107467533,0.3998254184855431,-1.1762069099477337,0.2418399384670237,-13.948974279415587
DRD3,-0.48528781700245505,0.3782182627152933,-1.1355480737708683,0.2418399384670237,-13.102771059066287
DRD4,-0.718127992881346,0.20517971244394725,-1.1355480737708683,-0.467962963672095,-10.77191989322019
EDN1,-0.56775138819782,0.3511702491745375,-1.360518672475873,0.3977086226612929,-46.55561383222124
EDN2,-0.7810552009244723,0.24478352764599873,-1.360518672475873,-0.3791874067375502,-36.7095944434502
EDN3,-0.281804682044044,0.1862030835661426,-0.5917718426913918,0.0097407038205137,-2.5362421383963962
EDNRA,-0.7387597135332006,0.28364973268821536,-1.360518672475873,0.3977086226612929,-41.37054395785923
EDNRB,-0.7004360113461173,0.29948865092617727,-1.360518672475873,0.0097407038205137,-42.02616068076704
EGF,-0.2178693039383218,0.27716024769039843,-0.873746924972993,0.1811623823038815,-2.8323009511981834
EGFR,-0.32291322067330014,0.3130169890411187,-0.873746924972993,0.6991900349198463,-8.718656958179103
ELANE,0.2143192012936188,,0.2143192012936188,0.2143192012936188,0.2143192012936188
ERBB2,-0.600880662648489,,-0.600880662648489,-0.600880662648489,-0.600880662648489
ERBB3,-0.5763823945868634,,-0.5763823945868634,-0.5763823945868634,-0.5763823945868634
ESR1,-0.5669700281970553,0.3563605791622274,-1.065235969578584,-0.2887825554547358,-2.2678801127882213
ESR2,-0.4569307938774507,0.17636355244677143,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
F10,-0.6587282536891639,,-0.6587282536891639,-0.6587282536891639,-0.6587282536891639
F2,-0.6401439553580595,0.3461283045362936,-1.360518672475873,0.1906756653533126,-45.45022083042222
F2R,-0.5715104699547002,0.36956060800799645,-1.7527272831184817,0.656957082371072,-66.29521451474523
F2RL1,-0.5862120036740436,0.339177806301052,-1.360518672475873,0.401810761221526,-48.65559630494562
F2RL3,-0.5495417895309078,,-0.5495417895309078,-0.5495417895309078,-0.5495417895309078
F3,-0.6587282536891639,,-0.6587282536891639,-0.6587282536891639,-0.6587282536891639
F5,-1.086637690901973,0.07644050036608553,-1.140689287068125,-1.0325860947358212,-2.173275381803946
F7,-0.45669758499705787,0.5016464378679039,-1.901196468100899,0.1906756653533126,-13.244229964914679
FABP2,-0.4569307938774507,0.17636355244677138,-0.5816386577667121,-0.3322229299881893,-0.9138615877549014
FABP5,-0.0295847671461526,,-0.0295847671461526,-0.0295847671461526,-0.0295847671461526
FCGR1A,0.2094934726432926,0.09934102025952495,0.1392487635677923,0.2797381817187929,0.4189869452865852
FCGR2A,-0.2096964880826551,0.7294484139905757,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
FCGR2C,-1.0480764095345505,,-1.0480764095345505,-1.0480764095345505,-1.0480764095345505
FCGR3A,-0.2096964880826551,0.7294484139905758,-1.0480764095345505,0.2797381817187929,-0.6290894642479653
FCGR3B,0.2094934726432926,0.09934102025952495,0.1392487635677923,0.2797381817187929,0.4189869452865852
FGA,-0.6934021502817477,0.611240534981108,-1.993921625236842,0.31425142338243,-9.707630103944467
FGB,-0.6934021502817477,0.611240534981108,-1.993921625236842,0.31425142338243,-9.707630103944467
FGF10,0.34378280057691296,0.60789373550925,-0.3568412835404082,0.7312326029000751,1.0313484017307388
FGF2,-0.36765465077395126,0.358042595783159,-0.873746924972993,0.1811623823038815,-2.2059279046437075
FGF7,0.453524878502539,0.4205694129495142,-0.3568412835404082,0.7312326029000751,2.721149271015234
FGFR1,-0.30313807362755796,0.5327243808800642,-0.873746924972993,0.1811623823038815,-0.9094142208826739
FGFR2,-0.30313807362755796,0.5327243808800642,-0.873746924972993,0.1811623823038815,-0.9094142208826739
FGFR3,-0.4605772486260233,0.1779095357442038,-0.5763823945868634,-0.2557267970101513,-1.3817317458780698
FGFR4,-0.600880662648489,,-0.600880662648489,-0.600880662648489,-0.600880662648489
FGG,-0.8340701715388961,0.9991125689095698,-1.993921625236842,0.3447215513531354,-5.004421029233376
FMO3,-0.529581339634869,0.06842729253583717,-0.5779667422051951,-0.4811959370645429,-1.059162679269738
FN1,-0.5841040149319826,0.6310793566708686,-1.993921625236842,0.4786825935646952,-18.691328477823443
FPR1,-0.3568412835404082,,-0.3568412835404082,-0.3568412835404082,-0.3568412835404082
FPR2,-0.047392517990549145,0.6223696145400124,-1.0226634175440594,2.580384974496262,-1.1374204317731795
FSHR,-0.2582169111136173,0.3161135064658212,-0.999252666038501,0.245765087485239,-5.422555133385963
FYN,-1.0303811815551192,0.8765859892274857,-1.901196468100899,-0.1653136832911652,-4.121524726220477
GAL,-0.12857656112331184,0.5655452401440292,-0.7238184736771327,2.580384974496262,-3.985873394822667
GAST,-0.22656496250984381,0.18769396519744952,-0.5917718426913918,0.0770863596487281,-6.117253987765783
GCG,-0.753151255428332,0.25735212289074005,-1.360518672475873,-0.1983071491784933,-41.423319048558255
GDNF,-0.5460224975591581,0.0775811610762341,-0.600880662648489,-0.4911643324698271,-1.0920449951183162
GFAP,-0.7641200899972768,0.3428147947652168,-1.7527272831184817,-0.2887825554547358,-18.33888215993464
GFRA1,-0.600880662648489,,-0.600880662648489,-0.600880662648489,-0.600880662648489
GH1,0.1784953886169393,,0.1784953886169393,0.1784953886169393,0.1784953886169393
GHR,-1.901196468100899,,-1.901196468100899,-1.901196468100899,-1.901196468100899
GHRH,-0.7273152472915306,0.2532350527062282,-1.360518672475873,-0.1983071491784933,-21.092142171454388
GHRL,-0.6030050916962307,0.3512868319419006,-1.360518672475873,0.3977086226612929,-44.019371693824844
GHSR,-0.7842037199344579,0.2431459147169711,-1.360518672475873,-0.3791874067375502,-37.64177855685398
GJC2,-0.3433359475365328,0.34545480148377444,-0.999252666038501,0.0152974591084706,-4.806703265511459
GNAQ,-0.23980845498122147,0.35043025049669463,-0.999252666038501,0.245765087485239,-3.3573183697371007
GRAP2,-0.9145315307990023,1.3953549358503419,-1.901196468100899,0.0721334065028944,-1.8290630615980046
GRIN2A,-0.38950594942460626,0.008664286041203366,-0.3956325248384811,-0.3833793740107314,-0.7790118988492125
GRIN2B,-0.5974019599710729,,-0.5974019599710729,-0.5974019599710729,-0.5974019599710729
GRM8,-0.6821735727909355,0.2677280493631268,-1.360518672475873,0.0192379029844644,-34.79085221233771
GRP,-0.28180468204404396,0.1862030835661426,-0.5917718426913918,0.0097407038205137,-2.536242138396396
GRPR,-0.34862184858019546,0.28145780690981026,-1.0325860947358212,0.0097407038205137,-3.83484033438215
GSN,-0.6804691474661108,0.4671393128935843,-1.901196468100899,0.0721334065028944,-20.414074423983323
GSTM1,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
GSTP1,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
GSTT1,-0.943374659083517,,-0.943374659083517,-0.943374659083517,-0.943374659083517
HBEGF,-0.4321712279203445,0.15557576554126012,-0.5496225542810551,-0.2557267970101513,-1.2965136837610336
HGF,-0.2734416648272377,0.5326549286140609,-0.873746924972993,0.6991900349198463,-3.8281833075813276
HLA-DPB1,-0.7851376622656989,,-0.7851376622656989,-0.7851376622656989,-0.7851376622656989
HLA-DQA1,-0.7851376622656989,,-0.7851376622656989,-0.7851376622656989,-0.7851376622656989
HLA-DQA2,-0.7851376622656989,,-0.7851376622656989,-0.7851376622656989,-0.7851376622656989
HLA-DQB1,-0.7851376622656989,,-0.7851376622656989,-0.7851376622656989,-0.7851376622656989
HLA-DRB1,0.11617415727967781,0.5182211084667906,-0.7851376622656989,0.5222216338254775,0.5808707863983891
HLA-DRB3,0.3404289657703175,0.17138393194624416,0.1818124611109777,0.5222216338254775,1.0212868973109526
HLA-E,-0.7851376622656989,,-0.7851376622656989,-0.7851376622656989,-0.7851376622656989
HLCS,-1.1705119419266277,,-1.1705119419266277,-1.1705119419266277,-1.1705119419266277
HP,-0.5429917215563771,0.37034579349054314,-1.7527272831184817,0.1784953886169393,-30.407536407157117
HPSE,-0.6587282536891639,,-0.6587282536891639,-0.6587282536891639,-0.6587282536891639
HRAS,-0.5510799091933958,0.3312364756047689,-0.8066897149118955,-0.0951226532559132,-2.204319636773583
HRG,-1.2714029079889126,0.7115631519544117,-1.993921625236842,-0.5347082327123243,-5.085611631955651
HRH3,-0.03793026582776345,0.31469862622737027,-0.4579357257573662,0.7838558621265488,-0.5310237215886884
HTR1D,-0.6647342172832202,0.26508980783836356,-1.360518672475873,0.0192379029844644,-31.90724242959457
HTR1F,-0.7572177964164238,0.21666994632407305,-1.1762069099477337,-0.467962963672095,-14.387138131912053
HTR2A,-0.7204601452881847,0.23461646422785729,-1.360518672475873,-0.3684312022286047,-30.259326102103756
HTR2C,-0.6714552180911362,0.17102475941701953,-1.1355480737708683,-0.467962963672095,-8.72891783518477
HTR6,-0.7204342299577359,0.19651559798230758,-1.1762069099477337,-0.467962963672095,-12.24738190928151
IAPP,-0.2503236907350568,0.1946672378055176,-0.4579357257573662,0.0142432006435964,-1.7522658351453975
ICOS,0.025452211471403047,0.6686905316077678,-1.0480764095345505,0.7195017661471432,0.1527132688284183
IFNA2,-1.4011841063689765,0.7071242633154868,-1.901196468100899,-0.901171744637054,-2.802368212737953
IFNAR1,-0.901171744637054,,-0.901171744637054,-0.901171744637054,-0.901171744637054
IFNG,-0.8667852197870562,1.46287841643672,-1.901196468100899,0.1676260285267865,-1.7335704395741125
IGF2R,-0.6287705274576149,0.2535887665817879,-1.3298291530646846,-0.0302973919320468,-21.378197933558905
IKBKB,0.6458892830115133,,0.6458892830115133,0.6458892830115133,0.6458892830115133
IL10RA,-1.901196468100899,,-1.901196468100899,-1.901196468100899,-1.901196468100899
IL1B,-0.2537520348278947,,-0.2537520348278947,-0.2537520348278947,-0.2537520348278947
IL1R1,-0.8404536830994633,,-0.8404536830994633,-0.8404536830994633,-0.8404536830994633
IL2,-0.16087929658445235,0.8220462953944822,-1.901196468100899,0.6991900349198463,-1.4479136692600711
IL2RA,-0.6840192465627459,0.8594708839149539,-1.901196468100899,0.1196094216592218,-2.7360769862509837
IL2RB,0.10887239832621097,0.39313200894741623,-0.437120333469231,0.6991900349198463,0.6532343899572658
IL2RG,-0.17828029687766186,0.840232511226782,-1.901196468100899,0.6991900349198463,-1.2479620781436331
IL3,-0.26764025404724195,0.510453794479051,-1.0480764095345505,0.7195017661471432,-2.944042794519661
IL4,-0.6430062416269445,1.1046437090018455,-1.901196468100899,0.1676260285267865,-1.9290187248808337
IL5,0.21807094468529936,0.3221157425860374,-0.1954482853067212,0.6991900349198463,1.0903547234264968
IL5RA,0.21807094468529936,0.3221157425860374,-0.1954482853067212,0.6991900349198463,1.0903547234264968
IL6ST,0.1676260285267865,,0.1676260285267865,0.1676260285267865,0.1676260285267865
IL7,-0.6430062416269445,1.1046437090018455,-1.901196468100899,0.1676260285267865,-1.9290187248808337
IL7R,-0.8667852197870562,1.46287841643672,-1.901196468100899,0.1676260285267865,-1.7335704395741125
INPPL1,-0.437120333469231,,-0.437120333469231,-0.437120333469231,-0.437120333469231
IRAK1,-0.4929166784717722,,-0.4929166784717722,-0.4929166784717722,-0.4929166784717722
IRS1,-0.629338254258375,1.1147953429085538,-1.901196468100899,0.1784953886169393,-1.888014762775125
ITGA2,-0.6333058418119394,0.4313450809913764,-1.7527272831184817,-0.1577439437870591,-8.866281785367152
ITGA2B,-0.4274193962249475,1.031470155127636,-1.993921625236842,0.6369131314495409,-3.41935516979958
ITGA4,-0.0811051990358961,,-0.0811051990358961,-0.0811051990358961,-0.0811051990358961
ITGAV,0.3447215513531354,,0.3447215513531354,0.3447215513531354,0.3447215513531354
ITGB3,-0.2992248161063557,0.6962953741561234,-1.993921625236842,0.6369131314495409,-5.685271506020758
ITK,0.1885610217331716,,0.1885610217331716,0.1885610217331716,0.1885610217331716
JAK1,-0.3464265752247306,0.8325392288633799,-1.9788186985822251,0.7943008267116998,-3.8106923274720366
JAK2,-0.31496012268385803,0.8183778703087393,-1.9788186985822251,0.7943008267116998,-5.354322085625586
JAK3,0.21807094468529936,0.3221157425860374,-0.1954482853067212,0.6991900349198463,1.0903547234264968
KAT5,-0.1653136832911652,,-0.1653136832911652,-0.1653136832911652,-0.1653136832911652
KCNMA1,-0.7734495813219016,0.3473902617638881,-1.7527272831184817,-0.2887825554547358,-17.789340370403735
KCNQ2,-0.2004136481148748,,-0.2004136481148748,-0.2004136481148748,-0.2004136481148748
KDR,-0.4911643324698271,,-0.4911643324698271,-0.4911643324698271,-0.4911643324698271
KNG1,-0.33650577510175633,0.6514832791973412,-1.360518672475873,2.69020138254721,-57.878993317502086
KRAS,-0.5610400598844144,0.28772247928731687,-0.8066897149118955,-0.0951226532559132,-2.805200299422072
KRT16,-0.8121285238540046,0.5109514397865015,-1.7549956285381008,-0.2887825554547358,-9.745542286248055
KRT8,-1.1293390879283,,-1.1293390879283,-1.1293390879283,-1.1293390879283
LDLR,-0.7087376151228698,0.24155889872309702,-1.3298291530646846,-0.2008629138890967,-17.009702762948876
LDLRAP1,-0.7156591727573031,0.24454233150328283,-1.3298291530646846,-0.2008629138890967,-16.46016097341797
LIG4,-0.28474807583188344,0.25393696519554687,-0.5763823945868634,-0.1125481496176217,-0.8542442274956503
LPAR1,-0.04529631776685498,0.8272025288927718,-0.7742453080292844,2.69020138254721,-2.717779066011299
LPAR2,-0.04529631776685498,0.8272025288927718,-0.7742453080292844,2.69020138254721,-2.717779066011299
LRP1,-1.7549956285381008,,-1.7549956285381008,-1.7549956285381008,-1.7549956285381008
LRP2,-0.5162764946343028,0.20725200519101963,-0.7238184736771327,-0.2008629138890967,-2.581382473171514
