Gene,Mean Difference in -log(BH)
HTR2C,-0.7196876468310536
IGHG3,-1.0480764095345505
IL1B,-0.482013522098871
IL2RA,0.19360153101518074
IL6,-1.9788186985822251
IRAK1,2.580384974496262
IRAK4,2.580384974496262
IRS1,-0.1507037522029968
JAK2,-0.6587282536891639
KIT,-0.4572275253496576
KL,-0.3550529343007707
KNG1,-0.6127669849131117
KRT16,-0.3507822625985655
LTB,-0.7973205895398188
LY96,1.618671028433667
MAP3K7,-0.24695380641250608
MAP3K8,-0.4929166784717722
MET,-0.6587282536891639
MTOR,0.7093459005334948
MYD88,2.580384974496262
NCAM1,0.10778674882553216
NCOA3,-0.052708222838277585
NFKB1,-0.3213097014854765
NFKBIA,-0.724809404776563
NGF,-0.4387633123015213
NOS2,-0.2642539292953962
NPY,-0.6254878724851984
NR1I2,-0.36980630169212453
NRG1,-0.6587282536891639
OPRD1,-0.6587282536891639
OPRK1,-0.6337979677861898
OXT,-0.1752292789283123
P2RY12,-0.23895179897882368
P2RY2,-0.427521145551303
PALB2,0.5222216338254775
PARP1,0.0479445569449783
PDGFA,-0.6587282536891639
PDGFRA,-0.013761307957674052
PIK3CA,0.2577681538988328
PIK3CB,0.12839444419460597
PIK3CD,0.020230890615341224
PLAUR,-0.5347082327123243
POMC,-0.6630824141715248
PPARA,-1.1242436096639352
PPARG,-0.3985735649169664
PPBP,-0.34150049512171193
PTHLH,-0.1861554054838198
PTPN11,0.1808246557315165
PTPN6,0.1676260285267865
PTPRA,-0.40471600294608034
RAMP1,-0.4713167667672469
RASGRP1,0.4540313939401574
RHOA,-0.2557267970101513
RIPK1,-0.22603943189139125
RLN2,-0.4713167667672469
S1PR1,-0.08377241109341738
SAA1,-0.8365768384064802
SERPINC1,0.019985956575157893
SF3B1,0.1818124611109777
SHC1,-0.1507037522029968
SLC18A2,-0.5974019599710729
SLC22A1,0.18223884501920917
SLC6A3,-0.2661335537870224
SLC6A4,-0.5157184432620046
SLCO1B1,-0.0850320728298843
SPTBN4,-0.6587282536891639
SPTBN5,-0.6587282536891639
SRSF2,0.1818124611109777
SST,-0.026349513528339374
SSTR1,-0.047392517990549145
TAB2,-0.24695380641250608
TAB3,2.580384974496262
TAC1,-0.8291411514213198
TAS2R50,-0.6337979677861898
TEK,0.020230890615341224
TICAM1,2.580384974496262
TLR3,2.580384974496262
TLR4,-0.4713167667672469
TP53,-0.1125481496176217
TPMT,0.7943008267116998
TRAF6,2.580384974496262
TRH,-0.5100084981472826
TSHR,-0.7062071514303319
TTN,-0.5304319047344669
TTR,-0.8830400778091878
TXNRD2,-0.8698317743030746
UTS2,-0.7575735137416671
UTS2B,-0.7575735137416671
UTS2R,-0.427521145551303
VIP,-0.7742453080292844
VWF,0.656957082371072
WNT5A,-0.7529902115837217
