Gene,Mean Difference in -log(BH)
FGA,-0.7291971097000821
FGF1,0.1885610217331716
FGF2,0.7093459005334948
FGFR1,0.08877102222364215
FGFR2,0.13282774049130947
FGFR3,0.11752386940411659
FGFR4,0.3172528023744974
FKBP1A,0.44455324274570174
FLT1,0.06303266609537697
FLT3,0.09976458132185284
FLT4,0.06303266609537697
FMO1,-0.49230002086644253
FMO3,-0.35407237645773054
FRK,0.0447967858307993
FYN,0.41938477174102484
GABRA1,-0.5914051827163961
GABRB2,-0.1655406646250501
GABRB3,-0.1655406646250501
GARS,-0.3896330086871673
GATM,-0.3896330086871673
GCAT,-0.3896330086871673
GCSH,-0.3896330086871673
GJA1,-0.999252666038501
GLDC,-0.3896330086871673
GLP1R,0.2385611311535278
GLRA1,-0.3896330086871673
GLRA2,-0.3896330086871673
GLRA3,-0.3896330086871673
GLRB,-0.3896330086871673
GLYAT,-0.3896330086871673
GNMT,-0.3896330086871673
GNRHR,-0.6421798665094163
GPR18,-0.3896330086871673
GRIN1,-0.45410918316981136
GRIN2A,-0.42831871337675376
GRIN2B,-0.4763866057985723
GRIN2C,-0.3896330086871673
GRIN3A,-0.37314473762286804
GRIN3B,-0.3896330086871673
GRM5,-0.4140710556179092
GSS,-0.3896330086871673
GSTM1,-0.943374659083517
GSTP1,-0.5907475193404483
GSTT1,-0.943374659083517
HCAR2,-0.0620793681923093
HCAR3,-0.0620793681923093
HCK,-0.9458878868462754
HDAC2,-0.060574558279710346
HIF1A,-0.999252666038501
HLCS,-1.1705119419266277
HPSE,-0.15619585579870335
HRH1,-0.5047315766722476
HRH2,-0.45672016875638355
HRH3,-0.29339757626991325
HRH4,-0.46108960858940656
HTR1A,-0.42132466002989466
HTR1B,-0.40358449503283966
HTR1D,-0.3985570958383573
HTR1E,-0.4769746167189863
HTR1F,-0.07551249609715502
HTR2A,-0.45169984342035935
HTR2B,-0.3888115157045382
HTR2C,-0.46027515385580703
HTR3A,-0.4824512851606408
HTR4,-0.596203513472795
HTR5A,-0.46564080844219996
HTR6,-0.46351550341892295
HTR7,-0.4510171698097571
IFNG,0.7943008267116998
IKBKB,-0.4929166784717722
IL1B,-0.2537520348278947
IL1R1,-0.8404536830994633
IL2,-0.17700910551292232
IL2RA,0.08578702040977144
IL2RB,0.08578702040977144
IL2RG,-0.037919431823749704
IL3RA,-0.3689605682963659
IL6,-1.9788186985822251
ITGA2B,-0.00253692498144531
ITGA4,-0.11882601332882044
ITGB3,-0.16179029036679493
ITK,0.1885610217331716
JAK1,-0.6140616988985568
JAK2,-0.6140616988985568
JAK3,-0.5183583503190577
JUN,-0.3791874067375502
KCNA1,-0.42693534154258117
KCND2,-0.4235390080141967
KCND3,-0.4235390080141967
KCNH2,-0.4933608256123839
KCNQ2,-0.42693534154258117
KCNQ3,-0.42693534154258117
KDR,-0.11261339290211701
KIT,0.2052727016055765
KLK1,-0.7606499747302051
KRT8,-1.0120386970902733
LCK,0.20630464479491017
LHCGR,-0.2741025828005797
LRP1,-1.0120386970902733
LTA4H,-0.5297276125581747
LYN,-0.10936591231177281
MAOA,-0.25229617794798
MAOB,-0.44702921751720126
MAP2K1,-0.9458878868462754
MAP2K2,-0.9458878868462754
MAP3K2,-0.9458878868462754
MAPK11,0.0447967858307993
MAPK3,-0.9239249681871975
MCCC1,-1.1705119419266277
MCCC2,-1.1705119419266277
MET,-0.5460224975591581
MME,0.2385611311535278
MMP2,-0.5297276125581747
MMP9,-0.4745324970121187
MPO,-0.2601376532133731
MT1A,-0.943374659083517
MT2A,-0.943374659083517
MTOR,0.7093459005334948
NDUFC2,-0.999252666038501
NFATC1,-0.527403940076514
NFKB1,0.1878986383258936
NNMT,-0.0620793681923093
NOS2,-0.4874833813163697
NPPB,-0.999252666038501
NPY2R,-0.1580581771887512
NQO1,-0.943374659083517
NR0B1,-0.4874833813163697
NR1I2,-0.37440674708567084
NR3C1,-0.4874833813163697
NT5E,-0.1855737652282201
NTRK1,-0.30344808735443074
NTRK2,-0.42693534154258117
OPRD1,0.03435024407350276
OPRK1,0.009451573868250896
OPRM1,0.011380988335758168
ORM1,-0.4785042541198701
P2RY12,-0.004232515983509885
PAH,-0.5091247516531388
PC,-1.1705119419266277
PCCA,-1.1705119419266277
PCCB,-1.1705119419266277
PDE3A,-0.060574558279710346
PDE4A,-0.06881460414162091
PDE4B,-0.2709403779486024
PDE5A,-0.06881460414162091
PDGFRA,-0.03135117762592919
PDGFRB,0.1828766814517923
PGR,-0.390678988478293
PGRMC1,-0.05340049792814751
PIK3CA,-0.3383156358842629
PIK3CB,-0.3383156358842629
PIK3CD,-0.3383156358842629
PIPOX,-0.3896330086871673
PLA2G1B,-0.4929166784717722
PLA2G4A,-0.037919431823749704
PLAT,-0.2083824715407445
PLAUR,-0.7291971097000821
PLG,-0.7375845403747816
PPARD,-0.4584450770745745
PPARG,0.006511619646111355
PRG2,-0.3689605682963659
PRKDC,-0.3383156358842629
PRSS1,-0.7606499747302051
PTGDR2,-0.9239249681871975
PTGIR,0.12942711957853703
PTGIS,0.3742117306595141
PTGS1,-0.2876500129719229
PTGS2,-0.17464645874371584
PTK6,-0.5067190825917264
QPRT,-0.0620793681923093
RAF1,0.0447967858307993
RET,-0.18249885172825486
RYR1,-0.3383156358842629
S100A4,-0.2098084951311083
SCN10A,-0.5362468973822567
SCN2A,-0.1655406646250501
SCN4A,-0.1655406646250501
SCN5A,-0.3231047935271061
SDC2,-0.3689605682963659
SELE,-0.999252666038501
SELP,-0.15619585579870335
SERPINB2,-1.0120386970902733
SERPINC1,-0.16393832379691356
SERPINE1,-0.7291971097000821
SH2B3,0.1885610217331716
SHBG,-0.5782012225969422
SHMT1,-0.3896330086871673
SHMT2,-0.3896330086871673
SI,-0.30419400845189015
SIGMAR1,-0.34290886041031726
SLC10A1,-0.3337073330542832
SLC16A1,0.16303055644021544
SLC16A10,0.20054887721230288
SLC16A3,-0.0620793681923093
SLC18A2,-0.7882990407826523
SLC22A1,-0.42988869019291553
SLC22A11,-0.29576164080518075
SLC22A12,-1.009051765619958
SLC22A2,-0.45700073509252276
SLC22A3,-0.5632163761099894
SLC22A4,-0.49763849444961317
SLC22A5,-0.5543667249553833
SLC22A6,-0.45469144429985875
SLC22A8,-0.2999778288328588
SLC28A1,-0.244250962419704
SLC28A3,-0.6048911261083845
SLC29A2,-0.244250962419704
SLC31A1,-0.943374659083517
SLC32A1,-0.3896330086871673
SLC46A1,-0.4929166784717722
SLC47A1,0.7093459005334948
SLC5A6,-1.1705119419266277
SLC5A8,-0.0620793681923093
SLC6A2,-0.5142006549340129
SLC6A3,-0.5079395434293947
SLC6A4,-0.5182527126419469
SLC6A5,-0.3896330086871673
SLC6A9,-0.3896330086871673
SLC7A11,-0.4929166784717722
SLC7A5,0.8458401081791495
SLC7A8,0.8458401081791495
SLCO1A2,-0.31103150936370016
SLCO1B1,0.02109383444818694
SLCO1B3,-0.23144710269470048
SLCO1C1,-0.4569307938774507
SLCO2B1,-0.2960808568719888
SLCO4A1,-0.4569307938774507
SMPD1,-0.5812260242880125
SOD1,-0.943374659083517
SRC,0.04170571170331223
SST,-0.13295570055790834
SSTR1,-0.1266800814001976
SSTR2,-0.1266800814001976
SSTR3,-0.6338493701217676
SSTR5,-0.1266800814001976
STAT5B,0.41938477174102484
TAAR1,-1.2871471573376765
TBXAS1,-0.4929166784717722
TDO2,0.9818616389731174
TEK,-0.2316215319139765
TERT,-0.244250962419704
TFPI,0.0038239269658308
THBD,-0.2083824715407445
TK1,-0.244250962419704
TLR4,-0.26534948335938674
TNF,-0.23121552296492265
TNNC1,-0.2098084951311083
TPMT,0.7943008267116998
TTR,-0.9144405284286306
UGT1A1,0.1905999476142033
UGT1A10,-1.009051765619958
UGT1A3,0.20060024671649473
UGT1A4,-0.522252248190317
UGT1A6,-0.1655406646250501
UGT1A8,0.12104023119968303
UGT1A9,-0.26367294170113603
UGT2B15,1.2998114387403632
UGT2B4,0.5292095936148797
UGT2B7,0.1439226077366428
VCAM1,-0.999252666038501
VEGFA,-0.4615563369459574
VKORC1,-0.2148060827133378
XDH,-0.2702153901924082
YES1,0.41938477174102484
