Gene,Adverse Event Count,Adverse Event,All Adverse Event Counts,Adverse event mean -log(BH) diff,All Adverse events mean -log(BH) diff
CXCL10,0.0,Hemorrhage,63,0.0,-0.0962009250146735
CXCL10,0.0,Gastric ulcer,63,0.0,-0.0962009250146735
CXCL10,0.0,Tardive Dyskinesia,63,0.0,-0.0962009250146735
CXCL10,0.0,Delirium,63,0.0,-0.0962009250146735
CXCL10,0.0,Deep Vein Thrombosis,63,0.0,-0.0962009250146735
CXCL10,0.0,Cerebral Infarction,63,0.0,-0.0962009250146735
CXCL10,0.0,Sepsis,63,0.0,-0.0962009250146735
CXCL10,0.0,Pancreatitis,63,0.0,-0.0962009250146735
ACKR3,0.0,Deep Vein Thrombosis,60,0.0,-0.04529631776685497
ACKR3,0.0,Thrombocytopenia,60,0.0,-0.04529631776685497
ACKR3,0.0,Cerebral Infarction,60,0.0,-0.04529631776685497
ACKR3,0.0,Delirium,60,0.0,-0.04529631776685497
ACKR3,0.0,Edema,60,0.0,-0.04529631776685497
ACKR3,0.0,Gastric ulcer,60,0.0,-0.04529631776685497
ACKR3,0.0,Hemorrhage,60,0.0,-0.04529631776685497
ACKR3,0.0,Hyperlipidemia,60,0.0,-0.04529631776685497
ACKR3,0.0,Myocardial Infarction,60,0.0,-0.04529631776685497
ACKR3,0.0,Pancreatitis,60,0.0,-0.04529631776685497
ACKR3,60.0,Pneumonia,60,-0.04529631776685498,-0.04529631776685497
ACKR3,0.0,Proteinuria,60,0.0,-0.04529631776685497
ACKR3,0.0,Pulmonary Edema,60,0.0,-0.04529631776685497
ACKR3,0.0,Sepsis,60,0.0,-0.04529631776685497
ACKR3,0.0,Tardive Dyskinesia,60,0.0,-0.04529631776685497
ACKR3,0.0,Peripheral Neuropathy,60,0.0,-0.04529631776685497
CXCR4,1.0,Thrombocytopenia,56,-0.1125481496176217,-0.6685462898767873
CXCR4,55.0,Myocardial Infarction,56,-0.6786553469724086,-0.6685462898767873
CXCR4,0.0,Deep Vein Thrombosis,56,0.0,-0.6685462898767873
CXCR4,0.0,Tardive Dyskinesia,56,0.0,-0.6685462898767873
CXCR4,0.0,Delirium,56,0.0,-0.6685462898767873
CXCR4,0.0,Edema,56,0.0,-0.6685462898767873
CXCR4,0.0,Gastric ulcer,56,0.0,-0.6685462898767873
CXCR4,0.0,Hyperlipidemia,56,0.0,-0.6685462898767873
CXCR4,0.0,Hemorrhage,56,0.0,-0.6685462898767873
CXCR4,0.0,Pancreatitis,56,0.0,-0.6685462898767873
CXCR4,0.0,Cerebral Infarction,56,0.0,-0.6685462898767873
CXCR4,0.0,Peripheral Neuropathy,56,0.0,-0.6685462898767873
CXCR4,0.0,Pneumonia,56,0.0,-0.6685462898767873
CXCR4,0.0,Proteinuria,56,0.0,-0.6685462898767873
CXCR4,0.0,Pulmonary Edema,56,0.0,-0.6685462898767873
CXCR4,0.0,Sepsis,56,0.0,-0.6685462898767873
CNR2,0.0,Hemorrhage,55,0.0,-0.6786553469724086
CNR2,0.0,Cerebral Infarction,55,0.0,-0.6786553469724086
CNR2,0.0,Deep Vein Thrombosis,55,0.0,-0.6786553469724086
CNR2,0.0,Delirium,55,0.0,-0.6786553469724086
CNR2,0.0,Edema,55,0.0,-0.6786553469724086
CNR2,0.0,Gastric ulcer,55,0.0,-0.6786553469724086
CNR2,0.0,Pulmonary Edema,55,0.0,-0.6786553469724086
CNR2,0.0,Hyperlipidemia,55,0.0,-0.6786553469724086
CNR2,55.0,Myocardial Infarction,55,-0.6786553469724086,-0.6786553469724086
CNR2,0.0,Pancreatitis,55,0.0,-0.6786553469724086
CNR2,0.0,Peripheral Neuropathy,55,0.0,-0.6786553469724086
CNR2,0.0,Pneumonia,55,0.0,-0.6786553469724086
CNR2,0.0,Proteinuria,55,0.0,-0.6786553469724086
CXCR1,0.0,Thrombocytopenia,55,0.0,-0.6786553469724086
CXCR2,0.0,Thrombocytopenia,55,0.0,-0.6786553469724086
CXCR1,0.0,Tardive Dyskinesia,55,0.0,-0.6786553469724086
CXCR1,0.0,Sepsis,55,0.0,-0.6786553469724086
CXCR1,0.0,Pulmonary Edema,55,0.0,-0.6786553469724086
CXCR1,0.0,Proteinuria,55,0.0,-0.6786553469724086
CXCR1,0.0,Pneumonia,55,0.0,-0.6786553469724086
CXCR1,0.0,Peripheral Neuropathy,55,0.0,-0.6786553469724086
CXCR1,0.0,Pancreatitis,55,0.0,-0.6786553469724086
CXCR1,55.0,Myocardial Infarction,55,-0.6786553469724086,-0.6786553469724086
CXCR1,0.0,Hyperlipidemia,55,0.0,-0.6786553469724086
CXCR1,0.0,Hemorrhage,55,0.0,-0.6786553469724086
CXCR1,0.0,Gastric ulcer,55,0.0,-0.6786553469724086
CXCR1,0.0,Edema,55,0.0,-0.6786553469724086
CXCR1,0.0,Delirium,55,0.0,-0.6786553469724086
CXCR1,0.0,Deep Vein Thrombosis,55,0.0,-0.6786553469724086
GPER1,0.0,Thrombocytopenia,55,0.0,-0.6786553469724086
CNR2,0.0,Sepsis,55,0.0,-0.6786553469724086
CXCR2,0.0,Deep Vein Thrombosis,55,0.0,-0.6786553469724086
GPER1,0.0,Tardive Dyskinesia,55,0.0,-0.6786553469724086
CXCR2,0.0,Delirium,55,0.0,-0.6786553469724086
CNR2,0.0,Thrombocytopenia,55,0.0,-0.6786553469724086
CXCR2,0.0,Tardive Dyskinesia,55,0.0,-0.6786553469724086
CXCR2,0.0,Sepsis,55,0.0,-0.6786553469724086
CXCR2,0.0,Pulmonary Edema,55,0.0,-0.6786553469724086
CXCR2,0.0,Proteinuria,55,0.0,-0.6786553469724086
CXCR2,0.0,Pneumonia,55,0.0,-0.6786553469724086
CXCR2,0.0,Peripheral Neuropathy,55,0.0,-0.6786553469724086
CXCR2,0.0,Pancreatitis,55,0.0,-0.6786553469724086
CXCR2,55.0,Myocardial Infarction,55,-0.6786553469724086,-0.6786553469724086
CXCR2,0.0,Hyperlipidemia,55,0.0,-0.6786553469724086
CXCR2,0.0,Hemorrhage,55,0.0,-0.6786553469724086
CXCR2,0.0,Gastric ulcer,55,0.0,-0.6786553469724086
CXCR2,0.0,Edema,55,0.0,-0.6786553469724086
CXCR2,0.0,Cerebral Infarction,55,0.0,-0.6786553469724086
GPER1,0.0,Sepsis,55,0.0,-0.6786553469724086
CNR2,0.0,Tardive Dyskinesia,55,0.0,-0.6786553469724086
GPER1,0.0,Deep Vein Thrombosis,55,0.0,-0.6786553469724086
GPER1,0.0,Delirium,55,0.0,-0.6786553469724086
GPER1,0.0,Edema,55,0.0,-0.6786553469724086
GPER1,0.0,Gastric ulcer,55,0.0,-0.6786553469724086
GPER1,0.0,Hemorrhage,55,0.0,-0.6786553469724086
GPER1,0.0,Hyperlipidemia,55,0.0,-0.6786553469724086
GPER1,55.0,Myocardial Infarction,55,-0.6786553469724086,-0.6786553469724086
GPER1,0.0,Pancreatitis,55,0.0,-0.6786553469724086
GPER1,0.0,Peripheral Neuropathy,55,0.0,-0.6786553469724086
GPER1,0.0,Pneumonia,55,0.0,-0.6786553469724086
GPER1,0.0,Proteinuria,55,0.0,-0.6786553469724086
GPER1,0.0,Pulmonary Edema,55,0.0,-0.6786553469724086
GPER1,0.0,Cerebral Infarction,55,0.0,-0.6786553469724086
CXCR1,0.0,Cerebral Infarction,55,0.0,-0.6786553469724086
CCL16,0.0,Deep Vein Thrombosis,53,0.0,-0.6850607278922985
CCL16,0.0,Cerebral Infarction,53,0.0,-0.6850607278922985
CCL16,0.0,Tardive Dyskinesia,53,0.0,-0.6850607278922985
CCL16,0.0,Pulmonary Edema,53,0.0,-0.6850607278922985
CCL16,0.0,Proteinuria,53,0.0,-0.6850607278922985
CCL16,0.0,Pneumonia,53,0.0,-0.6850607278922985
CCL16,0.0,Peripheral Neuropathy,53,0.0,-0.6850607278922985
CCL16,0.0,Pancreatitis,53,0.0,-0.6850607278922985
CCL16,53.0,Myocardial Infarction,53,-0.6850607278922985,-0.6850607278922985
CCL16,0.0,Hyperlipidemia,53,0.0,-0.6850607278922985
CCL16,0.0,Hemorrhage,53,0.0,-0.6850607278922985
CCL16,0.0,Gastric ulcer,53,0.0,-0.6850607278922985
CCL16,0.0,Edema,53,0.0,-0.6850607278922985
CCL16,0.0,Delirium,53,0.0,-0.6850607278922985
CCL16,0.0,Thrombocytopenia,53,0.0,-0.6850607278922985
CCL16,0.0,Sepsis,53,0.0,-0.6850607278922985
ALB,0.0,Peripheral Neuropathy,50,0.0,-0.42798444048550294
ALB,0.0,Tardive Dyskinesia,50,0.0,-0.42798444048550294
ALB,1.0,Thrombocytopenia,50,0.5222216338254775,-0.42798444048550294
ALB,0.0,Pulmonary Edema,50,0.0,-0.42798444048550294
ALB,0.0,Proteinuria,50,0.0,-0.42798444048550294
ALB,0.0,Pneumonia,50,0.0,-0.42798444048550294
ALB,4.0,Pancreatitis,50,-0.052708222838277585,-0.42798444048550294
ALB,34.0,Myocardial Infarction,50,-0.6313215713336929,-0.42798444048550294
ALB,0.0,Hyperlipidemia,50,0.0,-0.42798444048550294
ALB,0.0,Hemorrhage,50,0.0,-0.42798444048550294
ALB,0.0,Gastric ulcer,50,0.0,-0.42798444048550294
ALB,0.0,Edema,50,0.0,-0.42798444048550294
ALB,0.0,Delirium,50,0.0,-0.42798444048550294
ALB,0.0,Deep Vein Thrombosis,50,0.0,-0.42798444048550294
ALB,0.0,Cerebral Infarction,50,0.0,-0.42798444048550294
ALB,11.0,Sepsis,50,-0.022334303763814192,-0.42798444048550294
HTR1E,0.0,Pneumonia,47,0.0,-0.6614528378432036
HTR1E,0.0,Proteinuria,47,0.0,-0.6614528378432036
HTR1E,0.0,Peripheral Neuropathy,47,0.0,-0.6614528378432036
HTR1E,0.0,Thrombocytopenia,47,0.0,-0.6614528378432036
HTR1E,0.0,Pulmonary Edema,47,0.0,-0.6614528378432036
HTR1E,47.0,Myocardial Infarction,47,-0.6614528378432036,-0.6614528378432036
HTR1E,0.0,Sepsis,47,0.0,-0.6614528378432036
HTR1E,0.0,Pancreatitis,47,0.0,-0.6614528378432036
HTR1E,0.0,Hyperlipidemia,47,0.0,-0.6614528378432036
HTR1E,0.0,Tardive Dyskinesia,47,0.0,-0.6614528378432036
HTR1E,0.0,Gastric ulcer,47,0.0,-0.6614528378432036
HTR1E,0.0,Edema,47,0.0,-0.6614528378432036
HTR1E,0.0,Delirium,47,0.0,-0.6614528378432036
HTR1E,0.0,Deep Vein Thrombosis,47,0.0,-0.6614528378432036
HTR1E,0.0,Cerebral Infarction,47,0.0,-0.6614528378432036
HTR1E,0.0,Hemorrhage,47,0.0,-0.6614528378432036
GPR65,0.0,Peripheral Neuropathy,46,0.0,-0.7575735137416671
GPR65,0.0,Edema,46,0.0,-0.7575735137416671
GPR65,0.0,Gastric ulcer,46,0.0,-0.7575735137416671
GPR65,0.0,Hemorrhage,46,0.0,-0.7575735137416671
GPR65,0.0,Hyperlipidemia,46,0.0,-0.7575735137416671
GPR65,46.0,Myocardial Infarction,46,-0.7575735137416671,-0.7575735137416671
GPR65,0.0,Pancreatitis,46,0.0,-0.7575735137416671
GPR65,0.0,Delirium,46,0.0,-0.7575735137416671
GPR65,0.0,Pneumonia,46,0.0,-0.7575735137416671
GPR65,0.0,Proteinuria,46,0.0,-0.7575735137416671
GPR65,0.0,Sepsis,46,0.0,-0.7575735137416671
GPR65,0.0,Tardive Dyskinesia,46,0.0,-0.7575735137416671
GPR65,0.0,Deep Vein Thrombosis,46,0.0,-0.7575735137416671
GPR65,0.0,Thrombocytopenia,46,0.0,-0.7575735137416671
GPR65,0.0,Pulmonary Edema,46,0.0,-0.7575735137416671
UTS2B,0.0,Pulmonary Edema,46,0.0,-0.7575735137416671
UTS2B,0.0,Cerebral Infarction,46,0.0,-0.7575735137416671
UTS2B,0.0,Deep Vein Thrombosis,46,0.0,-0.7575735137416671
CHRM1,0.0,Sepsis,46,0.0,-0.7575735137416671
CHRM1,0.0,Pulmonary Edema,46,0.0,-0.7575735137416671
CHRM1,0.0,Proteinuria,46,0.0,-0.7575735137416671
CHRM1,0.0,Pneumonia,46,0.0,-0.7575735137416671
CHRM1,0.0,Peripheral Neuropathy,46,0.0,-0.7575735137416671
CHRM1,0.0,Pancreatitis,46,0.0,-0.7575735137416671
CHRM1,46.0,Myocardial Infarction,46,-0.7575735137416671,-0.7575735137416671
CHRM1,0.0,Hyperlipidemia,46,0.0,-0.7575735137416671
CHRM1,0.0,Hemorrhage,46,0.0,-0.7575735137416671
CHRM1,0.0,Gastric ulcer,46,0.0,-0.7575735137416671
CHRM1,0.0,Edema,46,0.0,-0.7575735137416671
CHRM1,0.0,Delirium,46,0.0,-0.7575735137416671
CHRM1,0.0,Deep Vein Thrombosis,46,0.0,-0.7575735137416671
CHRM1,0.0,Cerebral Infarction,46,0.0,-0.7575735137416671
CHRM1,0.0,Tardive Dyskinesia,46,0.0,-0.7575735137416671
CHRM1,0.0,Thrombocytopenia,46,0.0,-0.7575735137416671
UTS2B,0.0,Thrombocytopenia,46,0.0,-0.7575735137416671
UTS2B,0.0,Tardive Dyskinesia,46,0.0,-0.7575735137416671
UTS2B,0.0,Sepsis,46,0.0,-0.7575735137416671
UTS2B,0.0,Proteinuria,46,0.0,-0.7575735137416671
UTS2B,0.0,Pneumonia,46,0.0,-0.7575735137416671
UTS2B,0.0,Peripheral Neuropathy,46,0.0,-0.7575735137416671
UTS2B,0.0,Pancreatitis,46,0.0,-0.7575735137416671
UTS2B,46.0,Myocardial Infarction,46,-0.7575735137416671,-0.7575735137416671
UTS2B,0.0,Hyperlipidemia,46,0.0,-0.7575735137416671
UTS2B,0.0,Hemorrhage,46,0.0,-0.7575735137416671
UTS2B,0.0,Gastric ulcer,46,0.0,-0.7575735137416671
UTS2B,0.0,Edema,46,0.0,-0.7575735137416671
UTS2B,0.0,Delirium,46,0.0,-0.7575735137416671
GPR65,0.0,Cerebral Infarction,46,0.0,-0.7575735137416671
CHRM3,0.0,Tardive Dyskinesia,45,0.0,-0.7557943475878404
CHRM3,0.0,Pneumonia,45,0.0,-0.7557943475878404
CHRM3,0.0,Hyperlipidemia,45,0.0,-0.7557943475878404
CHRM3,0.0,Gastric ulcer,45,0.0,-0.7557943475878404
CHRM3,0.0,Edema,45,0.0,-0.7557943475878404
CHRM3,45.0,Myocardial Infarction,45,-0.7557943475878404,-0.7557943475878404
CHRM3,0.0,Delirium,45,0.0,-0.7557943475878404
CHRM3,0.0,Deep Vein Thrombosis,45,0.0,-0.7557943475878404
CHRM3,0.0,Cerebral Infarction,45,0.0,-0.7557943475878404
CHRM3,0.0,Pancreatitis,45,0.0,-0.7557943475878404
CHRM3,0.0,Peripheral Neuropathy,45,0.0,-0.7557943475878404
CHRM3,0.0,Proteinuria,45,0.0,-0.7557943475878404
CHRM3,0.0,Pulmonary Edema,45,0.0,-0.7557943475878404
CHRM3,0.0,Sepsis,45,0.0,-0.7557943475878404
CHRM3,0.0,Thrombocytopenia,45,0.0,-0.7557943475878404
CHRM3,0.0,Hemorrhage,45,0.0,-0.7557943475878404
CCR5,24.0,Sepsis,30,-0.047392517990549145,-0.13851796617030415
CCR5,0.0,Pulmonary Edema,30,0.0,-0.13851796617030415
CCR5,0.0,Proteinuria,30,0.0,-0.13851796617030415
CCR5,0.0,Pneumonia,30,0.0,-0.13851796617030415
CCR5,0.0,Peripheral Neuropathy,30,0.0,-0.13851796617030415
CCR5,0.0,Pancreatitis,30,0.0,-0.13851796617030415
CCR5,4.0,Myocardial Infarction,30,-0.6337979677861898,-0.13851796617030415
CCR5,2.0,Hyperlipidemia,30,-0.24146334109559306,-0.13851796617030415
CCR5,0.0,Hemorrhage,30,0.0,-0.13851796617030415
CCR5,0.0,Gastric ulcer,30,0.0,-0.13851796617030415
CCR5,0.0,Edema,30,0.0,-0.13851796617030415
CCR5,0.0,Delirium,30,0.0,-0.13851796617030415
CCR5,0.0,Cerebral Infarction,30,0.0,-0.13851796617030415
CCR5,0.0,Deep Vein Thrombosis,30,0.0,-0.13851796617030415
CCR5,0.0,Thrombocytopenia,30,0.0,-0.13851796617030415
CCR5,0.0,Tardive Dyskinesia,30,0.0,-0.13851796617030415
TSHR,0.0,Delirium,26,0.0,-0.7062071514303319
TSHR,0.0,Edema,26,0.0,-0.7062071514303319
TSHR,0.0,Gastric ulcer,26,0.0,-0.7062071514303319
TSHR,0.0,Hemorrhage,26,0.0,-0.7062071514303319
TSHR,26.0,Myocardial Infarction,26,-0.7062071514303319,-0.7062071514303319
TSHR,0.0,Pancreatitis,26,0.0,-0.7062071514303319
CALCR,0.0,Deep Vein Thrombosis,26,0.0,-0.7062071514303319
TSHR,0.0,Pneumonia,26,0.0,-0.7062071514303319
TSHR,0.0,Proteinuria,26,0.0,-0.7062071514303319
TSHR,0.0,Pulmonary Edema,26,0.0,-0.7062071514303319
TSHR,0.0,Sepsis,26,0.0,-0.7062071514303319
TSHR,0.0,Tardive Dyskinesia,26,0.0,-0.7062071514303319
TSHR,0.0,Thrombocytopenia,26,0.0,-0.7062071514303319
CALCR,0.0,Cerebral Infarction,26,0.0,-0.7062071514303319
TSHR,0.0,Peripheral Neuropathy,26,0.0,-0.7062071514303319
CALCR,0.0,Delirium,26,0.0,-0.7062071514303319
CALCR,0.0,Edema,26,0.0,-0.7062071514303319
CALCR,0.0,Gastric ulcer,26,0.0,-0.7062071514303319
CALCR,0.0,Hemorrhage,26,0.0,-0.7062071514303319
CALCR,0.0,Hyperlipidemia,26,0.0,-0.7062071514303319
CALCR,26.0,Myocardial Infarction,26,-0.7062071514303319,-0.7062071514303319
CALCR,0.0,Pancreatitis,26,0.0,-0.7062071514303319
CALCR,0.0,Peripheral Neuropathy,26,0.0,-0.7062071514303319
CALCR,0.0,Pneumonia,26,0.0,-0.7062071514303319
CALCR,0.0,Proteinuria,26,0.0,-0.7062071514303319
CALCR,0.0,Pulmonary Edema,26,0.0,-0.7062071514303319
CALCR,0.0,Sepsis,26,0.0,-0.7062071514303319
CALCR,0.0,Tardive Dyskinesia,26,0.0,-0.7062071514303319
CALCR,0.0,Thrombocytopenia,26,0.0,-0.7062071514303319
TSHR,0.0,Cerebral Infarction,26,0.0,-0.7062071514303319
TSHR,0.0,Deep Vein Thrombosis,26,0.0,-0.7062071514303319
TSHR,0.0,Hyperlipidemia,26,0.0,-0.7062071514303319
APOA1,7.0,Pneumonia,26,0.061164699468885406,-0.10166753186227521
APOA1,0.0,Tardive Dyskinesia,26,0.0,-0.10166753186227521
APOA1,0.0,Cerebral Infarction,26,0.0,-0.10166753186227521
APOA1,0.0,Deep Vein Thrombosis,26,0.0,-0.10166753186227521
APOA1,0.0,Delirium,26,0.0,-0.10166753186227521
APOA1,2.0,Edema,26,-0.3803457674424866,-0.10166753186227521
GIP,0.0,Thrombocytopenia,26,0.0,-0.7062071514303319
APOA1,0.0,Thrombocytopenia,26,0.0,-0.10166753186227521
APOA1,4.0,Sepsis,26,0.5947641780444077,-0.10166753186227521
GIP,0.0,Tardive Dyskinesia,26,0.0,-0.7062071514303319
APOA1,0.0,Pulmonary Edema,26,0.0,-0.10166753186227521
APOA1,0.0,Proteinuria,26,0.0,-0.10166753186227521
APOA1,0.0,Gastric ulcer,26,0.0,-0.10166753186227521
APOA1,0.0,Peripheral Neuropathy,26,0.0,-0.10166753186227521
APOA1,0.0,Pancreatitis,26,0.0,-0.10166753186227521
APOA1,12.0,Myocardial Infarction,26,-0.3507822625985655,-0.10166753186227521
APOA1,0.0,Hemorrhage,26,0.0,-0.10166753186227521
APOA1,1.0,Hyperlipidemia,26,-0.4804867508112256,-0.10166753186227521
GIP,0.0,Proteinuria,26,0.0,-0.7062071514303319
GIP,0.0,Peripheral Neuropathy,26,0.0,-0.7062071514303319
GIP,0.0,Cerebral Infarction,26,0.0,-0.7062071514303319
GIP,0.0,Deep Vein Thrombosis,26,0.0,-0.7062071514303319
GIP,0.0,Sepsis,26,0.0,-0.7062071514303319
GIP,0.0,Delirium,26,0.0,-0.7062071514303319
GIP,0.0,Edema,26,0.0,-0.7062071514303319
GIP,0.0,Gastric ulcer,26,0.0,-0.7062071514303319
GIP,0.0,Hemorrhage,26,0.0,-0.7062071514303319
GIP,0.0,Hyperlipidemia,26,0.0,-0.7062071514303319
GIP,26.0,Myocardial Infarction,26,-0.7062071514303319,-0.7062071514303319
GIP,0.0,Pulmonary Edema,26,0.0,-0.7062071514303319
GIP,0.0,Pancreatitis,26,0.0,-0.7062071514303319
GIP,0.0,Pneumonia,26,0.0,-0.7062071514303319
SSTR1,0.0,Deep Vein Thrombosis,24,0.0,-0.047392517990549145
SSTR1,0.0,Delirium,24,0.0,-0.047392517990549145
SSTR1,0.0,Edema,24,0.0,-0.047392517990549145
SSTR1,24.0,Sepsis,24,-0.047392517990549145,-0.047392517990549145
SSTR1,0.0,Pulmonary Edema,24,0.0,-0.047392517990549145
SSTR1,0.0,Proteinuria,24,0.0,-0.047392517990549145
SSTR1,0.0,Pneumonia,24,0.0,-0.047392517990549145
SSTR1,0.0,Peripheral Neuropathy,24,0.0,-0.047392517990549145
SSTR1,0.0,Pancreatitis,24,0.0,-0.047392517990549145
SSTR1,0.0,Myocardial Infarction,24,0.0,-0.047392517990549145
SSTR1,0.0,Hemorrhage,24,0.0,-0.047392517990549145
SSTR1,0.0,Gastric ulcer,24,0.0,-0.047392517990549145
SSTR1,0.0,Hyperlipidemia,24,0.0,-0.047392517990549145
SSTR1,0.0,Tardive Dyskinesia,24,0.0,-0.047392517990549145
SSTR1,0.0,Thrombocytopenia,24,0.0,-0.047392517990549145
SSTR1,0.0,Cerebral Infarction,24,0.0,-0.047392517990549145
TTN,0.0,Hyperlipidemia,23,0.0,-0.530431904734467
AP1M1,0.0,Cerebral Infarction,23,0.0,-0.5304319047344669
TTN,0.0,Proteinuria,23,0.0,-0.530431904734467
TTN,0.0,Pneumonia,23,0.0,-0.530431904734467
TTN,0.0,Peripheral Neuropathy,23,0.0,-0.530431904734467
TTN,0.0,Pancreatitis,23,0.0,-0.530431904734467
TTN,23.0,Myocardial Infarction,23,-0.5304319047344669,-0.530431904734467
TTN,0.0,Hemorrhage,23,0.0,-0.530431904734467
TTN,0.0,Thrombocytopenia,23,0.0,-0.530431904734467
TTN,0.0,Gastric ulcer,23,0.0,-0.530431904734467
TTN,0.0,Edema,23,0.0,-0.530431904734467
TTN,0.0,Delirium,23,0.0,-0.530431904734467
TTN,0.0,Deep Vein Thrombosis,23,0.0,-0.530431904734467
TTN,0.0,Cerebral Infarction,23,0.0,-0.530431904734467
AP1M1,0.0,Deep Vein Thrombosis,23,0.0,-0.5304319047344669
AP1M1,0.0,Delirium,23,0.0,-0.5304319047344669
AP1M1,0.0,Edema,23,0.0,-0.5304319047344669
AP1M1,0.0,Gastric ulcer,23,0.0,-0.5304319047344669
AP1M1,0.0,Hemorrhage,23,0.0,-0.5304319047344669
AP1M1,0.0,Hyperlipidemia,23,0.0,-0.5304319047344669
AP1M1,23.0,Myocardial Infarction,23,-0.5304319047344669,-0.5304319047344669
AP1M1,0.0,Peripheral Neuropathy,23,0.0,-0.5304319047344669
AP1M1,0.0,Pneumonia,23,0.0,-0.5304319047344669
AP1M1,0.0,Proteinuria,23,0.0,-0.5304319047344669
AP1M1,0.0,Pulmonary Edema,23,0.0,-0.5304319047344669
AP1M1,0.0,Sepsis,23,0.0,-0.5304319047344669
AP1M1,0.0,Tardive Dyskinesia,23,0.0,-0.5304319047344669
AP1M1,0.0,Thrombocytopenia,23,0.0,-0.5304319047344669
TTN,0.0,Pulmonary Edema,23,0.0,-0.530431904734467
TTN,0.0,Sepsis,23,0.0,-0.530431904734467
TTN,0.0,Tardive Dyskinesia,23,0.0,-0.530431904734467
AP1M1,0.0,Pancreatitis,23,0.0,-0.5304319047344669
ABCB1,0.0,Cerebral Infarction,20,0.0,-0.11588549822908938
ABCB1,0.0,Peripheral Neuropathy,20,0.0,-0.11588549822908938
ABCB1,0.0,Tardive Dyskinesia,20,0.0,-0.11588549822908938
ABCB1,0.0,Pulmonary Edema,20,0.0,-0.11588549822908938
ABCB1,0.0,Proteinuria,20,0.0,-0.11588549822908938
ABCB1,0.0,Pneumonia,20,0.0,-0.11588549822908938
ABCB1,10.0,Thrombocytopenia,20,0.05582335071818355,-0.11588549822908938
ABCB1,0.0,Pancreatitis,20,0.0,-0.11588549822908938
ABCB1,3.0,Myocardial Infarction,20,-0.8856845155436872,-0.11588549822908938
ABCB1,0.0,Hyperlipidemia,20,0.0,-0.11588549822908938
ABCB1,0.0,Hemorrhage,20,0.0,-0.11588549822908938
ABCB1,0.0,Gastric ulcer,20,0.0,-0.11588549822908938
ABCB1,0.0,Edema,20,0.0,-0.11588549822908938
ABCB1,7.0,Delirium,20,-0.03126998930465164,-0.11588549822908938
ABCB1,0.0,Sepsis,20,0.0,-0.11588549822908938
