,Cerebral Infarction -log(BH) Diff,Cerebral Infarction -log(BH) Diff,Cerebral Infarction -log(BH) Diff,Cerebral Infarction -log(BH) Diff,Cerebral Infarction -log(BH) Diff,Deep Vein Thrombosis -log(BH) Diff,Deep Vein Thrombosis -log(BH) Diff,Deep Vein Thrombosis -log(BH) Diff,Deep Vein Thrombosis -log(BH) Diff,Deep Vein Thrombosis -log(BH) Diff,Delirium -log(BH) Diff,Delirium -log(BH) Diff,Delirium -log(BH) Diff,Delirium -log(BH) Diff,Delirium -log(BH) Diff,Edema -log(BH) Diff,Edema -log(BH) Diff,Edema -log(BH) Diff,Edema -log(BH) Diff,Edema -log(BH) Diff,Gastric ulcer -log(BH) Diff,Gastric ulcer -log(BH) Diff,Gastric ulcer -log(BH) Diff,Gastric ulcer -log(BH) Diff,Gastric ulcer -log(BH) Diff,Hemorrhage -log(BH) Diff,Hemorrhage -log(BH) Diff,Hemorrhage -log(BH) Diff,Hemorrhage -log(BH) Diff,Hemorrhage -log(BH) Diff,Hyperlipidemia -log(BH) Diff,Hyperlipidemia -log(BH) Diff,Hyperlipidemia -log(BH) Diff,Hyperlipidemia -log(BH) Diff,Hyperlipidemia -log(BH) Diff,Myocardial Infarction -log(BH) Diff,Myocardial Infarction -log(BH) Diff,Myocardial Infarction -log(BH) Diff,Myocardial Infarction -log(BH) Diff,Myocardial Infarction -log(BH) Diff,Pancreatitis -log(BH) Diff,Pancreatitis -log(BH) Diff,Pancreatitis -log(BH) Diff,Pancreatitis -log(BH) Diff,Pancreatitis -log(BH) Diff,Peripheral Neuropathy -log(BH) Diff,Peripheral Neuropathy -log(BH) Diff,Peripheral Neuropathy -log(BH) Diff,Peripheral Neuropathy -log(BH) Diff,Peripheral Neuropathy -log(BH) Diff,Pneumonia -log(BH) Diff,Pneumonia -log(BH) Diff,Pneumonia -log(BH) Diff,Pneumonia -log(BH) Diff,Pneumonia -log(BH) Diff,Proteinuria -log(BH) Diff,Proteinuria -log(BH) Diff,Proteinuria -log(BH) Diff,Proteinuria -log(BH) Diff,Proteinuria -log(BH) Diff,Pulmonary Edema -log(BH) Diff,Pulmonary Edema -log(BH) Diff,Pulmonary Edema -log(BH) Diff,Pulmonary Edema -log(BH) Diff,Pulmonary Edema -log(BH) Diff,Sepsis -log(BH) Diff,Sepsis -log(BH) Diff,Sepsis -log(BH) Diff,Sepsis -log(BH) Diff,Sepsis -log(BH) Diff,Tardive Dyskinesia -log(BH) Diff,Tardive Dyskinesia -log(BH) Diff,Tardive Dyskinesia -log(BH) Diff,Tardive Dyskinesia -log(BH) Diff,Tardive Dyskinesia -log(BH) Diff,Thrombocytopenia -log(BH) Diff,Thrombocytopenia -log(BH) Diff,Thrombocytopenia -log(BH) Diff,Thrombocytopenia -log(BH) Diff,Thrombocytopenia -log(BH) Diff
CHRM2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2004136481148748,0.0,-0.2004136481148748,-0.2004136481148748,-0.2004136481148748,-0.2135129107515823,0.0,-0.2135129107515823,-0.2135129107515823,-0.2135129107515823,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.884296232683103,0.6300786984873251,-1.3298291530646846,-0.4387633123015213,-1.768592465366206,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,-0.4411273562616467,0.14006194252998602,-0.5401661056107603,-0.342088606912533,-0.8822547125232933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5917718426913918,0.0,-0.5917718426913918,-0.5917718426913918,-0.5917718426913918,-0.7264757988413955,0.0,-0.7264757988413955,-0.7264757988413955,-0.7264757988413955,0.0,0.0,0.0,0.0,0.0
CHRM3,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2004136481148748,0.0,-0.2004136481148748,-0.2004136481148748,-0.2004136481148748,-0.2135129107515823,0.0,-0.2135129107515823,-0.2135129107515823,-0.2135129107515823,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.884296232683103,0.6300786984873251,-1.3298291530646846,-0.4387633123015213,-1.768592465366206,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,-0.4411273562616467,0.14006194252998605,-0.5401661056107603,-0.342088606912533,-0.8822547125232933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5917718426913918,0.0,-0.5917718426913918,-0.5917718426913918,-0.5917718426913918,-0.7264757988413955,0.0,-0.7264757988413955,-0.7264757988413955,-0.7264757988413955,0.0,0.0,0.0,0.0,0.0
CHRM4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2004136481148748,0.0,-0.2004136481148748,-0.2004136481148748,-0.2004136481148748,-0.2135129107515823,0.0,-0.2135129107515823,-0.2135129107515823,-0.2135129107515823,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.884296232683103,0.6300786984873251,-1.3298291530646846,-0.4387633123015213,-1.768592465366206,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,-0.4411273562616467,0.14006194252998605,-0.5401661056107603,-0.342088606912533,-0.8822547125232933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5917718426913918,0.0,-0.5917718426913918,-0.5917718426913918,-0.5917718426913918,-0.7264757988413955,0.0,-0.7264757988413955,-0.7264757988413955,-0.7264757988413955,0.0,0.0,0.0,0.0,0.0
CHRM5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.1583474782514784,0.05949054793790557,-0.2004136481148748,-0.116281308388082,-0.3166949565029568,-0.2135129107515823,0.0,-0.2135129107515823,-0.2135129107515823,-0.2135129107515823,0,0.0,0,0,0,-0.2008629138890967,0.0,-0.2008629138890967,-0.2008629138890967,-0.2008629138890967,-0.8001672838769807,0.468756464729192,-1.3298291530646846,-0.4387633123015213,-2.400501851630942,-0.3684312022286047,0.0,-0.3684312022286047,-0.3684312022286047,-0.3684312022286047,0,0.0,0,0,0,-0.4544835498626121,0.10170465866987591,-0.5401661056107603,-0.342088606912533,-1.3634506495878362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5917718426913918,0.0,-0.5917718426913918,-0.5917718426913918,-0.5917718426913918,-0.5972193812567452,0.18279617877197257,-0.7264757988413955,-0.467962963672095,-1.1944387625134905,0.0,0.0,0.0,0.0,0.0
CYP11A1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,-0.2273188813147637,0.0,-0.2273188813147637,-0.2273188813147637,-0.2273188813147637,-0.93218411340378,0.0,-0.93218411340378,-0.93218411340378,-0.93218411340378,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,-0.2642539292953962,0.0,-0.2642539292953962,-0.2642539292953962,-0.2642539292953962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2660121012499328,0.0,-0.2660121012499328,-0.2660121012499328,-0.2660121012499328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP11B2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.8376359906638751,0.0,-0.8376359906638751,-0.8376359906638751,-0.8376359906638751,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,-0.3547710362817149,0.0,-0.3547710362817149,-0.3547710362817149,-0.3547710362817149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP17A1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.8376359906638751,0.0,-0.8376359906638751,-0.8376359906638751,-0.8376359906638751,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,-0.3547710362817149,0.0,-0.3547710362817149,-0.3547710362817149,-0.3547710362817149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP19A1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.93218411340378,0.0,-0.93218411340378,-0.93218411340378,-0.93218411340378,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,-0.2642539292953962,0.0,-0.2642539292953962,-0.2642539292953962,-0.2642539292953962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2660121012499328,0.0,-0.2660121012499328,-0.2660121012499328,-0.2660121012499328,0.0,0.0,0.0,0.0,0.0,-1.0480764095345505,0.0,-1.0480764095345505,-1.0480764095345505,-1.0480764095345505
CYP1A1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,-0.1164145854550273,0.0,-0.1164145854550273,-0.1164145854550273,-0.1164145854550273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,-0.2148060827133378,0.0,-0.2148060827133378,-0.2148060827133378,-0.2148060827133378,0.0,0.0,0.0,0.0,0.0,-0.943374659083517,0.0,-0.943374659083517,-0.943374659083517,-0.943374659083517,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2016131997740373,0.0,-0.2016131997740373,-0.2016131997740373,-0.2016131997740373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP1A2,-0.5495417895309078,0.0,-0.5495417895309078,-0.5495417895309078,-0.5495417895309078,0,0.0,0,0,0,-0.18004112689951057,0.22647393530702467,-0.3244838404311405,0.0809728945918308,-0.5401233806985317,-0.16453277158813776,0.25431835117582596,-0.3443630022847461,0.0152974591084706,-0.3290655431762755,-0.007061855197649773,0.1740453216033638,-0.1621698859814664,0.1811623823038815,-0.021185565592949318,0,0.0,0,0,0,-0.7238184736771327,0.0,-0.7238184736771327,-0.7238184736771327,-0.7238184736771327,-0.8175050347281494,0.4216559570880079,-1.7527272831184817,-0.3791874067375502,-7.357545312553345,-0.6286871148436712,0.37286052826459914,-0.943374659083517,-0.0951226532559132,-2.514748459374685,0,0.0,0,0,0,-0.20652137546785895,0.36677012825753125,-0.501900294573872,0.6458892830115133,-1.6521710037428716,0.0,0.0,0.0,0.0,0.0,0.7312326029000751,0.0,0.7312326029000751,0.7312326029000751,0.7312326029000751,-0.3130171200922476,0.06459269684865312,-0.3586910540490571,-0.267343186135438,-0.6260342401844952,-0.9470926101283373,0.21210234720664115,-1.1762069099477337,-0.7575862513884761,-2.841277830385012,0.0,0.0,0.0,0.0,0.0
CYP1B1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1960273652769775,0.0,-0.1960273652769775,-0.1960273652769775,-0.1960273652769775,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.9295018422274071,0.00379330427558923,-0.93218411340378,-0.926819571051034,-1.8590036844548141,-0.7777087992341984,0.23428690582110673,-0.943374659083517,-0.6120429393848799,-1.555417598468397,0,0.0,0,0,0,-0.42111033575029566,0.2218284573536255,-0.5779667422051951,-0.2642539292953962,-0.8422206715005913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23911195547918496,0.03804255097880486,-0.2660121012499328,-0.2122118097084371,-0.4782239109583699,-0.5461305563546084,0.0,-0.5461305563546084,-0.5461305563546084,-0.5461305563546084,0.0,0.0,0.0,0.0,0.0
