,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff,-log(BH) Diff
CYP17A1,-0.596203513472795,0.34143708364095837,-0.8376359906638751,-0.3547710362817149,-1.19240702694559
CYP19A1,-0.6276316383709148,0.42124342318428803,-1.0480764095345505,-0.2642539292953962,-2.5105265534836594
CYP1A1,-0.3690521317564799,0.38535686265476676,-0.943374659083517,-0.1164145854550273,-1.4762085270259195
CYP1A2,-0.4438994323247603,0.47575718917470405,-1.7527272831184817,0.7312326029000751,-16.42427899601613
CYP1B1,-0.5477023787013758,0.307154030527228,-0.943374659083517,-0.1960273652769775,-5.477023787013758
CYP2A6,-0.3663433515572971,0.3921187400188977,-0.9501123357607176,-0.1164145854550273,-1.4653734062291883
CYP2B6,-0.5851975203928671,0.43367130625080985,-1.0567399606511465,-0.1621698859814664,-2.9259876019643354
CYP2C18,-0.7606922768415809,0.40601091760155206,-1.0567399606511465,-0.1621698859814664,-3.0427691073663237
CYP2C19,-0.3957111169436777,0.41154436681247597,-1.0042388336439263,0.0447967858307993,-2.769977818605744
CYP2C8,-0.32211088941594035,0.37868365204153837,-1.3298291530646846,0.1528266445650228,-4.1874415624072245
CYP2C9,-0.23025797653896218,0.3294752691157111,-0.93218411340378,0.3742117306595141,-2.763095718467546
CYP2D6,-0.16592891179232985,0.8998104858460934,-1.340930746824771,2.580384974496262,-4.314151706600576
CYP2E1,-0.4786671368103627,0.3049417839722728,-1.0042388336439263,0.1528266445650228,-9.094675599396892
CYP3A4,-0.372218004845078,0.47047644197374944,-1.1360095220884947,0.401810761221526,-3.349962043605702
CYP3A5,-0.4355316082206118,0.26793501224216026,-1.009051765619958,0.1528266445650228,-11.323821813735908
DRD1,-0.33334508773415217,0.6017803678393219,-1.360518672475873,0.401810761221526,-2.6667607018732173
DRD2,-0.3548425312024796,0.28381006757797483,-0.5564977606077797,-0.0302973919320468,-1.0645275936074388
DRD3,-0.29339757626991325,0.3720798489534721,-0.5564977606077797,-0.0302973919320468,-0.5867951525398265
DRD5,-0.33334508773415217,0.6017803678393218,-1.360518672475873,0.401810761221526,-2.6667607018732173
GARS,-0.3896330086871673,0.008843974973542295,-0.3958866433636032,-0.3833793740107314,-0.7792660173743347
GRIN2A,-0.45410918316981136,0.1350506558439202,-0.6085435185284602,-0.3581515061424927,-1.362327549509434
GRIN2B,-0.45410918316981136,0.1350506558439202,-0.6085435185284602,-0.3581515061424927,-1.362327549509434
GRIN3A,-0.546823027684739,0.24631910567457513,-0.9521137418296064,-0.3581515061424927,-2.734115138423695
HRH2,-0.37777395191785956,0.19140438281916314,-0.631909386264736,-0.116281308388082,-2.2666437115071574
HRH3,-0.29339757626991325,0.3720798489534721,-0.5564977606077797,-0.0302973919320468,-0.5867951525398265
HRH4,-0.37777395191785956,0.1914043828191631,-0.631909386264736,-0.116281308388082,-2.2666437115071574
HTR1A,-0.32412432566314264,0.3684391806755023,-0.9282152844089424,0.401810761221526,-3.241243256631426
HTR1B,-0.35238602952716963,0.4578312761071354,-1.360518672475873,0.401810761221526,-4.933404413380375
HTR1D,-0.35238602952716963,0.4578312761071354,-1.360518672475873,0.401810761221526,-4.933404413380375
HTR1E,-0.37777395191785956,0.19140438281916314,-0.631909386264736,-0.116281308388082,-2.2666437115071574
HTR2A,-0.33334508773415217,0.6017803678393219,-1.360518672475873,0.401810761221526,-2.6667607018732173
HTR2B,-0.3450124728700126,0.4373752001651618,-1.360518672475873,0.401810761221526,-5.520199565920201
HTR2C,-0.33334508773415217,0.6017803678393219,-1.360518672475873,0.401810761221526,-2.6667607018732173
HTR3A,-0.29339757626991325,0.3720798489534721,-0.5564977606077797,-0.0302973919320468,-0.5867951525398265
HTR5A,-0.37777395191785956,0.19140438281916314,-0.631909386264736,-0.116281308388082,-2.2666437115071574
HTR7,-0.356679858005873,0.21787960697871242,-0.631909386264736,-0.0302973919320468,-2.853438864046984
KCND2,-0.42693534154258117,0.2223926200977262,-0.7264757988413955,-0.2004136481148748,-1.7077413661703247
KCND3,-0.42693534154258117,0.22239262009772623,-0.7264757988413955,-0.2004136481148748,-1.7077413661703247
ORM1,-1.097929444398634,0.05320077585610079,-1.1355480737708683,-1.0603108150263996,-2.195858888797268
PAH,-0.4938459875744196,0.3278825961931992,-0.8698317743030746,-0.267343186135438,-1.4815379627232588
PLAT,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
PTGS1,-0.999252666038501,,-0.999252666038501,-0.999252666038501,-0.999252666038501
SCN5A,0.2356475934686344,,0.2356475934686344,0.2356475934686344,0.2356475934686344
SLC22A1,-0.51137703662378,0.35713852229477583,-1.0567399606511465,-0.1017835461429168,-4.09101629299024
SLC22A3,-0.3337073330542832,,-0.3337073330542832,-0.3337073330542832,-0.3337073330542832
SLC22A4,-0.3337073330542832,,-0.3337073330542832,-0.3337073330542832,-0.3337073330542832
SLC22A5,-0.4938459875744196,0.32788259619319926,-0.8698317743030746,-0.267343186135438,-1.4815379627232588
SLC6A2,-0.3036832672394235,0.26370266080337545,-0.5564977606077797,-0.0302973919320468,-0.9110498017182705
SLC6A3,-0.3036832672394235,0.26370266080337545,-0.5564977606077797,-0.0302973919320468,-0.9110498017182705
SLCO1A2,-0.3337073330542832,,-0.3337073330542832,-0.3337073330542832,-0.3337073330542832
UGT1A1,-0.2083824715407445,,-0.2083824715407445,-0.2083824715407445,-0.2083824715407445
UGT1A9,-0.2333058203883933,,-0.2333058203883933,-0.2333058203883933,-0.2333058203883933
