Gene,Adverse Event Count,Adverse Event,All Adverse Event Counts,Adverse event mean -log(BH) diff,All Adverse events mean -log(BH) diff
CYP2D6,2.0,Hyperlipidemia,26,-0.4446795691510914,-0.16592891179232985
CYP2D6,0.0,Hemorrhage,26,0.0,-0.16592891179232985
CYP2D6,3.0,Gastric ulcer,26,-0.133178404725473,-0.16592891179232985
CYP2D6,2.0,Edema,26,-0.6331307424452755,-0.16592891179232985
CYP2D6,1.0,Delirium,26,-0.296612434859222,-0.16592891179232985
CYP2D6,0.0,Deep Vein Thrombosis,26,0.0,-0.16592891179232985
CYP3A5,1.0,Thrombocytopenia,26,-0.1125481496176217,-0.4355316082206118
CYP3A5,0.0,Deep Vein Thrombosis,26,0.0,-0.4355316082206118
CYP3A5,3.0,Tardive Dyskinesia,26,-0.6658972449505912,-0.4355316082206118
CYP3A5,3.0,Sepsis,26,-0.21939693641129246,-0.4355316082206118
CYP3A5,1.0,Pulmonary Edema,26,-0.3568412835404082,-0.4355316082206118
CYP3A5,0.0,Proteinuria,26,0.0,-0.4355316082206118
CYP3A5,6.0,Pneumonia,26,-0.3552056690565812,-0.4355316082206118
CYP3A5,0.0,Peripheral Neuropathy,26,0.0,-0.4355316082206118
CYP3A5,2.0,Pancreatitis,26,-0.666301413244609,-0.4355316082206118
CYP2D6,0.0,Thrombocytopenia,26,0.0,-0.16592891179232985
CYP3A5,1.0,Hyperlipidemia,26,-0.7238184736771327,-0.4355316082206118
CYP3A5,0.0,Hemorrhage,26,0.0,-0.4355316082206118
CYP3A5,2.0,Gastric ulcer,26,-0.03200151682426976,-0.4355316082206118
CYP3A5,1.0,Edema,26,-0.5763823945868634,-0.4355316082206118
CYP3A5,2.0,Delirium,26,-0.31054813764518124,-0.4355316082206118
CYP3A5,3.0,Myocardial Infarction,26,-0.7332903429765718,-0.4355316082206118
CYP2D6,1.0,Tardive Dyskinesia,26,-0.7575862513884761,-0.16592891179232985
ADRA2C,1.0,Tardive Dyskinesia,20,-0.467962963672095,-0.3739734984855536
ADRA2C,1.0,Hyperlipidemia,20,-0.2008629138890967,-0.3739734984855536
ADRA2C,0.0,Thrombocytopenia,20,0.0,-0.3739734984855536
ADRA2C,0.0,Deep Vein Thrombosis,20,0.0,-0.3739734984855536
ADRA2C,0.0,Delirium,20,0.0,-0.3739734984855536
ADRA2C,2.0,Edema,20,-0.23032215533641404,-0.3739734984855536
ADRA2C,2.0,Gastric ulcer,20,-0.44844944099314965,-0.3739734984855536
ADRA2C,0.0,Hemorrhage,20,0.0,-0.3739734984855536
ADRA2C,5.0,Myocardial Infarction,20,-0.8693945756120811,-0.3739734984855536
ADRA2C,1.0,Pancreatitis,20,-0.3684312022286047,-0.3739734984855536
ADRA2C,0.0,Peripheral Neuropathy,20,0.0,-0.3739734984855536
ADRA2C,5.0,Pneumonia,20,-0.05352786219384383,-0.3739734984855536
ADRA2C,0.0,Proteinuria,20,0.0,-0.3739734984855536
ADRA2C,0.0,Pulmonary Edema,20,0.0,-0.3739734984855536
ADRA2C,3.0,Sepsis,20,-0.15668583607750777,-0.3739734984855536
ADRA2C,0.0,Cerebral Infarction,20,0.0,-0.3739734984855536
CYP2E1,0.0,Deep Vein Thrombosis,19,0.0,-0.4786671368103627
CYP2E1,0.0,Cerebral Infarction,19,0.0,-0.4786671368103627
CYP2E1,0.0,Hyperlipidemia,19,0.0,-0.4786671368103627
CYP2E1,1.0,Edema,19,-0.2004136481148748,-0.4786671368103627
CYP2E1,4.0,Tardive Dyskinesia,19,-0.7315476476505829,-0.4786671368103627
CYP2E1,1.0,Sepsis,19,-0.2122118097084371,-0.4786671368103627
CYP2E1,0.0,Pulmonary Edema,19,0.0,-0.4786671368103627
CYP2E1,0.0,Proteinuria,19,0.0,-0.4786671368103627
CYP2E1,5.0,Pneumonia,19,-0.34843684376998957,-0.4786671368103627
CYP2E1,0.0,Peripheral Neuropathy,19,0.0,-0.4786671368103627
CYP2E1,2.0,Pancreatitis,19,-0.7777087992341984,-0.4786671368103627
CYP2E1,0.0,Thrombocytopenia,19,0.0,-0.4786671368103627
CYP2E1,3.0,Myocardial Infarction,19,-0.6969341212541682,-0.4786671368103627
CYP2E1,0.0,Hemorrhage,19,0.0,-0.4786671368103627
CYP2E1,3.0,Gastric ulcer,19,-0.12248512329679961,-0.4786671368103627
CYP2E1,0.0,Delirium,19,0.0,-0.4786671368103627
HTR2B,2.0,Sepsis,16,-0.10135716104854264,-0.3450124728700126
HTR2B,0.0,Thrombocytopenia,16,0.0,-0.3450124728700126
HTR2B,1.0,Tardive Dyskinesia,16,-0.467962963672095,-0.3450124728700126
HTR2B,0.0,Cerebral Infarction,16,0.0,-0.3450124728700126
HTR2B,4.0,Myocardial Infarction,16,-0.8692852759393328,-0.3450124728700126
HTR2B,0.0,Pulmonary Edema,16,0.0,-0.3450124728700126
HTR2B,0.0,Proteinuria,16,0.0,-0.3450124728700126
HTR2B,4.0,Pneumonia,16,0.05252328252459826,-0.3450124728700126
HTR2B,0.0,Deep Vein Thrombosis,16,0.0,-0.3450124728700126
HTR2B,1.0,Pancreatitis,16,-0.3684312022286047,-0.3450124728700126
HTR2B,0.0,Peripheral Neuropathy,16,0.0,-0.3450124728700126
HTR2B,1.0,Hyperlipidemia,16,-0.2008629138890967,-0.3450124728700126
HTR2B,0.0,Hemorrhage,16,0.0,-0.3450124728700126
HTR2B,2.0,Gastric ulcer,16,-0.44844944099314965,-0.3450124728700126
HTR2B,1.0,Edema,16,-0.116281308388082,-0.3450124728700126
HTR2B,0.0,Delirium,16,0.0,-0.3450124728700126
ADRA2B,1.0,Pancreatitis,15,-0.3684312022286047,-0.3607424569631991
ADRA2B,0.0,Thrombocytopenia,15,0.0,-0.3607424569631991
ADRA2B,1.0,Tardive Dyskinesia,15,-0.467962963672095,-0.3607424569631991
ADRA2B,2.0,Sepsis,15,-0.10135716104854264,-0.3607424569631991
ADRA2B,0.0,Pulmonary Edema,15,0.0,-0.3607424569631991
ADRA2B,0.0,Proteinuria,15,0.0,-0.3607424569631991
ADRA2B,4.0,Pneumonia,15,-0.0593354797592931,-0.3607424569631991
ADRA2B,0.0,Peripheral Neuropathy,15,0.0,-0.3607424569631991
ADRA2B,0.0,Cerebral Infarction,15,0.0,-0.3607424569631991
ADRA2B,3.0,Myocardial Infarction,15,-0.9735477810498505,-0.3607424569631991
ADRA2B,0.0,Hemorrhage,15,0.0,-0.3607424569631991
ADRA2B,2.0,Gastric ulcer,15,-0.44844944099314965,-0.3607424569631991
ADRA2B,1.0,Edema,15,-0.116281308388082,-0.3607424569631991
ADRA2B,0.0,Delirium,15,0.0,-0.3607424569631991
ADRA2B,0.0,Deep Vein Thrombosis,15,0.0,-0.3607424569631991
ADRA2B,1.0,Hyperlipidemia,15,-0.2008629138890967,-0.3607424569631991
CHRM5,1.0,Hyperlipidemia,14,-0.2008629138890967,-0.47497607784256435
CHRM5,0.0,Thrombocytopenia,14,0.0,-0.47497607784256435
CHRM5,0.0,Cerebral Infarction,14,0.0,-0.47497607784256435
CHRM5,0.0,Deep Vein Thrombosis,14,0.0,-0.47497607784256435
CHRM5,0.0,Delirium,14,0.0,-0.47497607784256435
CHRM5,2.0,Edema,14,-0.1583474782514784,-0.47497607784256435
CHRM5,1.0,Gastric ulcer,14,-0.2135129107515823,-0.47497607784256435
CHRM5,0.0,Peripheral Neuropathy,14,0.0,-0.47497607784256435
CHRM5,3.0,Myocardial Infarction,14,-0.8001672838769807,-0.47497607784256435
CHRM5,1.0,Pancreatitis,14,-0.3684312022286047,-0.47497607784256435
CHRM5,3.0,Pneumonia,14,-0.4544835498626121,-0.47497607784256435
CHRM5,0.0,Proteinuria,14,0.0,-0.47497607784256435
CHRM5,0.0,Pulmonary Edema,14,0.0,-0.47497607784256435
CHRM5,2.0,Tardive Dyskinesia,14,-0.5972193812567452,-0.47497607784256435
CHRM5,0.0,Hemorrhage,14,0.0,-0.47497607784256435
CHRM5,1.0,Sepsis,14,-0.5917718426913918,-0.47497607784256435
HTR1D,0.0,Hemorrhage,14,0.0,-0.35238602952716963
HTR1D,1.0,Pancreatitis,14,-0.3684312022286047,-0.35238602952716963
HTR1D,0.0,Deep Vein Thrombosis,14,0.0,-0.35238602952716963
HTR1D,0.0,Delirium,14,0.0,-0.35238602952716963
HTR1D,1.0,Edema,14,-0.116281308388082,-0.35238602952716963
HTR1D,2.0,Gastric ulcer,14,-0.44844944099314965,-0.35238602952716963
HTR1D,1.0,Hyperlipidemia,14,-0.2008629138890967,-0.35238602952716963
HTR1D,3.0,Myocardial Infarction,14,-0.9735477810498505,-0.35238602952716963
HTR1D,0.0,Peripheral Neuropathy,14,0.0,-0.35238602952716963
HTR1B,0.0,Deep Vein Thrombosis,14,0.0,-0.35238602952716963
HTR1D,3.0,Pneumonia,14,0.0801301740101466,-0.35238602952716963
HTR1D,0.0,Proteinuria,14,0.0,-0.35238602952716963
HTR1D,0.0,Pulmonary Edema,14,0.0,-0.35238602952716963
HTR1D,2.0,Sepsis,14,-0.10135716104854264,-0.35238602952716963
HTR1D,1.0,Tardive Dyskinesia,14,-0.467962963672095,-0.35238602952716963
HTR1D,0.0,Thrombocytopenia,14,0.0,-0.35238602952716963
HTR1B,0.0,Cerebral Infarction,14,0.0,-0.35238602952716963
HTR1D,0.0,Cerebral Infarction,14,0.0,-0.35238602952716963
HTR1B,0.0,Delirium,14,0.0,-0.35238602952716963
HTR1B,1.0,Pancreatitis,14,-0.3684312022286047,-0.35238602952716963
HTR1B,0.0,Thrombocytopenia,14,0.0,-0.35238602952716963
HTR1B,1.0,Tardive Dyskinesia,14,-0.467962963672095,-0.35238602952716963
HTR1B,2.0,Sepsis,14,-0.10135716104854264,-0.35238602952716963
HTR1B,0.0,Pulmonary Edema,14,0.0,-0.35238602952716963
HTR1B,0.0,Proteinuria,14,0.0,-0.35238602952716963
HTR1B,0.0,Peripheral Neuropathy,14,0.0,-0.35238602952716963
HTR1B,3.0,Pneumonia,14,0.0801301740101466,-0.35238602952716963
HTR1B,3.0,Myocardial Infarction,14,-0.9735477810498505,-0.35238602952716963
HTR1B,1.0,Hyperlipidemia,14,-0.2008629138890967,-0.35238602952716963
HTR1B,0.0,Hemorrhage,14,0.0,-0.35238602952716963
HTR1B,2.0,Gastric ulcer,14,-0.44844944099314965,-0.35238602952716963
HTR1B,1.0,Edema,14,-0.116281308388082,-0.35238602952716963
CYP2C8,2.0,Gastric ulcer,13,-0.030343133093279753,-0.32211088941594035
CYP2C8,4.0,Pneumonia,13,-0.2304127919158274,-0.32211088941594035
CYP2C8,0.0,Proteinuria,13,0.0,-0.32211088941594035
CYP2C8,1.0,Pancreatitis,13,-0.2419164112640377,-0.32211088941594035
CYP2C8,3.0,Myocardial Infarction,13,-0.7250364897090668,-0.32211088941594035
CYP2C8,1.0,Hyperlipidemia,13,-0.244250962419704,-0.32211088941594035
CYP2C8,0.0,Hemorrhage,13,0.0,-0.32211088941594035
ABCB1,0.0,Cerebral Infarction,13,0.0,-0.11329566388638299
CYP2C8,0.0,Edema,13,0.0,-0.32211088941594035
CYP2C8,0.0,Delirium,13,0.0,-0.32211088941594035
CYP2C8,0.0,Deep Vein Thrombosis,13,0.0,-0.32211088941594035
CYP2C8,0.0,Cerebral Infarction,13,0.0,-0.32211088941594035
ABCB1,1.0,Thrombocytopenia,13,-0.1125481496176217,-0.11329566388638299
CYP2C8,2.0,Sepsis,13,-0.27191364287320674,-0.32211088941594035
ABCB1,0.0,Deep Vein Thrombosis,13,0.0,-0.11329566388638299
CYP2C8,0.0,Pulmonary Edema,13,0.0,-0.32211088941594035
CYP2C8,0.0,Peripheral Neuropathy,13,0.0,-0.32211088941594035
CYP2C8,0.0,Tardive Dyskinesia,13,0.0,-0.32211088941594035
ABCB1,0.0,Peripheral Neuropathy,13,0.0,-0.11329566388638299
ABCB1,2.0,Gastric ulcer,13,-0.03200151682426976,-0.11329566388638299
ABCB1,0.0,Hemorrhage,13,0.0,-0.11329566388638299
ABCB1,1.0,Edema,13,-0.5763823945868634,-0.11329566388638299
ABCB1,1.0,Hyperlipidemia,13,-0.3337073330542832,-0.11329566388638299
ABCB1,2.0,Myocardial Infarction,13,-0.6230121366702637,-0.11329566388638299
ABCB1,1.0,Pancreatitis,13,-0.6019786260559563,-0.11329566388638299
ABCB1,3.0,Pneumonia,13,0.6613183822041288,-0.11329566388638299
CYP2C8,0.0,Thrombocytopenia,13,0.0,-0.32211088941594035
ABCB1,0.0,Proteinuria,13,0.0,-0.11329566388638299
ABCB1,1.0,Pulmonary Edema,13,-0.3568412835404082,-0.11329566388638299
ABCB1,1.0,Sepsis,13,-0.1653136832911652,-0.11329566388638299
ABCB1,0.0,Delirium,13,0.0,-0.11329566388638299
ABCB1,0.0,Tardive Dyskinesia,13,0.0,-0.11329566388638299
CYP2C9,0.0,Tardive Dyskinesia,12,0.0,-0.23025797653896218
CYP2C9,0.0,Thrombocytopenia,12,0.0,-0.23025797653896218
CYP2C9,0.0,Pulmonary Edema,12,0.0,-0.23025797653896218
CYP2C9,4.0,Sepsis,12,-0.010650670859240208,-0.23025797653896218
CYP2C9,0.0,Proteinuria,12,0.0,-0.23025797653896218
CYP2C9,3.0,Pneumonia,12,-0.12870378364220925,-0.23025797653896218
CYP2C9,0.0,Peripheral Neuropathy,12,0.0,-0.23025797653896218
CYP2C9,0.0,Pancreatitis,12,0.0,-0.23025797653896218
CYP2C9,3.0,Myocardial Infarction,12,-0.6647221710875613,-0.23025797653896218
CYP2C9,1.0,Hyperlipidemia,12,-0.2273188813147637,-0.23025797653896218
CYP2C9,0.0,Hemorrhage,12,0.0,-0.23025797653896218
CYP2C9,0.0,Gastric ulcer,12,0.0,-0.23025797653896218
CYP2C9,1.0,Edema,12,-0.1128962895265104,-0.23025797653896218
CYP2C9,0.0,Delirium,12,0.0,-0.23025797653896218
CYP2C9,0.0,Deep Vein Thrombosis,12,0.0,-0.23025797653896218
CYP2C9,0.0,Cerebral Infarction,12,0.0,-0.23025797653896218
ADRA2A,1.0,Tardive Dyskinesia,11,-0.467962963672095,-0.3380886997908217
ADRA2A,0.0,Thrombocytopenia,11,0.0,-0.3380886997908217
ADRA2A,1.0,Pancreatitis,11,-0.3684312022286047,-0.3380886997908217
ADRA2A,1.0,Sepsis,11,0.0097407038205137,-0.3380886997908217
ADRA2A,0.0,Hemorrhage,11,0.0,-0.3380886997908217
ADRA2A,0.0,Cerebral Infarction,11,0.0,-0.3380886997908217
ADRA2A,0.0,Deep Vein Thrombosis,11,0.0,-0.3380886997908217
ADRA2A,0.0,Pulmonary Edema,11,0.0,-0.3380886997908217
ADRA2A,1.0,Edema,11,-0.116281308388082,-0.3380886997908217
ADRA2A,1.0,Gastric ulcer,11,-0.4579357257573662,-0.3380886997908217
ADRA2A,0.0,Delirium,11,0.0,-0.3380886997908217
ADRA2A,1.0,Hyperlipidemia,11,-0.2008629138890967,-0.3380886997908217
ADRA2A,2.0,Myocardial Infarction,11,-0.7800623353368392,-0.3380886997908217
ADRA2A,0.0,Peripheral Neuropathy,11,0.0,-0.3380886997908217
ADRA2A,3.0,Pneumonia,11,-0.18570587230354305,-0.3380886997908217
ADRA2A,0.0,Proteinuria,11,0.0,-0.3380886997908217
CYP1B1,2.0,Myocardial Infarction,10,-0.9295018422274071,-0.5477023787013758
CYP1B1,0.0,Cerebral Infarction,10,0.0,-0.5477023787013758
CYP1B1,0.0,Deep Vein Thrombosis,10,0.0,-0.5477023787013758
CYP1B1,0.0,Delirium,10,0.0,-0.5477023787013758
CYP1B1,0.0,Edema,10,0.0,-0.5477023787013758
CYP1B1,1.0,Gastric ulcer,10,-0.1960273652769775,-0.5477023787013758
CYP1B1,0.0,Hemorrhage,10,0.0,-0.5477023787013758
CYP1B1,0.0,Hyperlipidemia,10,0.0,-0.5477023787013758
HTR1A,1.0,Tardive Dyskinesia,10,-0.467962963672095,-0.32412432566314264
CYP1B1,2.0,Pancreatitis,10,-0.7777087992341984,-0.5477023787013758
CALM3,0.0,Edema,10,0.0,-0.6115227690424927
CALM3,0.0,Deep Vein Thrombosis,10,0.0,-0.6115227690424927
CALM3,0.0,Cerebral Infarction,10,0.0,-0.6115227690424927
CYP1B1,0.0,Peripheral Neuropathy,10,0.0,-0.5477023787013758
HTR1A,0.0,Thrombocytopenia,10,0.0,-0.32412432566314264
HTR1A,0.0,Cerebral Infarction,10,0.0,-0.32412432566314264
HTR1A,0.0,Deep Vein Thrombosis,10,0.0,-0.32412432566314264
HTR1A,0.0,Delirium,10,0.0,-0.32412432566314264
HTR1A,1.0,Edema,10,-0.116281308388082,-0.32412432566314264
HTR1A,1.0,Gastric ulcer,10,-0.4579357257573662,-0.32412432566314264
HTR1A,0.0,Hemorrhage,10,0.0,-0.32412432566314264
HTR1A,1.0,Hyperlipidemia,10,-0.2008629138890967,-0.32412432566314264
HTR1A,2.0,Myocardial Infarction,10,-0.7800623353368392,-0.32412432566314264
HTR1A,1.0,Pancreatitis,10,-0.3684312022286047,-0.32412432566314264
HTR1A,0.0,Peripheral Neuropathy,10,0.0,-0.32412432566314264
HTR1A,2.0,Pneumonia,10,-0.039692587921508454,-0.32412432566314264
HTR1A,0.0,Proteinuria,10,0.0,-0.32412432566314264
HTR1A,0.0,Pulmonary Edema,10,0.0,-0.32412432566314264
CALM3,0.0,Delirium,10,0.0,-0.6115227690424927
CALM3,0.0,Thrombocytopenia,10,0.0,-0.6115227690424927
CALM3,0.0,Gastric ulcer,10,0.0,-0.6115227690424927
CALM3,0.0,Peripheral Neuropathy,10,0.0,-0.6115227690424927
CALM3,0.0,Hemorrhage,10,0.0,-0.6115227690424927
CALM3,6.0,Pneumonia,10,-0.3953737532807275,-0.6115227690424927
CALM3,0.0,Proteinuria,10,0.0,-0.6115227690424927
CALM3,0.0,Pulmonary Edema,10,0.0,-0.6115227690424927
CALM3,0.0,Sepsis,10,0.0,-0.6115227690424927
CALM3,4.0,Tardive Dyskinesia,10,-0.9357462926851405,-0.6115227690424927
HTR1A,1.0,Sepsis,10,0.0097407038205137,-0.32412432566314264
CYP1B1,0.0,Thrombocytopenia,10,0.0,-0.5477023787013758
CYP1B1,1.0,Tardive Dyskinesia,10,-0.5461305563546084,-0.5477023787013758
CYP1B1,2.0,Sepsis,10,-0.23911195547918496,-0.5477023787013758
CYP1B1,0.0,Pulmonary Edema,10,0.0,-0.5477023787013758
CALM3,0.0,Myocardial Infarction,10,0.0,-0.6115227690424927
CYP1B1,0.0,Proteinuria,10,0.0,-0.5477023787013758
CYP1B1,2.0,Pneumonia,10,-0.42111033575029566,-0.5477023787013758
CALM3,0.0,Hyperlipidemia,10,0.0,-0.6115227690424927
CALM3,0.0,Pancreatitis,10,0.0,-0.6115227690424927
CYP3A4,2.0,Sepsis,9,-0.0959362479767618,-0.372218004845078
CYP3A4,0.0,Pulmonary Edema,9,0.0,-0.372218004845078
CYP3A4,0.0,Proteinuria,9,0.0,-0.372218004845078
CYP3A4,2.0,Pneumonia,9,-0.092915814979901,-0.372218004845078
CYP3A4,0.0,Peripheral Neuropathy,9,0.0,-0.372218004845078
CYP3A4,0.0,Pancreatitis,9,0.0,-0.372218004845078
CYP3A4,2.0,Myocardial Infarction,9,-1.0321124032487186,-0.372218004845078
CYP3A4,1.0,Hyperlipidemia,9,-0.1655406646250501,-0.372218004845078
CYP3A4,0.0,Hemorrhage,9,0.0,-0.372218004845078
CYP3A4,1.0,Gastric ulcer,9,-0.4579357257573662,-0.372218004845078
CYP3A4,0.0,Edema,9,0.0,-0.372218004845078
CYP3A4,0.0,Deep Vein Thrombosis,9,0.0,-0.372218004845078
CYP3A4,0.0,Cerebral Infarction,9,0.0,-0.372218004845078
CYP3A4,1.0,Delirium,9,-0.2845567208125228,-0.372218004845078
CYP3A4,0.0,Tardive Dyskinesia,9,0.0,-0.372218004845078
CYP3A4,0.0,Thrombocytopenia,9,0.0,-0.372218004845078
CHRM1,1.0,Tardive Dyskinesia,9,-0.7264757988413955,-0.5230306697185765
CHRM1,0.0,Pulmonary Edema,9,0.0,-0.5230306697185765
CHRM1,0.0,Proteinuria,9,0.0,-0.5230306697185765
CHRM1,2.0,Pneumonia,9,-0.4411273562616467,-0.5230306697185765
CHRM1,0.0,Peripheral Neuropathy,9,0.0,-0.5230306697185765
CHRM1,0.0,Pancreatitis,9,0.0,-0.5230306697185765
CHRM1,2.0,Myocardial Infarction,9,-0.884296232683103,-0.5230306697185765
CHRM1,0.0,Hyperlipidemia,9,0.0,-0.5230306697185765
CHRM1,0.0,Hemorrhage,9,0.0,-0.5230306697185765
CHRM1,2.0,Gastric ulcer,9,-0.2688837799650132,-0.5230306697185765
CHRM1,1.0,Edema,9,-0.2004136481148748,-0.5230306697185765
CHRM1,0.0,Delirium,9,0.0,-0.5230306697185765
CHRM1,0.0,Deep Vein Thrombosis,9,0.0,-0.5230306697185765
CHRM1,0.0,Cerebral Infarction,9,0.0,-0.5230306697185765
ADRA1A,0.0,Thrombocytopenia,9,0.0,-0.4060307251591229
ADRA1A,2.0,Tardive Dyskinesia,9,-0.3882372717180145,-0.4060307251591229
ADRA1A,0.0,Sepsis,9,0.0,-0.4060307251591229
ADRA1A,0.0,Pulmonary Edema,9,0.0,-0.4060307251591229
ADRA1A,0.0,Proteinuria,9,0.0,-0.4060307251591229
ADRA1A,2.0,Pneumonia,9,-0.2892738855593393,-0.4060307251591229
ADRA1A,0.0,Peripheral Neuropathy,9,0.0,-0.4060307251591229
ADRA1A,0.0,Pancreatitis,9,0.0,-0.4060307251591229
ADRA1A,2.0,Myocardial Infarction,9,-0.7119007873726799,-0.4060307251591229
ADRA1A,1.0,Hyperlipidemia,9,-0.6820592237269825,-0.4060307251591229
ADRA1A,0.0,Hemorrhage,9,0.0,-0.4060307251591229
ADRA1A,1.0,Gastric ulcer,9,-0.3242546491784441,-0.4060307251591229
ADRA1A,0.0,Edema,9,0.0,-0.4060307251591229
ADRA1A,1.0,Delirium,9,0.1308612357733878,-0.4060307251591229
ADRA1A,0.0,Deep Vein Thrombosis,9,0.0,-0.4060307251591229
ADRA1A,0.0,Cerebral Infarction,9,0.0,-0.4060307251591229
CHRM1,1.0,Sepsis,9,-0.5917718426913918,-0.5230306697185765
CHRM1,0.0,Thrombocytopenia,9,0.0,-0.5230306697185765
HTR2C,0.0,Delirium,8,0.0,-0.33334508773415217
HTR2A,0.0,Cerebral Infarction,8,0.0,-0.33334508773415217
DRD1,0.0,Pancreatitis,8,0.0,-0.33334508773415217
DRD1,2.0,Myocardial Infarction,8,-1.1443669784424078,-0.33334508773415217
DRD1,0.0,Hyperlipidemia,8,0.0,-0.33334508773415217
DRD1,0.0,Hemorrhage,8,0.0,-0.33334508773415217
DRD1,2.0,Gastric ulcer,8,-0.44844944099314965,-0.33334508773415217
DRD1,0.0,Edema,8,0.0,-0.33334508773415217
DRD1,0.0,Delirium,8,0.0,-0.33334508773415217
DRD1,0.0,Deep Vein Thrombosis,8,0.0,-0.33334508773415217
HTR2C,0.0,Edema,8,0.0,-0.33334508773415217
HTR2C,0.0,Deep Vein Thrombosis,8,0.0,-0.33334508773415217
HTR2C,0.0,Cerebral Infarction,8,0.0,-0.33334508773415217
CHRM4,0.0,Cerebral Infarction,8,0.0,-0.547877672286093
CHRM4,0.0,Deep Vein Thrombosis,8,0.0,-0.547877672286093
CHRM4,0.0,Delirium,8,0.0,-0.547877672286093
CHRM4,1.0,Edema,8,-0.2004136481148748,-0.547877672286093
CHRM4,1.0,Gastric ulcer,8,-0.2135129107515823,-0.547877672286093
CHRM4,0.0,Hemorrhage,8,0.0,-0.547877672286093
DRD1,0.0,Peripheral Neuropathy,8,0.0,-0.33334508773415217
DRD1,2.0,Pneumonia,8,0.3607932295474914,-0.33334508773415217
DRD1,0.0,Proteinuria,8,0.0,-0.33334508773415217
HTR7,2.0,Pneumonia,8,-0.25574666449829486,-0.356679858005873
HTR7,1.0,Edema,8,-0.116281308388082,-0.356679858005873
HTR7,0.0,Gastric ulcer,8,0.0,-0.356679858005873
HTR7,0.0,Hemorrhage,8,0.0,-0.356679858005873
HTR7,1.0,Hyperlipidemia,8,-0.2008629138890967,-0.356679858005873
HTR7,2.0,Myocardial Infarction,8,-0.5942035734362578,-0.356679858005873
HTR7,1.0,Pancreatitis,8,-0.3684312022286047,-0.356679858005873
HTR7,0.0,Peripheral Neuropathy,8,0.0,-0.356679858005873
HTR7,0.0,Proteinuria,8,0.0,-0.356679858005873
DRD1,0.0,Pulmonary Edema,8,0.0,-0.33334508773415217
HTR7,0.0,Pulmonary Edema,8,0.0,-0.356679858005873
HTR7,0.0,Sepsis,8,0.0,-0.356679858005873
HTR7,1.0,Tardive Dyskinesia,8,-0.467962963672095,-0.356679858005873
HTR7,0.0,Thrombocytopenia,8,0.0,-0.356679858005873
DRD1,0.0,Thrombocytopenia,8,0.0,-0.33334508773415217
DRD1,0.0,Tardive Dyskinesia,8,0.0,-0.33334508773415217
DRD1,2.0,Sepsis,8,-0.10135716104854264,-0.33334508773415217
CHRM4,0.0,Hyperlipidemia,8,0.0,-0.547877672286093
CHRM4,2.0,Myocardial Infarction,8,-0.884296232683103,-0.547877672286093
CHRM4,0.0,Pancreatitis,8,0.0,-0.547877672286093
SLC22A1,1.0,Pneumonia,8,-0.2832179425152006,-0.51137703662378
SLC22A1,0.0,Edema,8,0.0,-0.51137703662378
SLC22A1,1.0,Gastric ulcer,8,-0.1621698859814664,-0.51137703662378
SLC22A1,0.0,Hemorrhage,8,0.0,-0.51137703662378
SLC22A1,1.0,Hyperlipidemia,8,-0.3337073330542832,-0.51137703662378
