Gene,Drug,Adverse Event,Difference in -log(BH),Adverse Event Count,Adverse event mean -log(BH) diff,All Adverse Event Counts,All Adverse events mean -log(BH) diff
CXCL8,scopolamine,Gastric ulcer,-0.0331900447429003,14.0,-0.03793026582776347,182,-0.25963623918934847
CXCL8,adenosine,Myocardial Infarction,-0.6048911261083845,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,amitriptyline,Myocardial Infarction,-0.4387633123015213,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,amoxapine,Myocardial Infarction,-0.6806729813555457,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,apomorphine,Myocardial Infarction,-0.5398531574849681,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,aripiprazole,Myocardial Infarction,-0.5601201197567622,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,atropine,Myocardial Infarction,-0.5563150188446446,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,bromocriptine,Myocardial Infarction,-0.5066459573765147,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,clozapine,Myocardial Infarction,-0.926819571051034,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,desipramine,Myocardial Infarction,-0.9501123357607176,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,dexamethasone,Myocardial Infarction,-0.93218411340378,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,dihydroergotamine,Myocardial Infarction,-0.6500183979496104,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,diphenhydramine,Myocardial Infarction,-1.0567399606511465,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,disopyramide,Myocardial Infarction,-0.4555729728125453,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,eletriptan,Myocardial Infarction,-0.8595706615867158,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,fentanyl,Myocardial Infarction,-0.3296246199192971,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,frovatriptan,Myocardial Infarction,-0.6666066679579981,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,gabapentin,Myocardial Infarction,-0.68586457362575,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,imipramine,Myocardial Infarction,-0.69967517097359,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,ketoprofen,Myocardial Infarction,-0.347384224908259,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,levodopa,Myocardial Infarction,-0.1983071491784933,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,lurasidone,Myocardial Infarction,-0.553838195931954,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,maprotiline,Myocardial Infarction,-0.818613548972376,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,maraviroc,Myocardial Infarction,-0.6520030902670779,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,metoclopramide,Myocardial Infarction,-0.8376359906638751,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,mirtazapine,Myocardial Infarction,-0.5564977606077797,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,morphine,Myocardial Infarction,0.0192379029844644,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,nalbuphine,Myocardial Infarction,-0.5602905560882014,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,naloxone,Myocardial Infarction,-0.2887825554547358,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,naltrexone,Myocardial Infarction,-0.4274107243681513,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,naratriptan,Myocardial Infarction,-0.6689745535920792,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,nortriptyline,Myocardial Infarction,-0.5054846392511241,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,octreotide,Myocardial Infarction,-0.6949396663894518,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,olanzapine,Myocardial Infarction,-0.631909386264736,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,oxycodone,Myocardial Infarction,-0.4141763355844539,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,paroxetine,Myocardial Infarction,-1.3298291530646846,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,pasireotide,Myocardial Infarction,-0.6338493701217676,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,pentazocine,Myocardial Infarction,-0.5858196608456012,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,pergolide,Myocardial Infarction,-0.686442119595279,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,pilocarpine,Myocardial Infarction,-0.7252194804099492,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,pindolol,Myocardial Infarction,-1.0070394025827394,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,pramipexole,Myocardial Infarction,-1.360518672475873,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,propranolol,Myocardial Infarction,-0.8162595651340006,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,risperidone,Myocardial Infarction,-0.8611946433904603,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,rizatriptan,Myocardial Infarction,-0.6871929884170065,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,ropinirole,Myocardial Infarction,-0.9282152844089424,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,tinzaparin,Myocardial Infarction,-0.3590972515014865,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,tramadol,Myocardial Infarction,-0.9521137418296064,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,trazodone,Myocardial Infarction,-1.0603108150263996,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,trimipramine,Myocardial Infarction,-1.1360095220884947,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,tropicamide,Myocardial Infarction,-0.743321033794544,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,zolmitriptan,Myocardial Infarction,-0.6813583141920656,51.0,-0.6821735727909355,182,-0.25963623918934847
CXCL8,aripiprazole,Pancreatitis,-0.4884361485179074,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,atropine,Pancreatitis,-0.6695614321233592,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,caffeine,Pancreatitis,-0.6019786260559563,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,clozapine,Pancreatitis,-0.6120429393848799,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,ketoprofen,Pancreatitis,-0.4705952514928366,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,levodopa,Pancreatitis,0.2210546295866837,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,naloxone,Pancreatitis,-0.2419164112640377,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,olanzapine,Pancreatitis,-0.3684312022286047,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,pergolide,Pancreatitis,-0.702417057089237,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,propranolol,Pancreatitis,-0.0444584813353881,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,risperidone,Pancreatitis,-0.7306242004332617,11.0,-0.42812792003079864,182,-0.25963623918934847
CXCL8,amantadine,Pneumonia,-0.1442417667029545,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,amitriptyline,Pneumonia,-0.342088606912533,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,amoxapine,Pneumonia,-0.4084578135763266,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,apomorphine,Pneumonia,-0.3013332624474252,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,aripiprazole,Pneumonia,-0.6559961283807034,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,asenapine,Pneumonia,-0.6656210872091517,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,buprenorphine,Pneumonia,-0.2333058203883933,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,chlorpromazine,Pneumonia,-0.2832179425152006,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,clopidogrel,Pneumonia,-0.3748419221742001,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,clozapine,Pneumonia,-0.5779667422051951,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,codeine,Pneumonia,-0.2744020314804629,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,dexamethasone,Pneumonia,-0.2642539292953962,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,dextromethorphan,Pneumonia,-0.2596276404213178,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,doxepin,Pneumonia,-0.4777324410676122,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,eculizumab,Pneumonia,0.0940418950510402,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,fentanyl,Pneumonia,-0.3677379132473319,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,fluphenazine,Pneumonia,-0.501900294573872,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,gabapentin,Pneumonia,-0.0037129000818776,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,haloperidol,Pneumonia,-0.4222035195123546,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,hydrocodone,Pneumonia,-0.2950945268770173,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,iloperidone,Pneumonia,-0.3667479433831939,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,levodopa,Pneumonia,2.514772844129258,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,loxapine,Pneumonia,-0.4546484822110681,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,lurasidone,Pneumonia,-0.0031627153047573,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,maraviroc,Pneumonia,2.667214224381297,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,memantine,Pneumonia,-0.3581515061424927,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,metoclopramide,Pneumonia,-0.3547710362817149,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,mirtazapine,Pneumonia,-0.0302973919320468,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,molindone,Pneumonia,0.0529445515874549,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,naltrexone,Pneumonia,2.3878245537366585,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,nefazodone,Pneumonia,-0.362377007997523,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,octreotide,Pneumonia,0.0382128487838802,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,olanzapine,Pneumonia,-0.4811959370645429,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,oxymorphone,Pneumonia,-0.1692107240580416,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,paliperidone,Pneumonia,-0.3557897377368384,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,paroxetine,Pneumonia,-0.5401661056107603,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,pergolide,Pneumonia,-0.3323296060481659,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,perphenazine,Pneumonia,-0.3306314735924953,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,pilocarpine,Pneumonia,-0.2900622234684977,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,pimavanserin,Pneumonia,-0.1946851841350714,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,pimozide,Pneumonia,-0.2724390058424042,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,pramipexole,Pneumonia,0.3197756978734567,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,prochlorperazine,Pneumonia,-0.587642391181328,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,promethazine,Pneumonia,-0.7742453080292844,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,quetiapine,Pneumonia,-0.5482503791866318,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,remifentanil,Pneumonia,2.69020138254721,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,risperidone,Pneumonia,-0.4262534929280583,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,ropinirole,Pneumonia,0.401810761221526,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,sumatriptan,Pneumonia,-0.1348644907076472,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,tetrabenazine,Pneumonia,-0.2894509242276282,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,thioridazine,Pneumonia,-0.0915600296991847,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,thiothixene,Pneumonia,0.0135411265482723,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,tinzaparin,Pneumonia,-0.0811051990358961,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,tiotropium,Pneumonia,-0.4029140863165583,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,tramadol,Pneumonia,-0.4196738470846544,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,treprostinil,Pneumonia,-0.0295847671461526,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,trifluoperazine,Pneumonia,-0.2098084951311083,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,trihexyphenidyl,Pneumonia,-0.3232434743859951,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,ziprasidone,Pneumonia,-0.4408359282647929,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,zolmitriptan,Pneumonia,2.611716231332508,60.0,-0.04529631776685498,182,-0.25963623918934847
CXCL8,caffeine,Pulmonary Edema,-0.3568412835404082,1.0,-0.3568412835404082,182,-0.25963623918934847
CXCL8,aminophylline,Sepsis,-0.169093673504399,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,atropine,Sepsis,-0.3586910540490571,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,caffeine,Sepsis,-0.1653136832911652,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,clozapine,Sepsis,-0.2122118097084371,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,cocaine,Sepsis,-0.1987468697915204,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,dexamethasone,Sepsis,-0.2660121012499328,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,diphenoxylate,Sepsis,-0.0609441371138199,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,eculizumab,Sepsis,-1.0226634175440594,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,epoprostenol,Sepsis,0.3742117306595141,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,fentanyl,Sepsis,3.955252905996076e-05,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,gabapentin,Sepsis,0.0787767388431266,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,glycine,Sepsis,-0.3833793740107314,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,ketoprofen,Sepsis,0.0721334065028944,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,memantine,Sepsis,-0.3956325248384811,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,morphine,Sepsis,2.580384974496262,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,niacin,Sepsis,-0.0620793681923093,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,oxycodone,Sepsis,0.0646442864022418,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,paroxetine,Sepsis,-0.5917718426913918,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,pramipexole,Sepsis,-0.212455025917599,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,ropinirole,Sepsis,0.0097407038205137,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,sumatriptan,Sepsis,-0.1083426955170789,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,theophylline,Sepsis,0.0479445569449783,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,ticlopidine,Sepsis,-0.2016131997740373,24.0,-0.04739251799054913,182,-0.25963623918934847
CXCL8,treprostinil,Sepsis,0.0436543952222496,24.0,-0.04739251799054913,182,-0.25963623918934847
KNG1,amitriptyline,Edema,-0.2004136481148748,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,bromocriptine,Edema,0.0152974591084706,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,cabergoline,Edema,-0.2910154107323386,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,caffeine,Edema,-0.5763823945868634,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,carvedilol,Edema,-0.999252666038501,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,desmopressin,Edema,0.0496428305219467,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,epinephrine,Edema,-0.3443630022847461,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,goserelin,Edema,0.245765087485239,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,loxapine,Edema,-0.2549523982006807,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,nortriptyline,Edema,-0.1128962895265104,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,olanzapine,Edema,-0.116281308388082,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,paliperidone,Edema,-0.0112463539530587,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,pentoxifylline,Edema,-0.1855737652282201,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,pergolide,Edema,0.0017445745128057,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,phendimetrazine,Edema,-0.9022269106575392,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,pseudoephedrine,Edema,-0.437120333469231,16.0,-0.2574546580970115,172,-0.33650577510175633
KNG1,acamprosate,Myocardial Infarction,-0.73552908469388,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,adenosine,Myocardial Infarction,-0.6048911261083845,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,amitriptyline,Myocardial Infarction,-0.4387633123015213,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,amoxapine,Myocardial Infarction,-0.6806729813555457,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,apomorphine,Myocardial Infarction,-0.5398531574849681,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,aripiprazole,Myocardial Infarction,-0.5601201197567622,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,atropine,Myocardial Infarction,-0.5563150188446446,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,bromocriptine,Myocardial Infarction,-0.5066459573765147,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,clozapine,Myocardial Infarction,-0.926819571051034,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,cyclobenzaprine,Myocardial Infarction,-0.4713167667672469,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,danazol,Myocardial Infarction,-1.065235969578584,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,desipramine,Myocardial Infarction,-0.9501123357607176,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,dexamethasone,Myocardial Infarction,-0.93218411340378,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,dextroamphetamine,Myocardial Infarction,-1.2871471573376765,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,dihydroergotamine,Myocardial Infarction,-0.6500183979496104,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,diphenhydramine,Myocardial Infarction,-1.0567399606511465,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,disopyramide,Myocardial Infarction,-0.4555729728125453,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,eletriptan,Myocardial Infarction,-0.8595706615867158,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,epinephrine,Myocardial Infarction,-0.8698317743030746,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,escitalopram,Myocardial Infarction,-0.8673038141375802,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,fenoldopam,Myocardial Infarction,-0.7871506637445247,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,fentanyl,Myocardial Infarction,-0.3296246199192971,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,frovatriptan,Myocardial Infarction,-0.6666066679579981,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,gabapentin,Myocardial Infarction,-0.68586457362575,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,goserelin,Myocardial Infarction,-0.5372811355387537,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,histrelin,Myocardial Infarction,-0.7265873945267582,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,imipramine,Myocardial Infarction,-0.69967517097359,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,irbesartan,Myocardial Infarction,-0.3791874067375502,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,ketoprofen,Myocardial Infarction,-0.347384224908259,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,leuprolide,Myocardial Infarction,-1.0701330305147323,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,levodopa,Myocardial Infarction,-0.1983071491784933,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,losartan,Myocardial Infarction,-1.009051765619958,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,lurasidone,Myocardial Infarction,-0.553838195931954,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,maprotiline,Myocardial Infarction,-0.818613548972376,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,maraviroc,Myocardial Infarction,-0.6520030902670779,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,metoclopramide,Myocardial Infarction,-0.8376359906638751,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,mirtazapine,Myocardial Infarction,-0.5564977606077797,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,morphine,Myocardial Infarction,0.0192379029844644,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,nafarelin,Myocardial Infarction,-0.7265873945267582,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,nalbuphine,Myocardial Infarction,-0.5602905560882014,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,naloxone,Myocardial Infarction,-0.2887825554547358,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,naltrexone,Myocardial Infarction,-0.4274107243681513,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,naratriptan,Myocardial Infarction,-0.6689745535920792,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,nortriptyline,Myocardial Infarction,-0.5054846392511241,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,octreotide,Myocardial Infarction,-0.6949396663894518,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,olanzapine,Myocardial Infarction,-0.631909386264736,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,olmesartan,Myocardial Infarction,-0.4096354456851934,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,oxycodone,Myocardial Infarction,-0.4141763355844539,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,paroxetine,Myocardial Infarction,-1.3298291530646846,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,pasireotide,Myocardial Infarction,-0.6338493701217676,69.0,-0.7091654065232829,172,-0.33650577510175633
KNG1,pentazocine,Myocardial Infarction,-0.5858196608456012,69.0,-0.7091654065232829,172,-0.33650577510175633
