Gene,Mean Difference in -log(BH)
ASXL1,-0.21132595518782496
ATF1P1,-0.7241589630474792
ATF3,-0.10433561004426355
ATG16L1,-0.2585546164033702
ATG7,-0.3976695832296136
ATL1,-0.7241589630474792
ATM,-0.7186984253567977
ATN1,-0.5057134385086244
ATOH1,-0.7241589630474792
ATP10D,-0.7241589630474792
ATP12A,-0.024538863437767216
ATP1A1,-0.7241589630474792
ATP1B1,0.0563220956567818
ATP2B1,-0.7241589630474792
ATP4A,-0.024538863437767216
ATP5F1E,-0.600880662648489
ATP5PF,-0.7241589630474792
ATP6,-0.2686230295282266
ATP6V0A1,-0.2585546164033702
ATP6V0A2,-0.2585546164033702
ATP6V0A4,-0.2585546164033702
ATP7A,-0.2275574013320193
ATP7B,-0.3035302029671116
ATP8A1,-0.7241589630474792
ATP8B1,-0.35322613379276624
ATR,-0.6096428544962943
ATRX,-0.21132595518782496
ATXN1,-0.7241589630474792
ATXN2,-0.7226370087215657
ATXN3,-0.600880662648489
ATXN7,-0.09951478429082447
ATXN8,-0.600880662648489
ATXN8OS,-0.600880662648489
AUH,-0.7241589630474792
AUNX1,-0.600880662648489
AURKA,-0.600880662648489
AVP,-0.5881860122576066
AVPR1A,-0.7241589630474792
AXIN2,-0.7241589630474792
AZI2,-0.2585546164033702
B2M,-0.2867815562207109
B3GNT2,-0.7241589630474792
B3GNTL1,-0.7241589630474792
BAAT,-0.2585546164033702
BACE1,-0.6313298223058947
BACE2,-0.7241589630474792
BAD,-0.11378164600453868
BAG3,-0.7241589630474792
BANK1,-0.7241589630474792
BARD1,-0.7241589630474792
BAX,-0.3870767691618984
BAZ1B,-0.83370462769801
BBC3,-0.2585546164033702
BCAS1,-0.7241589630474792
BCAS3,-0.7241589630474792
BCHE,-0.2530007969818752
BCKDHA,-0.35322613379276624
BCKDHB,-0.35322613379276624
BCL10,-0.6096428544962943
BCL2,-0.32667112433045004
BCL2L1,-0.5097018357305141
BCR,-0.21132595518782496
BDKRB1,-0.5744437720746824
BDKRB2,-0.5202060295952191
BDNF,-0.45241642917667874
BDNF-AS,-0.7241589630474792
BDP1P,-0.7241589630474792
BECN1,-0.7241589630474792
BEST1,-0.7241589630474792
BGN,-0.7241589630474792
BIN1,-0.7241589630474792
BIRC3,-0.024538863437767216
BIRC5,-0.7186984253567977
BLNK,-0.09951478429082447
BLOC1S6,-0.21132595518782496
BLVRA,-0.2585546164033702
BMI1,-0.7241589630474792
BMP1,-0.024538863437767216
BMP4,-0.024538863437767216
BMP6,-0.7241589630474792
BMP7,-0.6262549623629937
BMPR1B,-0.7241589630474792
BMS1,-0.7241589630474792
BNIP3,-0.6385590793733147
BNIP3L,-0.35322613379276624
BPI,-0.5881860122576066
BRAF,-0.35322613379276624
BRAP,-0.7241589630474792
BRCA1,-0.37258327773635663
BRCA2,-0.07073352053724387
BRINP1,-0.7241589630474792
BRINP3,-0.7241589630474792
BRIP1,-0.21132595518782496
BRMS1L,-0.7241589630474792
BSG,-0.6313298223058947
BSND,-0.6392099142205949
BTK,-0.024538863437767216
BTN2A1,-0.7241589630474792
BTNL2,-0.21132595518782496
BUD13,-0.3034492896799361
BUD23,-0.024538863437767216
C11orf87,-0.7241589630474792
C12orf65,-0.600880662648489
C12orf77,-0.7241589630474792
C14orf177,-0.7241589630474792
C15orf53,-0.7241589630474792
C15orf54,-0.7241589630474792
C19orf24,-0.7241589630474792
C1D,-0.7241589630474792
C1GALT1,-0.21132595518782496
C1QBP,-0.024538863437767216
C2,-0.3359657799676674
C20orf181,-0.6255864429888974
C3,-0.3611720482899419
C3AR1,-0.09951478429082447
C3orf20,-0.35322613379276624
C3orf58,-0.7241589630474792
C4B,-0.7241589630474792
C5,-0.3281487607381889
C5AR1,-0.09951478429082447
C5AR2,-0.27495843933134617
C6,-0.38148425535571584
C6orf118,-0.7241589630474792
C7,-0.3505469900000739
C7orf62,-0.7241589630474792
C7orf65,-0.7241589630474792
C7orf66,-0.7241589630474792
C8A,-0.7186984253567977
C8B,-0.7241589630474792
C8orf34,-0.7241589630474792
C9orf106,-0.7241589630474792
C9orf139,-0.7241589630474792
C9orf152,-0.7241589630474792
C9orf171,-0.7241589630474792
CA10,-0.7241589630474792
CA2,-0.37166284003756006
CA3,-0.3976695832296136
CABS1,-0.7241589630474792
CACNA1A,-0.83370462769801
CACNA1B,-0.600880662648489
CACNA2D3,-0.7241589630474792
CACNB3,-0.21132595518782496
CACYBP,-0.7241589630474792
CAD,-0.49030833545882
CADM1,-0.2585546164033702
CALCA,-0.28959445469543443
CALCOCO2,-0.7241589630474792
CALCR,-0.7241589630474792
CALM1,-0.6313298223058947
CALM2,-0.22813824314324604
CALM3,-0.22813824314324604
CALML3,-0.2585546164033702
CALR,-0.7241589630474792
CAMKMT,-0.044869343523860294
CAMP,-0.2585546164033702
CAMSAP1,-0.7241589630474792
CAPG,-0.600880662648489
CAPN1,-0.6313298223058947
CARD11,-0.024538863437767216
CARD8,-0.7241589630474792
CARF,-0.7241589630474792
CARS,-0.2585546164033702
CARTPT,-0.6313298223058947
CASC20,-0.7241589630474792
CASP1,-0.36471550239247097
CASP12,-0.5470251576360288
CASP3,-0.5175559391092837
CASP6,-0.6313298223058947
CASP7,-0.7241589630474792
CASP8,-0.38309697639441675
CASP9,-0.26621226064960923
CASQ2,-0.7241589630474792
CASR,-0.6385590793733147
CAST,-0.7241589630474792
CAT,-0.4540364492316867
CAV1,-0.3703389711921722
CAV3,-0.7226370087215657
CBLL2,-0.2585546164033702
CBS,-0.5415725799746656
CBSL,-0.6313298223058947
CBX4,-0.7241589630474792
CBX8,-0.7241589630474792
CCAT1,-0.7241589630474792
CCAT2,-0.7241589630474792
CCDC167,-0.7241589630474792
CCDC181,0.0563220956567818
CCDC185,-0.7241589630474792
CCDC22,-0.024538863437767216
CCDC57,-0.83370462769801
CCDC88A,-0.2616585861011098
CCK,-0.22871500014288793
CCL1,-0.37258327773635663
CCL11,-0.3976695832296136
CCL13,-0.024538863437767216
CCL16,-0.7241589630474792
CCL17,-0.024538863437767216
CCL18,-0.024538863437767216
CCL19,-0.024538863437767216
CCL2,-0.32574915620597844
CCL20,-0.024538863437767216
CCL22,-0.024538863437767216
CCL24,-0.024538863437767216
CCL26,-0.024538863437767216
CCL3,-0.06499159402897571
CCL4,-0.09864753237709455
CCL4L1,-0.044869343523860294
CCL4L2,-0.044869343523860294
CCL5,-0.37063596054405734
CCL7,-0.024538863437767216
CCL8,-0.024538863437767216
CCNA2,-0.5881860122576066
CCND1,-0.7241589630474792
CCNH,-0.6313298223058947
CCR1,-0.024538863437767216
CCR2,-0.3660805758894655
CCR3,-0.3976695832296136
CCR5,-0.5472011809774874
CCR6,-0.024538863437767216
CCR7,-0.3034492896799361
CCR8,-0.024538863437767216
CCR9,-0.024538863437767216
CCT2,-0.7241589630474792
CCT7,-0.7241589630474792
CD14,-0.3764944157939109
CD151,-0.7241589630474792
CD163,-0.5881860122576066
CD177,-0.2585546164033702
CD19,-0.024538863437767216
CD1D,-0.600880662648489
CD2,-0.3833093387827913
CD200,-0.7241589630474792
CD209,-0.21132595518782496
CD274,-0.024538863437767216
CD276,-0.7241589630474792
CD28,-0.7241589630474792
CD2AP,-0.83370462769801
CD300A,-0.7241589630474792
CD300LB,-0.7241589630474792
CD34,-0.6096428544962943
CD36,-0.5619569714511238
CD38,-0.35322613379276624
CD3D,-0.2585546164033702
CD4,-0.3528523649618528
CD40,-0.3528136992207238
CD40LG,-0.35457881939355934
CD44,-0.11992475993075313
CD53,-0.21132595518782496
CD55,-0.3656669573005462
CD59,-0.7226370087215657
CD68,-0.08408153870294933
CD80,-0.2585546164033702
CD81,-0.024538863437767216
CD82,-0.7241589630474792
CD83,-0.7241589630474792
CD86,-0.09951478429082447
CD93,-0.7241589630474792
CDA,-0.21132595518782496
CDC20,-0.2837856208584333
CDC42,-0.06499159402897571
CDC73,-0.6434167025021932
CDCA2,-0.7241589630474792
CDCP1,-0.6434167025021932
CDH13,-0.6434167025021932
CDH19,-0.7241589630474792
CDH2,-0.7241589630474792
CDH23,-0.7241589630474792
CDH4,-0.7241589630474792
CDH6,-0.7241589630474792
CDH7,-0.7241589630474792
CDH8,-0.7241589630474792
CDH9,-0.7241589630474792
CDK4,-0.6313298223058947
CDK5PS,-0.7241589630474792
CDK9,-0.2585546164033702
CDKAL1,-0.7241589630474792
CDKN1A,-0.7241589630474792
CDKN1B,-0.7241589630474792
CDKN1C,-0.6096428544962943
CDKN2A,-0.6382002373092687
CDKN2B,-0.6106468807837757
CDKN2B-AS1,-0.7186984253567977
CDR1,-0.7241589630474792
CDSN,-0.21132595518782496
CEACAM1,-0.7186984253567977
CEACAM5,-0.35322613379276624
CECR,-0.7241589630474792
CEL,-0.3674212555875905
CELA3B,-0.35322613379276624
CELF1,0.0563220956567818
CELF4,-0.7241589630474792
CELSR2,-0.7241589630474792
CEMIP,-0.024538863437767216
CENPC,-0.024538863437767216
CEP112,-0.7241589630474792
CEP19,-0.7241589630474792
CEP295NL,-0.7241589630474792
CEP72,-0.600880662648489
CEP83-AS1,-0.7241589630474792
CETP,-0.5472011809774874
CFAP44,-0.7241589630474792
CFB,-0.09951478429082447
CFH,-0.3637050252660251
CFHR1,-0.024538863437767216
CFL1,-0.7241589630474792
CFL1P8,-0.7241589630474792
CFTR,-0.09855383777282407
CHAT,-0.7241589630474792
CHD7,-0.07304062489163274
CHDH,-0.6434167025021932
CHI3L1,-0.5881860122576066
CHIA,-0.024538863437767216
CHIT1,-0.27495843933134617
CHRD,-0.21132595518782496
CHRM1,-0.7241589630474792
CHRM3,-0.7241589630474792
CHRNA1,-0.2616585861011098
CHRNA4,-0.7241589630474792
CHRNA5,-0.7241589630474792
CHRND,-0.2616585861011098
CHRNG,-0.2795123796036034
CHST3,-0.7241589630474792
CHSY1,-0.600880662648489
CHTOP,-0.7241589630474792
CHUK,-0.024538863437767216
CICP17,-0.7241589630474792
CIDEC,-0.35322613379276624
CIITA,-0.7241589630474792
CIRBP,-0.3076039856010708
CISD1,-0.7241589630474792
CISD1P1,-0.7241589630474792
CKB,-0.7241589630474792
CKM,-0.7241589630474792
CLCN5,-0.83370462769801
CLCNKA,-0.2616585861011098
CLCNKB,-0.2616585861011098
CLDN2,-0.35322613379276624
CLDN4,0.34378280057691296
CLDN5,-0.7241589630474792
CLEC16A,-0.7241589630474792
CLEC4D,-0.2585546164033702
CLEC6A,-0.024538863437767216
CLEC7A,-0.09951478429082447
CLIP2,-0.83370462769801
CLLU1OS,-0.7241589630474792
CLMP,-0.83370462769801
CLOCK,-0.09951478429082447
CLU,-0.83370462769801
CLYBL,-0.7241589630474792
CMA1,-0.7241589630474792
CMIP,-0.7241589630474792
CMKLR1,-0.7241589630474792
CMSS1,-0.7241589630474792
CMTR1,-0.7241589630474792
CNBP,-0.3034492896799361
CNEP1R1,-0.7241589630474792
CNPY2,-0.35322613379276624
CNR1,-0.4816411001213038
CNR2,-0.6385590793733147
CNTN1,-0.7241589630474792
CNTN5,-0.7241589630474792
CNTN6,-0.7241589630474792
CNTNAP2,-0.7241589630474792
COA5,-0.83370462769801
COA7,-0.83370462769801
COG4,-0.21132595518782496
COL11A2,-0.6313298223058947
COL13A1,-0.7241589630474792
COL18A1,-0.11378164600453868
COL1A1,-0.7241589630474792
COL21A1,-0.7241589630474792
COL26A1,-0.7241589630474792
COL2A1,-0.2616585861011098
COL3A1,-0.7241589630474792
COL4A1,-0.7241589630474792
COL4A2,-0.7241589630474792
COL4A3,-0.83370462769801
COL4A4,-0.83370462769801
COL4A5,-0.30353020296711164
COL5A2,-0.7241589630474792
COL8A1,-0.7241589630474792
COMMD7,-0.7241589630474792
COMT,-0.6648110418760258
COPD,-0.024538863437767216
COPS5P1,-0.7241589630474792
COQ6,-0.83370462769801
COQ7,-0.600880662648489
COQ8B,-0.3656669573005462
COTL1,-0.2585546164033702
COX1,-0.36480885295283566
COX10,-0.83370462769801
COX14,-0.83370462769801
COX2,-0.3558262704761122
COX20,-0.83370462769801
COX3,-0.36313231494699516
COX6B1,-0.83370462769801
COX6CP3,-0.7241589630474792
COX8A,-0.1171709028121979
CP,-0.3470607604512149
CPA1,-0.35322613379276624
CPA2,-0.35322613379276624
CPB2,-0.6613890011676024
CPE,-0.2151903682812749
CPLX2,-0.7241589630474792
CPNE4,-0.7241589630474792
CPOX,-0.600880662648489
CPSF4,-0.7241589630474792
CPT1C,-0.600880662648489
CR2,-0.36193937322724745
CRACR2A,-0.7241589630474792
CRADD,-0.5881860122576066
CREB1,-0.7186984253567977
CREB3L1,-0.7241589630474792
CREBBP,-0.09951478429082447
CREG1,-0.7241589630474792
CREM,-0.7241589630474792
CRH,-0.2585546164033702
CRISPLD2,-0.29841630793574747
CRK,-0.09951478429082447
CRLF2,-0.07073352053724387
CRLS1,-0.024538863437767216
CRP,-0.35384699470825637
CRYZ,-0.7511245830492573
CSF1R,-0.600880662648489
CSF2,-0.3572170972548786
CSF3,-0.35576868337063633
CSF3R,-0.21132595518782496
CSN1S1,-0.21132595518782496
CSN3,-0.7241589630474792
CSNK2A1,-0.7241589630474792
CSNK2B,-0.7241589630474792
CSRP3,-0.2585546164033702
CST2,-0.7241589630474792
CST3,-0.7241589630474792
CST5,-0.7241589630474792
CST6,-0.7241589630474792
CST7,-0.7241589630474792
CTC1,-0.6096428544962943
CTGF,-0.5470251576360288
CTH,-0.2585546164033702
CTLA4,-0.4280388408436869
CTNNA3,-0.7241589630474792
CTNNAL1,-0.7241589630474792
CTNND2,-0.7241589630474792
CTNS,-0.83370462769801
CTRB1,-0.35322613379276624
CTRB2,-0.35322613379276624
CTRC,-0.35322613379276624
CTSB,-0.555157908559773
CTSD,-0.7241589630474792
CTSG,-0.4052070102965904
CTSK,-0.024538863437767216
CTSL,-0.4218659186363725
CTSS,-0.600880662648489
CUBN,-0.83370462769801
CUL3,-0.7241589630474792
CUL4B,-0.600880662648489
CUL9,-0.7241589630474792
CUX1,-0.7241589630474792
CUZD1,-0.35322613379276624
CX3CL1,-0.4052070102965904
CX3CR1,-0.5881860122576066
CXCL1,-0.36992885775532436
CXCL10,-0.3833093387827913
CXCL12,-0.36113690003129245
CXCL13,-0.024538863437767216
CXCL2,-0.08696862622853001
CXCL5,-0.024538863437767216
CXCL6,-0.7241589630474792
CXCL8,-0.3133368765890744
CXCL9,-0.024538863437767216
CXCR1,-0.7241589630474792
CXCR2,-0.36794646288886323
CXCR3,-0.024538863437767216
CXCR4,-0.35457881939355934
CXCR5,-0.7241589630474792
CYBA,-0.7241589630474792
CYBB,-0.3889281637920561
CYCS,-0.6096428544962943
CYCSP17,-0.7241589630474792
CYLD,-0.024538863437767216
CYP11B1,-0.7241589630474792
CYP11B2,-0.6855586583381638
CYP17A1,-0.730381798432505
CYP17A1-AS1,-0.7241589630474792
CYP19A1,-0.3034492896799361
CYP1A1,-0.39153945227280706
CYP1A2,-0.6167299954619834
CYP1B1,-0.7241589630474792
CYP27A1,-0.642991342103656
CYP2B6,-0.7155383287327071
CYP2C19,-0.533252610750681
CYP2C8,-0.5882973688399827
CYP2C9,-0.5111131029071939
CYP2D6,-0.6644328743162544
CYP2E1,-0.10845901757095847
CYP2J2,-0.7241589630474792
CYP2R1,-0.7241589630474792
CYP3A4,-0.6628991701646358
CYP3A5,-0.22128967565579802
CYP3A51P,-0.3034492896799361
CYP4A11,-0.7186984253567977
CYP4F2,-0.7186984253567977
CYP4F3,-0.730381798432505
CYP4V2,0.0563220956567818
CYP7A1,-0.3034492896799361
CYR61,-0.2585546164033702
CYTB,-0.03265635356749569
D2HGDH,-0.600880662648489
DAB2,-0.7241589630474792
DAB2IP,-0.7241589630474792
DAG1,-0.7226370087215657
DAPK1,-0.600880662648489
DBH,-0.7511245830492573
DBT,-0.35322613379276624
DCAF17,-0.3034492896799361
DCAF7,-0.43485784574513
DCC,-0.7241589630474792
DCDC5,-0.7241589630474792
DCLK2,-0.7241589630474792
DCLRE1C,-0.10169434198003294
DCN,-0.7241589630474792
DCP1B,-0.2585546164033702
DCPS,-0.600880662648489
DCR,-0.6313298223058947
DCST1,-0.7241589630474792
DCST2,-0.7241589630474792
DCSTAMP,-0.7241589630474792
DDAH1,-0.7241589630474792
DDAH2,-0.5881860122576066
DDIT3,-0.6855586583381638
DDRGK1,-0.21132595518782496
DDT,-0.2585546164033702
DDX39A,-0.7241589630474792
DDX39B,-0.7241589630474792
DDX53,-0.21132595518782496
DECR1,-0.4063111476290591
DEFA3,-0.3034492896799361
DEFB1,-0.5881860122576066
DEFB125,-0.7241589630474792
DEFB4A,-0.09951478429082447
DEFB4B,-0.09951478429082447
DERL3,-0.7241589630474792
DES,-0.7241589630474792
DGAT1,-0.3034492896799361
DGCR2,-0.7241589630474792
DGKB,-0.7241589630474792
DGKE,-0.83370462769801
DGKZ,-0.7241589630474792
DGUOK,-0.2275574013320193
DHFR,-0.07073352053724387
DHH,-0.600880662648489
DHPS,-0.024538863437767216
DIDO1,-0.7241589630474792
DIO3,-0.7241589630474792
DIP2C,-0.7241589630474792
DIS3L2,-0.2616585861011098
DISC1,-0.6434167025021932
DKC1,-0.21132595518782496
DLD,-0.2585546164033702
DLG2,-0.7241589630474792
DLG4,-0.6313298223058947
DLK1,-0.7241589630474792
DMRTA1,-0.7241589630474792
DNAH8,-0.5881860122576066
DNAI1,-0.024538863437767216
DNAJC10,-0.7241589630474792
DNAJC21,-0.21132595518782496
DNAJC6,-0.7241589630474792
DNASE1,-0.729375423268933
DNASE1L3,-0.83370462769801
DNM1P49,-0.7241589630474792
DNM2,-0.600880662648489
DNMT3B,-0.024538863437767216
DNTT,-0.7241589630474792
DOCK2,-0.7241589630474792
DOCK5,-0.7241589630474792
DOCK7,-0.3034492896799361
DOCK8,-0.024538863437767216
DOT1L,-0.7241589630474792
DPP4,-0.5965798110760819
DPP6,-0.7241589630474792
DPYD,-0.2275574013320193
DPYS,-0.7241589630474792
DRD1,-0.730381798432505
DRD2,-0.5291586506269899
DRD3,-0.5291586506269897
DRD4,-0.7511245830492573
DROSHA,-0.7241589630474792
DSCAM,-0.6313298223058947
DSP,-0.600880662648489
DST,-0.7226370087215657
DUOX1,-0.21132595518782496
DUOX2,-0.21132595518782496
DUSP1,-0.14746023616520718
DUSP10,-0.35322613379276624
DUSP3,-0.2585546164033702
DUSP6,-0.35322613379276624
DUT,-0.7241589630474792
DVL1,-0.7241589630474792
DYM,-0.5881860122576066
DYNC1I1,-0.600880662648489
DYNLRB2,-0.7241589630474792
DYRK2,-0.7241589630474792
E2F1,-0.6096428544962943
E2F4,-0.7241589630474792
EAF2,-0.7241589630474792
EARS2,-0.7241589630474792
EBF2,-0.642991342103656
EBP,-0.3857582150092278
EBPL,-0.35322613379276624
ECE1,-0.024538863437767216
ECHDC3,-0.7241589630474792
EDA,-0.2585546164033702
EDIL3,-0.6313298223058947
EDN1,-0.4779188306273248
EDN2,-0.7241589630474792
EDNRA,-0.6385590793733147
EDNRB,-0.7173284513718173
EEF1A2,-0.6434167025021932
EEF1B2P5,-0.7241589630474792
EFL1,-0.21132595518782496
EFNA2,-0.7241589630474792
EFNA5,-0.21132595518782496
EFTUD1,-0.7241589630474792
EGF,-0.34120566075069175
EGFR,-0.600880662648489
EGLN1,-0.7241589630474792
EGLN3,-0.7241589630474792
EGR1,-0.6385590793733147
EGR2,-0.600880662648489
EHHADH,-0.83370462769801
EIF2AK1,-0.7241589630474792
EIF2B5,-0.600880662648489
EIF3B,-0.2585546164033702
EIF3IP1,-0.7241589630474792
EIF4A3,-0.7241589630474792
EIF4HP1,-0.7241589630474792
ELANE,-0.37258327773635663
ELF3,-0.3034492896799361
ELK3,-0.35322613379276624
ELMO1,-0.7241589630474792
ELN,-0.3833093387827913
ELOVL1,-0.35322613379276624
ELOVL2,-0.7241589630474792
ELOVL4,-0.7241589630474792
ELOVL5,-0.7241589630474792
ELP1,-0.600880662648489
EMC8,-0.7241589630474792
EMP1,-0.4052070102965904
ENG,-0.6786250673410513
ENO1,-0.7241589630474792
ENO1P1,-0.7241589630474792
ENO2,-0.2585546164033702
ENPP1,-0.7241589630474792
ENPP6,-0.7241589630474792
ENTPD1,-0.3909856847736758
EPAS1,-0.6855586583381638
EPCAM,-0.21132595518782496
EPDR1,-0.7241589630474792
EPG5,-0.024538863437767216
EPHB2,-0.31832085832836376
EPHX1,-0.7241589630474792
EPHX2,-0.6313298223058947
EPO,-0.5058495715400899
EPOR,-0.7241589630474792
EPRS,-0.7241589630474792
EPS15P1,-0.7241589630474792
ERBB3,-0.2616585861011098
ERBB4,-0.7241589630474792
