,Count
ABCB1,134
KNG1,133
APOC1,132
MTTP,132
IL22,132
GH1,132
APOB,132
VLDLR,132
CCR5,132
CETP,132
PLB1,132
IL2,132
GSR,131
ABO,131
MET,130
KLK1,130
PDGFA,130
GHRL,130
SLC52A2,129
BCL2L1,129
PWAR1,129
MYD88,128
COX8A,128
LPL,128
ABCA1,128
HTR2A,128
TLR3,128
SERPINB2,128
MIR210,128
APRT,127
NOD2,127
GPT,127
ADORA2A,127
CAT,127
IL17D,127
DUSP1,127
FOXP3,126
FCGR2A,126
CD44,126
ADRB3,125
CYP2C19,125
TIMP2,125
APC,124
INS,123
CFTR,123
APOA5,123
CYP2D6,123
ACHE,122
CD36,122
PON1,122
CP,122
SERPINF2,122
CYP3A4,121
HLA-DRB1,121
FOS,120
HSPB3,119
TYMS,118
G6PD,118
TM7SF2,118
ITGB3,117
IFNA1,117
IFNA13,117
HLA-B,117
ITGA3,117
DPP4,117
CEL,116
MPL,115
COMT,115
PC,115
F9,115
CCL4,115
CYP2C8,114
GSN,114
FBN1,114
MMP1,113
TMSB4X,113
PPP1R1A,113
SYBU,113
AGTR2,113
AMPD1,113
CD163,113
RETN,113
TFAM,113
RMDN1,113
CX3CR1,113
HRG,113
CCNA2,113
WNT5A,113
PPARGC1A,113
CHI3L1,113
ITGB1,113
PLA2G6,113
RCAN1,113
FCAR,113
LBP,113
CRADD,113
UCP2,113
DYM,113
RMDN2,113
NDUFA2,113
MIR223,113
GJA4,113
NLRP1,113
FOXD3,113
SIRT3,113
NTN1,113
RMDN3,113
GDE1,113
DDAH2,113
MAPKAP1,113
FCN1,113
MIR122,113
DNAH8,113
RPS6KB1,113
PTX3,113
BPI,113
FCN2,113
MIR21,113
FGF2,111
TNFRSF11B,111
MTHFR,111
DCLRE1C,111
ADIPOQ,111
AKR1A1,110
SOAT1,110
ADH1B,109
NRG1,109
JUN,109
ALDH2,109
LCAT,108
JUNB,108
SFTPD,108
PECAM1,108
TNFRSF13B,108
F13A1,108
JUND,108
FOSB,108
MAPK14,108
APOH,108
SLC9A6,108
TBXA2R,108
SARS2,107
MYH9,107
AKT1,106
TFF1,106
CYP2B6,106
SERPINC1,106
FOXO4,106
ISG20,106
A2M,106
BDKRB1,106
LY96,106
CXCL2,106
JAK2,105
CDKN2A,105
C20orf181,105
PITX2,104
CYP4F3,104
LAMP2,104
DRD1,104
OLR1,104
CYP17A1,104
ATF3,104
MDM2,104
PDZD2,104
GLA,104
SULF2,104
CNR2,104
WNK2,104
PDLIM5,104
IRF2,104
EGR1,104
FDX1,104
FHIT,104
PIP4K2A,104
PLA2G7,104
TNFRSF12A,104
FABP2,104
EDNRA,104
CASR,104
ADH1C,104
MIR100,104
MIR30B,104
ALOX12,104
ITGA2,103
BCL10,103
CD34,103
MMRN1,103
MGMT,103
MASP2,103
ITGA2B,103
SPARC,103
GP1BA,103
PPARA,103
XRCC1,103
TRBV20OR9-2,103
PRKCQ,103
TET2,103
E2F1,103
GP6,103
MCL1,103
CD86,103
TNFSF11,103
CFB,103
C3AR1,103
IVD,103
ATXN7,103
LARP1BP2,103
BLNK,103
NCAM1,103
CDKN2B,103
GZMB,103
TIRAP,103
AHSA1,103
TNFRSF13C,103
CRK,103
SGCG,103
RNU6-392P,103
IL27,103
SMOX,103
CLEC7A,103
C5AR1,103
LTB4R,103
PDCD1,103
TRIM69,103
GRAP2,103
IRAK4,103
CLOCK,103
RNF19A,103
CREBBP,103
ADA,103
AIMP2,103
FER,103
DEFB4A,103
POLDIP2,103
FST,103
TLR5,103
FCGR1A,103
TICAM1,103
MBL3P,103
ADORA2B,103
HSPA14,103
SALL4,103
IL23A,103
TLR9,103
CDKN1C,103
DEFB4B,103
IRAK3,103
IL33,103
IL7,103
MMP8,103
HSPA1A,102
CAD,101
SERPIND1,101
GGT1,101
ARSA,100
LMNA,100
LDLR,100
HFE,100
CYP27A1,100
HMGCR,99
JPH3,99
PIK3C2G,99
HSPA1B,99
LIPC,99
APOA2,99
FSD1,99
MIR126,99
APOC3,99
MVP,99
LIPA,99
RPSA,99
LDLRAP1,99
APOA4,99
CHDH,99
ABCG8,99
ABCG5,99
ADAMTS7,99
DISC1,99
SLCO1B1,99
LRP1,99
EEF1A2,99
PTPRA,99
SREBF2,99
CDH13,99
ANGPTL4,99
MMP14,99
CDCP1,99
KL,99
SLC27A1,99
NANOS3,99
CDC73,99
CPB2,99
GCG,99
FSD1L,99
MUC5AC,99
PCSK9,99
GBE1,98
MAP2K6,98
BSND,98
PRSS2,94
MIR29C,94
REG3A,94
IL13,94
IL15,94
CYP2E1,94
ABCF1,94
FCGR2C,93
CRLF2,93
PF4,93
BRCA2,93
IRF7,93
XPR1,93
NIPBL,93
TERT,93
MS4A1,93
RPS19,93
SLC35A1,93
LRBA,93
DHFR,93
ENG,92
PTEN,92
P2RY12,92
LIF,91
IL6R,91
AKR1B1,90
AGTR1,89
ALOX5AP,89
NR3C2,89
TNFRSF25,89
CD68,89
IL2RG,88
LIG4,88
IL7R,88
CHD7,88
SGK1,88
NLRC4,88
VIP,88
RMRP,88
GFAP,86
HSPB1,86
EDNRB,86
HSPB2,86
NPY,86
MBP,85
CDKN2B-AS1,85
SCARB1,85
CYP4F2,85
BIRC5,85
CREB1,85
P2RY2,85
PGR-AS1,85
ATM,85
RNF146,85
MAP2K7,85
LGALS2,85
ESR1,85
MAP3K5,85
MDK,85
CYP4A11,85
KLK4,85
HBEGF,85
NPPA,85
ADORA1,85
NOTCH3,85
SLC33A1,85
SP1,85
SETD2,85
RIPK1,85
RIPK3,85
PTGIS,85
TGFBR2,85
AKT1S1,85
CEACAM1,85
RAMP1,85
SDHD,84
RHOA,84
HPSE2,84
MDH2,84
SH2B1,84
RAB38,84
DNASE1,84
NPPB,84
GHRH,83
S100A8,83
DDIT3,83
CYP11B2,83
SST,83
EPAS1,83
PROS1,82
FTO,82
SERPINA5,82
F13B,82
LIPG,82
MTR,82
LEP,82
HAMP,82
GARS,81
OPA1,81
CD59,81
TTR,81
ATXN2,81
LTC4S,81
AIRE,81
GJB6,81
EBF2,81
GPX1,81
DAG1,81
PRKCE,81
GJB2,81
SBF1,81
KCNJ11,81
SEPT9,81
MFN2,81
PDX1,81
ABCC1,81
NGF,81
ND2,81
ABCG1,81
CAV3,81
TXN2,81
AR,81
SMAD3,81
IGF1R,81
IPO7,80
CREB3L1,80
CYP1B1,80
ALX4,80
SLC38A4,80
KCNE2,80
RNU6-36P,80
ROBO1,80
DDX39A,80
ITIH3,80
NDUFA4P2,80
ABCA4,80
EIF4HP1,80
MIA3,80
CXCR5,80
PHACTR3,80
TSG1,80
ANKRD18EP,80
SGCZ,80
CHTOP,80
PHACTR1,80
ERGIC1,80
MSRA,80
IMPG1,80
ITPK1,80
FAM124B,80
MIR6082,80
SULT1B1,80
MEX3C,80
RPSAP22,80
FLT1,80
WDFY1,80
SCHLAP1,80
MAPRE1P1,80
RPL4P5,80
CMA1,80
LOC643542,80
LIN28AP1,80
GPR17,80
SLC25A5P2,80
NEBL-AS1,80
TARID,80
LTBP2,80
ISCA1P3,80
OR5D3P,80
JRKL-AS1,80
FIGN,80
KCNQ1,80
MIR499A,80
VDAC1,80
GALR1,80
RNU7-6P,80
CCDC167,80
LOC101927502,80
FOLH1,80
GRIN2A,80
MIR548AG1,80
SOX17,80
KCNA3,80
SLC7A9,80
INADL,80
SIRPB3P,80
ZC2HC1A,80
TMEM14A,80
MIR1269A,80
RPSAP40,80
MACROD2,80
COL26A1,80
PWP1,80
POM121L9P,80
NPAS3,80
RNU105C,80
PLPP3,80
GCKR,80
MAPT,80
TRAM2-AS1,80
RPS3P7,80
LUZP1,80
MIR4458,80
THAP5,80
GADD45G,80
TMEM244,80
C8B,80
LOC101928919,80
LINC00707,80
LOC643339,80
OSGIN1,80
EPHX1,80
TNRC18,80
EFTUD1,80
ACTA2,80
CUX1,80
C6orf118,80
SLC2A6,80
ARNTL,80
OGFOD1,80
LINC00675,80
SLC25A23,80
CASQ2,80
TNRC6C,80
MIR103B1,80
HMGB1P5,80
RBM38,80
IL1RAP,80
PNMT,80
VENTXP3,80
NEDD9,80
XBP1,80
RAPH1,80
NUCB2,80
RPL19P11,80
CCND1,80
EIF3IP1,80
EVA1A,80
MB,80
SDCBPP2,80
KCNJ2,80
C2,80
E2F4,80
GLT1D1,80
LINC00290,80
CELF4,80
DCST1,80
MIR548F1,80
PUM2,80
KCCAT333,80
IRX1,80
ERBB4,80
MEI4,80
CEP83-AS1,80
DES,80
ENO1,80
FEM1A,80
PLA1A,80
MIR549A,80
NES,80
SH3BP5,80
ABRAXAS2,80
VOPP1,80
IPMK,80
OPRD1,80
ZNF83,80
RPL5P34,80
MAT2A,80
LSM11,80
TRIB1,80
MIR151A,80
RASL10B,80
CDH4,80
FAM188B,80
MT1HL1,80
RPL23P9,80
GRIP1,80
AKAP13,80
SCCPDH,80
LINC00210,80
PNPLA3,80
P4HB,80
HSP90AB2P,80
HPRT1P2,80
SORT1,80
EGLN3,80
DNM1P49,80
ARHGEF28,80
ITGA1,80
CUL9,80
CCT2,80
LPCAT1,80
IKBKAP,80
YY1AP1,80
ACSS1,80
FAP,80
LINC00476,80
SFMBT2,80
MREG,80
MTURN,80
PBX3,80
LINC00923,80
CD300LB,80
CASC20,80
SCAP,80
RPA3,80
SAFB,80
CDKN1B,80
RPL31P39,80
MIR34C,80
ATXN1,80
KCNK10,80
TWISTNB,80
RAD50,80
TCFL5,80
PGBD5,80
MTL5,80
RNA5SP450,80
LINGO2,80
TOP3B,80
ZNF202,80
MIR548AG2,80
OR5L2,80
CDH8,80
PKN2-AS1,80
DUT,80
PAX5,80
SLC22A18,80
HADH,80
FAM19A5,80
TSHR,80
LARGE2,80
RPL35P4,80
MCCC2,80
RPS2P21,80
CASP7,80
RNA5SP348,80
ARL15,80
GNPATP,80
NAV2-AS4,80
PA2G4P2,80
SP3,80
GPR160,80
TEAD1,80
FOXO1,80
ROR1,80
FIS1,80
LINC00310,80
MIR3201,80
BRINP1,80
FBXL18,80
BMP6,80
LINC00648,80
TIMP3,80
CDH2,80
KCNIP1,80
SUSD4,80
C7orf66,80
CHST3,80
TRIB3,80
COL8A1,80
SEMA3F,80
IRAK1BP1,80
TAZ,80
UBA52P6,80
CYP2R1,80
COL13A1,80
ADAMTS6,80
BGN,80
ARG1,80
ACVR1B,80
CYP17A1-AS1,80
MAF,80
MRPL11P3,80
APOD,80
LYPLA1P2,80
CALR,80
MESDC1,80
LINC00305,80
RPL5P20,80
DIDO1,80
RPL6P25,80
FGF20,80
KNOP1P5,80
PCSK1,80
SIAH2,80
COL4A1,80
SLC2A9,80
RPL31P26,80
MBNL1,80
SLC3A2,80
DOCK2,80
RANBP1,80
PRKRIRP3,80
RPS27AP16,80
RNF182,80
PML,80
ARL2BPP6,80
NTAN1P3,80
MIR573,80
FSTL1,80
FLJ45079,80
PI3,80
MST1,80
NCOR2,80
KCNMA1,80
NOX4,80
SMAD4,80
CUL3,80
EPS15P1,80
DIP2C,80
LINC00678,80
OGN,80
SLC25A5P8,80
FBN2,80
TRK-CTT1-2,80
LRP8,80
HAPLN1,80
LOC101927901,80
MN1,80
RPS12P24,80
TAF4,80
GPR65,80
SCG2,80
REM1,80
TIGIT,80
NKX6-1,80
CTNND2,80
DYNLRB2,80
VDAC2,80
LRRFIP1,80
TM6SF2,80
BIN1,80
RLN2,80
C11orf87,80
HHIPL1,80
PRDM15,80
SORCS2,80
RAB9BP1,80
PDE10A,80
CLYBL,80
UBD,80
TMEM182,80
PCBP2P3,80
FGFR3,80
LINC01233,80
CNTNAP2,80
FLJ42102,80
OR10A4,80
SLC7A8,80
FLRT2,80
PPP1R2P1,80
THBS2,80
MIAT,80
IL6RP1,80
LINC01255,80
SBF1P1,80
RPS2P38,80
MYEF2,80
LDLRAD3,80
RPP40,80
RBMS3-AS2,80
CNTN5,80
PSMA6,80
INSIG2,80
UNC5C,80
RSRP1,80
TBX20,80
KDELC1P1,80
LINC00473,80
FLJ20021,80
ADAM24P,80
RPS17P11,80
ATP10D,80
SMAD9,80
WNT3,80
SCN5A,80
TCF25,80
EAF2,80
EEF1B2P5,80
FLNB,80
UTS2R,80
PTPRN2,80
ZBED1P1,80
HLA-C,80
PDE1A,80
CEP19,80
BARD1,80
TIPARP,80
TSPAN9,80
MSNP1,80
MIR325,80
ANK2,80
PROSER2,80
LAYN,80
COL1A1,80
FZD2,80
HNRNPA1P20,80
MICAL2,80
PHACTR2,80
LINC00347,80
NFKBIL1,80
RPL26P23,80
BCAS1,80
MIR135A2,80
MIR17HG,80
NPR3,80
YES1,80
RPSAP50,80
MIR7-3,80
SENP1,80
LGALS8,80
KIAA1462,80
ATP2B1,80
KRT18P32,80
ARVCF,80
HSPA8P12,80
C14orf177,80
STOX2,80
DNAJC10,80
EIF4A3,80
TGFBR1,80
UST,80
SIRPA,80
UTS2,80
ETAA1,80
LDB2,80
TIMP4,80
SMG6,80
ASB17,80
BCAS3,80
CFL1P8,80
MAD1L1,80
RUNX1T1,80
LOC388882,80
DIO3,80
RPL6P28,80
RPL15P22,80
CABS1,80
ARL2BPP7,80
SMARCA2,80
CLLU1OS,80
IP6K3,80
PNPLA5,80
CAST,80
PON2,80
LTB,80
SLF1,80
ARC,80
CST2,80
LYRM4,80
DPP6,80
GAPDHP30,80
CST3,80
MTND1P36,80
RPL21P61,80
IFNGR2,80
MAP3K7,80
RFXAP,80
GHS,80
LRP5,80
MIR208A,80
MUSK,80
PLCL2,80
GBP4,80
STARD3NL,80
TTLL6,80
LOC392232,80
LINC00381,80
BRINP3,80
RRP15,80
COPS5P1,80
PROM1,80
GHSR,80
LINC00525,80
PPP1R2P5,80
CD151,80
HMGB2,80
RDX,80
PPIAP23,80
NXPE1,80
PCAT4,80
TMPRSS4,80
SHBG,80
MIR147A,80
A4GALT,80
ITGA6,80
GATSL3,80
SPC24,80
RPL36AP6,80
AP1S3,80
CALCOCO2,80
IFT74,80
RMC1,80
GYS1,80
KRT8P21,80
LRTM1,80
PCAT1,80
GDF1,80
TNFRSF4,80
C9orf152,80
TASP1,80
LARGE-AS1,80
CIITA,80
LILRB1,80
SPOCK2,80
GALNTL6,80
KRT16,80
SF3A2,80
DGKZ,80
RENBP,80
CA10,80
LINC01197,80
LIFR,80
SPTBN4,80
ROBO2,80
TRPC3,80
HMCN2,80
ARPC3P2,80
PLEKHD1,80
PRKRIRP5,80
TSPAN10,80
MIA,80
CHRM3,80
RNA5SP156,80
BANK1,80
LINC01125,80
AP3D1,80
TNFSF13,80
AIG1,80
ZNF848P,80
BECN1,80
PSMB4,80
EPOR,80
BEST1,80
SEMA5A,80
NAV2,80
LRPAP1,80
C1D,80
VN1R86P,80
REG1A,80
NEIL3,80
RFPL4B,80
PDZRN3,80
HTR1B,80
CDH23,80
PAPPA,80
FAIM2,80
DCN,80
DDAH1,80
LZTR1,80
RAP1GAP2,80
FILIP1L,80
KIF28P,80
C19orf24,80
PTPRC,80
SLCO5A1,80
USP29,80
EFNA2,80
PLOD1,80
FAM155A,80
MVB12B,80
GSTM2,80
FAM196B,80
MIR34A,80
NUFIP1P,80
ZC3H12C,80
TSPO,80
HSD17B12,80
OPRK1,80
ADAMTSL1,80
KCNK5,80
PVALB,80
NPR1,80
MIR4472-1,80
CXCL6,80
CDKN1A,80
OR7E31P,80
GRM8,80
ENO1P1,80
OSR1,80
DDX39B,80
ATP1A1,80
MIR15B,80
VWA2,80
RAPGEF5,80
BMS1,80
MAP1LC3A,80
CMSS1,80
WASF2,80
VAMP8,80
SPAG6,80
GNAS-AS1,80
DOT1L,80
CTNNAL1,80
GIP,80
CHAT,80
UGGT2,80
RYR2,80
SPTLC3,80
RPL24P2,80
LRMP,80
ACTG1P14,80
TTN,80
ATP8A1,80
MTHFS,80
MIR8081,80
CD276,80
MAML2,80
ANG,80
PLCB1,80
VLDLR-AS1,80
EPRS,80
MRPS36P3,80
HSD17B14,80
USP7,80
LDHA,80
MARCH10,80
ADH5,80
YTHDF3,80
PTPRD,80
RPS24P4,80
AHCYP3,80
CDH19,80
RPL5P21,80
C7,80
RNA5SP431,80
APEX1,80
AKAP8P1,80
CD83,80
HMGB1P1,80
MTRNR2L5,80
CDK5PS,80
NR2E3,80
ADAMTS9-AS2,80
WDR12,80
RNA5SP208,80
MIR93,80
FABP4,80
GATA4,80
ZNF385B,80
CD300A,80
AP1M1,80
FOXN3,80
MTUS1,80
HNRNPUL1,80
MIR297,80
UMAD1,80
PIGQ,80
MIR106B,80
TRC-GCA17-1,80
CYCSP17,80
SUCLG2P2,80
ELMO1,80
TMEM41B,80
OR5D17P,80
C7orf65,80
PDE8B,80
ABCC9,80
CEP295NL,80
ST20-MTHFS,80
NLGN1,80
RIOK3P1,80
MIPEPP2,80
MICA,80
CKB,80
FERD3L,80
HDAC4,80
OR5D18,80
MTND2P7,80
UBE2Q2,80
BDP1P,80
F10,80
STEAP2-AS1,80
CKM,80
LOC101927286,80
DCC,80
WRN,80
WNT11,80
B3GNTL1,80
DNTT,80
MTMR7,80
INMT-FAM188B,80
MIR548AB,80
SERPINA4,80
THOC3,80
RD3,80
RNA5SP228,80
MGP,80
CSN3,80
CNTN6,80
GAPDHP21,80
POSTN,80
PRKCB,80
IRF5,80
LDHBP3,80
COMMD7,80
ATOH1,80
CDKAL1,80
ANKRD6,80
CYBA,80
BRAP,80
CECR,80
MYH7,80
ZWINT,80
C3orf58,80
NIFKP2,80
TUBGCP2,80
MARK2P7,80
CREM,80
SMARCA4,80
SP140,80
ILF2P2,80
KMT2A,80
VEGFB,80
PALLD,80
NUP210,80
DPYS,80
LHFPL2,80
TARBP1,80
MIR6851,80
RPL10AP9,80
PPAP2B,80
PRR5-ARHGAP8,80
TMEM68,80
FICD,80
C4B,80
CD28,80
RPS3AP44,80
TXNRD3,80
NPM2,80
RANP7,80
ATR,80
MPPED2,80
KATNBL1P4,80
ARHGAP42,80
NXPE4,80
FOXL1,80
FHOD3,80
SPATS1,80
DEFB125,80
MIR4652,80
EMC8,80
DGKB,80
DCDC5,80
TTC28-AS1,80
LINC00907,80
SVEP1,80
SIK2,80
SLC13A1,80
SCD5,80
RNA5SP371,80
PIEZO2,80
CFL1,80
C7orf62,80
FADS2,80
TUBAP,80
RAD17P1,80
PTGER2,80
C9orf171,80
LOC101928077,80
RYR3,80
RNY4P17,80
GRK4,80
CALCR,80
ZFAT,80
LINC00861,80
PSMB9,80
GNB3,80
PCSK2,80
ZNF627,80
RPL26P5,80
ST6GALNAC1,80
CDCA2,80
RNA5SP271,80
ATP5PF,80
CISD1P1,80
PRR5,80
LAMA3,80
AXIN2,80
RPL36AP23,80
TDRKH,80
JTB,80
APOL1,80
CCAT1,80
SPAG16,80
RNU6-15P,80
HTR1D,80
ADCY8,80
ACTR3B,80
LINC00470,80
ADRA2B,80
LUZP2,80
IGF2,80
PLXNA2,80
IGF2BP1,80
RNA5SP87,80
IL12B,80
MRPS11P1,80
LAMA4,80
CARF,80
GLI3,80
RPL31P48,80
WIPI2,80
LOC102723989,80
VCAN,80
MIR3607,80
RPL17P19,80
SNTG1,80
ATF1P1,80
DOCK5,80
GOLGA4,80
NAV3,80
DAB2IP,80
NMNAT1P2,80
VN2R20P,80
VANGL1,80
LOC101928700,80
NOA1,80
HSPA8P5,80
LRP12,80
OFCC1,80
C12orf77,80
LINC00244,80
CST6,80
RPL18P1,80
THBS1,80
CMKLR1,80
FCN3,80
DAB2,80
RPL7AP61,80
RPL34P29,80
TAS2R50,80
CNEP1R1,80
CDH6,80
HLA-DPB2,80
LOC401478,80
C8orf34,80
AMIGO2,80
TAB2,80
ZNF664-FAM101A,80
KIF2C,80
MIR4272,80
FGF1,80
CSNK2B,80
CD82,80
LOC400997,80
LINC00547,80
ITIH5,80
KIF6,80
CBX8,80
HNRNPA3P8,80
GBP5,80
SYNE2,80
HNF1A,80
TRPM3,80
YAP1,80
NAALADL2,80
MIR548AV,80
CHRNA5,80
AFAP1L2,80
DGCR2,80
EXT1,80
CMIP,80
COL21A1,80
LINC00693,80
TNNI3,80
RPL37P6,80
TNFAIP6,80
LOC102723576,80
SOD3,80
GUCY1A2,80
RBFOX1,80
CST7,80
XDH,80
ERC2,80
UHRF1,80
LOC101929846,80
ZMYND11,80
NUP50,80
SOCS1,80
VPS51,80
ELOVL2,80
FSTL4,80
XIRP2,80
SLC30A8,80
CYP11B1,80
SLC5A5,80
GUCY1A1,80
FAM83E,80
UNQ6494,80
ILF3,80
TOMM22P3,80
RNA5SP189,80
RPL6P10,80
LINC01020,80
KCNQ1OT1,80
HMGN1P19,80
GAA,80
SLPI,80
BMI1,80
PPP1R42,80
MARCH1,80
ADGRL3,80
POU2F3,80
SLC25A6P5,80
SWAP70,80
SORBS2,80
IFIT1,80
RPL7P20,80
EPDR1,80
RPL38P1,80
CPLX2,80
MALAT1,80
HSP90AA4P,80
ALMS1,80
CACNA2D3,80
AARS2,80
MEF2A,80
NDUFAF4P2,80
MIR3664,80
CST5,80
PLCB3,80
RPL29P6,80
AGMO,80
SULT2B1,80
OLFM3,80
B3GNT2,80
SMOC2,80
SNCA,80
TRPC4,80
CCDC185,80
SEMA3C,80
MIR4693,80
CAMSAP1,80
PLEKHM3,80
HSD11B2,80
WARS,80
MRPL35P1,80
BTN2A1,80
KCTD8,80
TPD52,80
ADIPOR2,80
MIR1302-7,80
CLEC16A,80
TBX5,80
PPP2R5A,80
GUCY1A3,80
MCTP1,80
SLC6A4,80
SH3RF1,80
PSMA6P4,80
MUC22,80
CLDN5,80
RPL7P61,80
NPM1P36,80
HMGB3P25,80
COL4A2,80
LINC00587,80
LINC01559,80
PLCG2,80
CDH7,80
IMPAD1,80
PDE5A,80
PDE3A,80
TRAPPC9,80
CDR1,80
CRACR2A,80
GGCX,80
SYNDIG1,80
INHBA,80
MIR548G,80
PGBD3P4,80
RPL29P17,80
ARL2BPP8,80
LOC646762,80
ADAMTSL3,80
C15orf53,80
SDK1,80
TXNRD1,80
ADRA1D,80
RPL21P106,80
IL23R,80
TNNI3K,80
MIR8058,80
SYT14,80
WWP2,80
NRIP1,80
MED30,80
RNA5SP63,80
PITRM1,80
RPS12P10,80
OGA,80
MIR5681B,80
KCNIP4,80
RGS12,80
BMPR1B,80
LINC00841,80
MESTP4,80
JAKMIP3,80
MPZL2,80
TP73,80
GRK2,80
SEC24D,80
SLC26A4,80
LINC00922,80
PTGER4,80
FAM84B,80
BDNF-AS,80
NRG3,80
SRIP1,80
CCAT2,80
ELOVL4,80
CACYBP,80
LINC01029,80
NUP35,80
CMTR1,80
PER3,80
CARD8,80
EARS2,80
ACO1,80
CICP17,80
JCAD,80
KCNK2,80
AVPR1A,80
SLC1A7,80
SMAD1,80
KLHL29,80
PRKD1,80
PKIA,80
CXCR1,80
AUH,80
ECHDC3,80
GPR162,80
EDN2,80
MIR548AD,80
ATL1,80
TTPA,80
TCHP,80
TSHZ2,80
AHDC1,80
SLC7A15P,80
CDH9,80
DROSHA,80
COL5A2,80
COL3A1,80
ZNF536,80
MMS22L,80
LRRIQ3,80
ADIPOR1,80
MIR5011,80
PSMA7P,80
PRPS1P1,80
LINC00607,80
PHF23,80
DCST2,80
BRMS1L,80
ADAMTS1,80
IGF2R,80
TENM2,80
DNAJC6,80
MRAS,80
MRPL49P2,80
IL4R,80
KCNK12,80
ARNT2,80
ANP32B,80
ADRB1,80
PLN,80
RAP1BP2,80
LINC00856,80
MIR17,80
RPL39P30,80
PTN,80
GNAI2P2,80
SLC35F3,80
TRC-GCA9-4,80
MTND3P4,80
TENM3,80
CPSF4,80
SPTBN5,80
AK1,80
HMGB3P23,80
CHRM1,80
CREG1,80
CD200,80
MIR99AHG,80
ALCAM,80
OTUD4P1,80
REXO2,80
MARK2P13,80
RNA5SP349,80
NDST1,80
LGSN,80
MAB21L3,80
COX6CP3,80
RSPO3,80
DERL3,80
ADGRL4,80
NTRK2,80
SDC4,80
C15orf54,80
FREM1,80
XPO7,80
HIC1,80
DLG2,80
ADD1,80
ZNF784,80
ISX,80
TNC,80
ST6GALNAC3,80
RPL10P9,80
RPLP0P9,80
KIT,80
MAT2B,80
EVA1C,80
WARS2,80
CA3,80
FRMD3,80
ANP32BP3,80
DCLK2,80
TMEM132D,80
CSNK2A1,80
KIAA0922,80
FES,80
PDE8A,80
GSK3B,80
GPRIN3,80
DVL1,80
BACE2,80
